temples_min_dist_m,other_min_dist_m,alcohol,beer,breakfast,cash_only,casual,category,city,coffee,delivery,dine_in,dinner,family_friendly,lat,lng,lunch,main_category,name,permanentlyClosed,place_id,rank,rating,rating.1,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,takeout,temporarilyClosed,title,tourists,vegetarian,weekly_hours,wheelchair_accessible_entrance,wifi,banks_count_1km,banks_weight_1km,banks_category_weight,education_count_1km,education_weight_1km,education_category_weight,health_count_1km,health_weight_1km,health_category_weight,temples_count_1km,temples_weight_1km,temples_category_weight,other_count_1km,other_weight_1km,other_category_weight,poi_composite_score
111.4592888,65.17248996,1,1,0,0,1,Korean restaurant,Madhyapur Thimi,1,0,1,1,1,27.6774686,85.3987862,1,Korean restaurant,CafeGippum,0,ChIJb5ERAWcb6zkRKmQZKgXSzBA,13,4.3,3.3,15,0,2,7,5,1,1,0,CafeGippum,1,0,66,1,1,11,28.9,1,20,46.3,0.8,22,55.9,0.9,19,67.2,0.6,18,49.2,0.5,0.617220389
27.85095619,34.52627482,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6746075,85.3662368,0,Coffee shop,Kaushi chiya,0,ChIJBQhsbgAb6zkRfHGZfWzyIi8,55,0,3.3,15,0,5,4,3,3.3,0,0,Kaushi chiya,0,0,63,0,0,22,73.9,1,1,4.6,0.8,2,9.9,0.9,19,54,0.6,13,36.7,0.5,0.575002978
46.26241561,41.57951911,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.670873,85.4255394,0,Restaurant,Ajima cafe,0,ChIJBVM7GgAb6zkRdiargDBUAMg,16,5,4.5,15,0,2,0,2,4.5,0,0,Ajima cafe,0,0,91,0,0,43,118.9,1,126,176.7,0.8,118,302.3,0.9,195,690.5,0.6,94,232.3,0.5,3.019984645
127.1448724,169.5491916,0,0,0,0,1,Restaurant,Changunarayan,0,0,1,0,0,27.69375,85.4140833,0,Restaurant,Pragati Agro Farm Cottage,0,ChIJCwljUwAb6zkRheH86NfXMzs,23,5,4.2,15,1,0,1,6,4.2,0,0,Pragati Agro Farm Cottage,0,0,63,0,0,0,0,1,14,14.3,0.8,9,20,0.9,7,20,0.6,5,21.7,0.5,0.156355537
426.9554149,470.6697503,1,1,1,0,1,Fast food restaurant,bhaktapur,1,1,1,1,0,27.6893789,85.3895401,1,Fast food restaurant,The Burger King & Crunchy Fried Chicken,0,ChIJD-iefsQb6zkRqcC9Hku0T7I,4,3.7,4.6,15,0,0,1,6,8,1,0,The Burger King & Crunchy Fried Chicken,0,0,91,0,0,15,46,1,1,0,0.8,2,2.1,0.9,44,119.5,0.6,12,34.6,0.5,0.422382755
84.34337282,321.3792901,0,0,0,0,1,Cafe,Madhyapur Thimi,1,0,0,0,0,27.67656,85.377639,0,Cafe,Aaunty ko chiya pasal,0,ChIJEYXvUwAb6zkRKcTE1k5ksDY,26,3,3.4,15,1,1,6,5,3.4,0,0,Aaunty ko chiya pasal,0,0,63,0,0,27,85.4,1,1,4.6,0.8,7,26.7,0.9,100,370.6,0.6,26,80.7,0.5,0.996612413
84.03487226,90.32220615,1,1,0,0,1,Bar,Madhyapur Thimi,0,0,1,0,0,27.677957,85.3834875,0,Bar,Kalinchok cafe,0,ChIJf6u2CQAb6zkRb23DHv_myTo,26,0,4.1,15,0,0,5,4,4.1,0,0,Kalinchok cafe,0,0,98,0,0,28,86.1,1,3,9.6,0.8,9,28.8,0.9,122,428.3,0.6,35,102.1,0.5,1.106258713
11.2606789,87.08959179,0,0,0,0,0,Tea store,Bhaktapur,0,0,0,0,0,27.6733359,85.4354261,0,Tea store,Gopal Sau,0,ChIJG6e49ssb6zkRxQE0OqggD1g,144,0,3.3,15,0,5,3,5,3.3,1,0,Gopal Sau,0,0,63,0,0,37,120.6,1,96,124.8,0.8,89,236.2,0.9,217,783.3,0.6,83,226.1,0.5,2.730312566
62.64087977,12.3476194,0,0,0,1,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.6730017,85.3853751,1,Fast food restaurant,Dakshin Barahi Mo:Mo & Food Corner,0,ChIJH3bc-m8a6zkRpukWAl3_41I,11,3.9,4.5,15,0,0,4,0,4.5,1,0,Dakshin Barahi Mo:Mo & Food Corner,0,0,60,1,0,15,42.1,1,2,9.6,0.8,7,26.7,0.9,107,382.4,0.6,31,95.9,0.5,0.800980771
294.8359896,356.3684669,0,0,1,0,1,Coffee shop,Anantalingeshwar,1,0,1,0,0,27.6618794,85.3813496,0,Coffee shop,Balkot Chulho,0,ChIJH6PdLzcb6zkRBVezJDmTYgc,1,5,4.4,15,0,0,1,7,4.4,1,0,Balkot Chulho,0,0,63,0,0,0,0,1,0,0,0.8,1,5,0.9,23,83.7,0.6,12,42.7,0.5,0.150271801
64.49673758,63.41510021,1,1,0,0,1,Restaurant,Madhyapur Thimi,1,1,1,0,0,27.6740899,85.3658305,1,Restaurant,The Lord of Pizza and Bar,0,ChIJH7MbWJob6zkROawPBV2Q-fI,34,4.2,3.5,15,1,2,5,3,3.5,1,0,The Lord of Pizza and Bar,0,0,84,0,0,24,81.9,1,0,0,0.8,2,9.9,0.9,19,54,0.6,15,40.8,0.5,0.610743564
84.24209882,35.92204787,0,0,0,0,1,Indian restaurant,Bhaktapur,0,0,1,0,0,27.6734827,85.409241,0,Indian restaurant,Jaiswal Handi mutton Restaurant,0,ChIJhVM5GQAb6zkR8HQgXIWG-X0,13,4,4.5,15,0,0,1,7,7,1,0,Jaiswal Handi mutton Restaurant,0,0,91,0,0,8,17.7,1,52,105.6,0.8,39,101.6,0.9,16,42.1,0.6,23,51.4,0.5,0.876007644
242.2009005,188.6808264,0,0,0,0,1,Momo restaurant,Madhyapur Thimi,0,0,1,0,0,27.6751027,85.3758482,0,Momo restaurant,Joshi Mo:Mo,0,ChIJicUaTEAb6zkROzshx9GhKvA,31,4.5,3.8,15,0,4,1,4,3.8,1,0,Joshi Mo:Mo,0,0,70,0,0,25,79.2,1,1,4.6,0.8,5,22,0.9,59,206.9,0.6,27,78,0.5,0.822135898
59.61435839,32.67665745,1,1,0,0,0,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6846154,85.3964598,0,Restaurant,Gakhu Sangita khaja ghar à¤à¤¾à¤à¤à¥ à¤¸à¤à¤à¤¿à¤¤à¤¾ à¤à¤¾à¤à¤¾à¤à¤°,0,ChIJiYYA8t8b6zkRq3IO3-B_gxU,31,4.3,4.3,15,0,1,2,4,4.3,1,0,Gakhu Sangita khaja ghar à¤à¤¾à¤à¤à¥ à¤¸à¤à¤à¤¿à¤¤à¤¾ à¤à¤¾à¤à¤¾à¤à¤°,0,0,77,0,0,19,59.6,1,4,4.6,0.8,4,4.6,0.9,34,97.7,0.6,14,29.8,0.5,0.500123489
76.76695205,185.0588662,0,0,0,0,1,Coffee shop,Anantalingeshwar,1,0,1,0,0,27.6623684,85.3677135,0,Coffee shop,Kane harry niwas,0,ChIJj5ZMIXwb6zkRbWg-TeNI8Js,12,1,3.4,15,1,3,4,3,3.4,1,0,Kane harry niwas,0,0,84,0,0,5,19.4,1,1,0,0.8,2,9.9,0.9,21,68.2,0.6,10,29.4,0.5,0.239054066
351.4782159,145.1066411,0,0,0,0,0,Restaurant,Madhyapur Thimi,0,0,0,0,0,27.6797489,85.3922663,0,Restaurant,Nhu Kewa,0,ChIJK2UNNQAb6zkRbGEddOfzsYM,58,0,4,15,0,2,1,7,4,0,0,Nhu Kewa,0,0,168,0,0,28,84.5,1,3,9.6,0.8,8,22.3,0.9,120,422.8,0.6,28,78.3,0.5,1.035283827
209.6544928,100.8321154,1,1,0,0,1,Restaurant,Anantalingeshwar,0,1,1,0,0,27.6648993,85.3863668,1,Restaurant,Friends pizza & burger,0,ChIJk5BXo3wb6zkRFVz9Mxp_rUY,26,4,3.6,15,1,3,2,4,3.6,1,0,Friends pizza & burger,0,0,91,0,0,11,33.8,1,0,0,0.8,1,0,0.9,23,76.2,0.6,14,48.2,0.5,0.338412721
99.6878748,288.9852584,0,0,0,1,1,Cafe,Changunarayan,1,0,1,1,0,27.7095992,85.4149886,1,Cafe,à¤¸à¥à¤¶à¥à¤²à¤¾à¤à¥ à¤­à¤¾à¤¨à¥à¤¸à¤¾,0,ChIJkwQsxh8b6zkRnvrEOkMlOTI,28,4.2,3.6,15,0,2,3,9,3.6,1,0,à¤¸à¥à¤¶à¥à¤²à¤¾à¤à¥ à¤­à¤¾à¤¨à¥à¤¸à¤¾,0,0,92,1,0,0,0,1,5,4,0.8,2,5,0.9,9,32.8,0.6,1,0,0.5,0.051947938
9.273681854,113.4399489,1,1,1,0,1,Restaurant,Madhyapur Thimi,0,0,1,1,0,27.6802712,85.3858719,1,Restaurant,Sarkar Newa Khaja Ghar,0,ChIJl13rnWga6zkRn5W0LMfptqc,4,5,3.7,15,4,1,0,1,3.7,1,0,Sarkar Newa Khaja Ghar,0,0,98,0,0,25,72.6,1,3,9.6,0.8,8,23.8,0.9,125,437.1,0.6,31,87.9,0.5,0.997626919
958.1410729,754.6725736,0,0,0,0,0,Tea store,Anantalingeshwar,0,0,0,0,0,27.6537851,85.4076709,0,Tea store,Samrakshyak Sainju,0,ChIJl5yY0l4R6zkRPi6Q8bwYHy4,2,4.6,3.1,15,5,1,2,2,3.1,0,0,Samrakshyak Sainju,0,0,98,0,0,0,0,1,6,5,0.8,2,4.3,0.9,1,0,0.6,4,8.3,0.5,0.044326034
334.8445481,174.2210824,1,1,0,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6696016,85.4109786,1,Restaurant,Wanted Restaurant,0,ChIJM2SIKgAb6zkR8YYkDZ3Bg08,1,4.7,4.7,15,0,0,1,6,8,1,0,Wanted Restaurant,0,0,98,0,0,7,15.4,1,59,114.5,0.8,43,99.2,0.9,20,55.4,0.6,30,61.8,0.5,0.920014774
17.34691227,4.138846422,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,1,0,0,27.6837496,85.3897351,0,Coffee shop,Cafe Silichung,0,ChIJN44nLQAb6zkRjA5VXdbeAeU,12,5,4.1,15,0,0,3,8,4,0,0,Cafe Silichung,0,0,99.75,0,0,16,51,1,3,9.6,0.8,5,14.8,0.9,114,398.9,0.6,22,65.2,0.5,0.782316007
222.9244578,617.9930082,0,0,0,0,0,Coffee shop,Changunarayan,1,0,0,0,0,27.7142335,85.4188742,0,Coffee shop,Ganesh chok,0,ChIJp429QQAb6zkRcOlt61Fz-Is,6,0,4.1,15,1,0,2,6,4.1,0,0,Ganesh chok,0,0,63,0,0,0,0,1,2,4,0.8,1,3.7,0.9,6,22.8,0.6,3,4,0.5,0.048476051
324.1189524,217.3806602,1,1,1,0,1,Family restaurant,Suryabinayak,1,0,1,1,0,27.6451737,85.4657532,1,Family restaurant,Family Resort & Trout Hub,0,ChIJp5bZhmYP6zkRxOMPwZkWkYc,6,4.3,3,15,4,3,1,3,3,1,0,Family Resort & Trout Hub,0,0,168,0,0,0,0,1,0,0,0.8,0,0,0.9,15,36.1,0.6,4,13.5,0.5,0.050992613
48.34513424,41.88196015,1,1,1,0,1,Restaurant,Madhyapur Thimi,1,1,1,0,0,27.6748729,85.3655328,1,Restaurant,Welcome Khaja Ghar,0,ChIJQwh9fxoa6zkRcpmVllM6Lrs,42,4.3,3.2,15,0,3,8,2,3.2,0,0,Welcome Khaja Ghar,0,0,104.5,0,0,22,73.9,1,0,0,0.8,2,9.9,0.9,18,49.7,0.6,13,36.7,0.5,0.553899762
92.05379792,36.33268236,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,1,0,27.6773263,85.3978183,1,Restaurant,Kwality Momo,0,ChIJRaEgabgb6zkR6Yr3zt4k_aY,70,0,4.4,15,0,2,0,3,4.4,0,0,Kwality Momo,0,0,77,0,0,10,26.6,1,19,46.3,0.8,16,38.7,0.9,22,76.5,0.6,21,53.6,0.5,0.577994377
98.47224906,78.46729223,0,0,0,0,1,Restaurant,Anantalingeshwar,1,0,1,0,0,27.6647404,85.3662744,1,Restaurant,Daily See Us,0,ChIJsSJ6XAAb6zkRpi-1O3wNlYM,12,4.9,3.3,15,1,3,3,7,3.3,0,0,Daily See Us,0,0,98,0,0,5,19.4,1,1,0,0.8,1,4.9,0.9,20,63.8,0.6,10,27.8,0.5,0.221096041
94.13056722,163.6181893,0,0,0,0,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.6735751,85.3726108,0,Fast food restaurant,Sewaro Food Cafe,0,ChIJT4prWQAb6zkRyznUh5fOk4c,50,5,4.5,15,0,2,0,2,4.5,1,0,Sewaro Food Cafe,0,0,70,0,0,27,86.4,1,1,4.6,0.8,4,18.9,0.9,30,91.6,0.6,21,60.2,0.5,0.738560224
508.2533808,198.1783948,0,0,0,0,1,Restaurant,Suryabinayak,0,0,1,0,0,27.6644933,85.3915539,0,Restaurant,Newa Pasa Foodland,0,ChIJt75XYwAb6zkRtjY4v29ASaA,31,0,3.5,15,0,6,1,3,3.5,0,0,Newa Pasa Foodland,0,0,98,0,0,0,0,1,0,0,0.8,1,5,0.9,9,36,0.6,10,34.1,0.5,0.099278904
167.1574471,478.604784,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,1,0,0,27.689597,85.39874,0,Coffee shop,Pramod tea and coffee shop,0,ChIJTSmYZAAb6zkRc2ISwzHFv4M,149,0,4.3,15,0,2,1,3,4.3,0,0,Pramod tea and coffee shop,0,0,91,0,0,4,11,1,4,4.3,0.8,0,0,0.9,13,36.6,0.6,2,5,0.5,0.116737398
187.0804763,416.4913311,0,0,0,0,1,Family restaurant,Suryabinayak,0,0,1,1,0,27.6608589,85.4466364,1,Family restaurant,Maya khaja ghar,0,ChIJtWvLAo8P6zkRGq6BYXWvUyg,18,5,4.6,15,0,0,1,6,8,1,0,Maya khaja ghar,0,0,105,0,0,1,3,1,5,5,0.8,2,10,0.9,7,12.9,0.6,9,13.1,0.5,0.093364972
15.03277051,210.9139212,0,0,0,0,1,Family restaurant,Madhyapur Thimi,0,1,1,0,0,27.6743008,85.3724881,1,Family restaurant,Syanko katti Roll,0,ChIJu_izVmIb6zkRSE934wXYkyM,64,3.4,4.3,15,0,1,2,4,4.3,1,0,Syanko katti Roll,0,0,77,0,0,25,80.2,1,1,4.6,0.8,4,18.9,0.9,29,87.4,0.6,24,64.9,0.5,0.707828455
21.12293973,49.35830145,1,1,0,0,1,Nepalese restaurant,Bhaktapur,1,1,1,0,0,27.6699487,85.4277691,1,Nepalese restaurant,CULTURE CAFE & BAR,0,ChIJUz_WRxkb6zkRK6UCoKnN6ac,16,4.7,4.1,15,0,0,3,8,4,1,0,CULTURE CAFE & BAR,1,0,98,0,0,49,139.5,1,126,167.7,0.8,123,317.4,0.9,215,759.4,0.6,95,253.8,0.5,3.229814569
83.97790861,55.0043205,1,1,0,0,1,Restaurant,Madhyapur Thimi,1,0,1,1,0,27.6732102,85.3649158,1,Restaurant,Bhetghat Sekuwa Station,0,ChIJvcf_tOMb6zkRe4iS1Xavme0,80,3.3,4.2,15,0,1,2,5,4.2,1,0,Bhetghat Sekuwa Station,0,0,84,0,0,24,81.9,1,0,0,0.8,1,4.9,0.9,18,49.4,0.6,16,41.5,0.5,0.596715149
124.3912726,138.1804321,0,0,0,0,1,Restaurant,Mahamanjushree Nagarkot,0,0,1,0,0,27.6686884,85.4700829,0,Restaurant,Ranju Khaja Ghar,0,ChIJWXSYHSUF6zkRdRV7pYshdgk,2,4,3.6,15,1,0,3,11,3.6,1,0,Ranju Khaja Ghar,0,0,84,0,0,0,0,1,1,0,0.8,2,9.3,0.9,6,13.3,0.6,1,0,0.5,0.031956627
310.9801361,231.032226,0,0,0,0,0,Tea store,Suryabinayak,0,0,0,0,0,27.6617308,85.4096256,0,Tea store,Suntali Chiya Pasalâï¸ð®ðµ,0,ChIJxWineQAb6zkRG9cAkja8j3c,5,5,3.8,15,0,2,5,2,3.8,1,0,Suntali Chiya Pasalâï¸ð®ðµ,0,0,101.5,0,0,4,8.7,1,23,26.2,0.8,8,18,0.9,10,26.6,0.6,16,26.6,0.5,0.261926308
68.99520208,82.04948513,0,0,0,0,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.6830247,85.3895798,0,Fast food restaurant,Valley Top MoMo,0,ChIJ0wOibGca6zkR8KnwD3tu6Vk,20,4,4.2,14,0,2,2,1,4.2,1,0,Valley Top MoMo,0,0,87.5,0,0,16,51,1,3,9.6,0.8,5,14.8,0.9,119,421.9,0.6,24,71.3,0.5,0.810368213
135.3636925,270.4498369,0,0,0,0,0,Family restaurant,Madhyapur Thimi,0,0,0,0,0,27.6769401,85.3674385,0,Family restaurant,Ghising Dighyu Ghar,0,ChIJ0xz_NgAb6zkR4CIiTUj-KY4,26,0,4.2,14,1,0,3,1,4.2,0,0,Ghising Dighyu Ghar,0,0,91,0,0,23,76.9,1,1,4.6,0.8,2,9.9,0.9,12,31.6,0.6,17,44.4,0.5,0.589258315
473.6963822,384.2023354,1,1,0,0,1,Restaurant,Suryabinayak,1,0,1,1,0,27.6434417,85.4680707,1,Restaurant,Green View Restaurant,0,ChIJ1601epcP6zkRJ0fgkoi_RCc,2,4.3,4.2,14,1,0,0,7,4.2,1,0,Green View Restaurant,0,0,168,0,0,0,0,1,0,0,0.8,0,0,0.9,11,32.1,0.6,4,13.5,0.5,0.04799561
27.92687173,70.78945982,0,0,0,0,0,Musical club,Bhaktapur,0,0,0,0,0,27.6721859,85.43032,0,Musical club,Hungry Musician Terrace & Bhaktapur Workshop Residency,0,ChIJ6Umv5Osb6zkR9n2xsftbTPQ,24,4.8,3.2,14,0,2,7,4,1,0,0,Hungry Musician Terrace & Bhaktapur Workshop Residency,0,0,91,1,0,54,169.4,1,137,202.5,0.8,140,371.2,0.9,227,790.9,0.6,105,276.9,0.5,3.730117998
198.6252922,299.0556048,0,0,0,1,1,Fast food restaurant,marga,0,1,1,0,0,27.6861323,85.4774943,0,Fast food restaurant,à¤à¤¨à¥à¤à¤¨à¤¾ à¤à¤¾à¤à¤¾ à¤à¤°,0,ChIJ8Y-mngAF6zkRxGoDT0PQajc,15,5,3.1,14,0,7,0,6,3.1,1,0,à¤à¤¨à¥à¤à¤¨à¤¾ à¤à¤¾à¤à¤¾ à¤à¤°,0,0,94.5,0,0,1,4,1,2,0,0.8,0,0,0.9,15,42.1,0.6,4,19.4,0.5,0.089127793
0,6.298366667,0,0,0,0,0,Bakery,Anantalingeshwar,0,0,0,0,0,27.6634556,85.3782481,0,Bakery,Balkot,0,ChIJaaBgaQAb6zkRKXIN0KN0Za4,34,0,4.4,14,0,0,3,3,4.4,0,0,Balkot,0,0,63,0,0,1,3.4,1,1,0,0.8,1,5,0.9,29,105.9,0.6,10,41.3,0.5,0.184120743
324.3639284,61.45707142,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6782989,85.375865,0,Coffee shop,Nescafe coffee center,0,ChIJAwfkmm0b6zkRsDWV90qv4o0,19,4.3,3.8,14,0,1,4,7,2,1,0,Nescafe coffee center,0,0,91,0,0,21,65.6,1,1,4.6,0.8,4,16.7,0.9,66,238.9,0.6,24,72.5,0.5,0.745028945
220.706462,144.7037683,1,0,0,0,0,Bar,Bhaktapur,0,0,0,0,0,27.6691526,85.4435736,0,Bar,"Ba:Gale Newa Chhen, Libali, bhaktapur",0,ChIJC3I4IgAF6zkRPAzprSebUlE,11,5,4.2,14,0,1,3,2,4.2,0,0,"Ba:Gale Newa Chhen, Libali, bhaktapur",0,0,98,0,0,15,53.7,1,37,59.4,0.8,41,96.1,0.9,77,232.8,0.6,24,65.5,0.5,1.059875752
30.2900241,228.8791043,0,0,0,0,0,Fast food restaurant,Madhyapur Thimi,0,0,0,0,0,27.6782144,85.3856289,0,Fast food restaurant,Indrayani Hub,0,ChIJd1cUFgAb6zkRkgZfRw1_yKg,18,0,3.8,14,0,1,3,8,3.8,0,0,Indrayani Hub,0,0,70,0,0,25,72.6,1,3,9.6,0.8,8,23.8,0.9,123,428,0.6,34,97.5,0.5,1.007836052
143.6318621,73.40442863,0,0,0,0,1,Cafe,Anantalingeshwar,1,0,0,0,0,27.6653256,85.3664883,0,Cafe,Phulchowki dudh Dahi Bhandar & cake Shop,0,ChIJdQ0CO38b6zkRdvtyM-vvi4s,11,4,4.1,14,0,0,4,5,4.1,1,0,Phulchowki dudh Dahi Bhandar & cake Shop,0,0,91,0,0,6,24.4,1,1,0,0.8,2,9.9,0.9,22,73.4,0.6,13,31.3,0.5,0.275288873
212.5193448,265.5155766,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6711905,85.3880247,0,Coffee shop,Dinoj's Cafe & Restaurant,0,ChIJDxt0TQAb6zkRN7oh-EeQy0c,8,5,3,14,5,0,4,0,3,0,0,Dinoj's Cafe & Restaurant,0,0,91,0,0,14,37.1,1,1,5,0.8,6,21.7,0.9,80,297.5,0.6,24,80.2,0.5,0.65084904
322.6192641,162.4792767,1,1,0,0,1,Restaurant,Bhaktapur,1,1,1,1,0,27.6767413,85.375151,1,Restaurant,Bisauni Restro,0,ChIJE8Uy2m4b6zkRG1vHH95IpUo,3,4.1,4.2,14,0,2,1,3,4.2,1,0,Bisauni Restro,0,0,91,0,0,20,60.6,1,1,4.6,0.8,2,9,0.9,41,139,0.6,24,68.9,0.5,0.616616746
42.9587281,122.0904374,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6676516,85.3875564,0,Restaurant,Little eatery,0,ChIJf1zSVwAb6zkRZ7IIfDXvk1o,37,0,3.8,14,0,1,6,2,3.8,1,0,Little eatery,0,0,98,0,0,13,37.1,1,0,0,0.8,5,17,0.9,38,136.2,0.6,19,63.5,0.5,0.469824085
85.56656942,356.8381959,0,0,0,0,0,Tea store,Changunarayan,0,0,0,0,0,27.6816938,85.4103897,0,Tea store,Duwakot chiya chautari,0,ChIJF3hQFwAb6zkRJ3T2XFkGaEk,13,0,4.2,14,0,0,2,7,4.2,0,0,Duwakot chiya chautari,0,0,84,0,0,2,4.3,1,21,49.3,0.8,17,46,0.9,9,18.3,0.6,11,24.9,0.5,0.383206969
238.0331257,106.5906511,0,0,0,0,0,Wholesale bakery,Suryabinayak,0,1,0,0,0,27.6650492,85.4256411,0,Wholesale bakery,Laxmi Breads and Bakery,0,ChIJff1TGgUb6zkRGX3JDNn-HEg,25,5,4.5,14,0,0,0,7,4.5,0,0,Laxmi Breads and Bakery,0,0,91,0,0,36,94.5,1,111,164.8,0.8,105,277.1,0.9,140,485.5,0.6,65,160.9,0.5,2.492531641
395.8325075,162.7549476,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,1,1,0,0,27.6755983,85.3913541,0,Restaurant,Chhoyala house,0,ChIJGYqYRgAb6zkR-2F_c7iavlM,25,4.4,3.4,14,0,7,1,0,3.4,1,0,Chhoyala house,0,0,84,0,0,29,91,1,3,9.6,0.8,9,25.8,0.9,111,397.7,0.6,32,97.1,0.5,1.095758524
245.8438747,150.5001111,0,0,0,0,1,Momo restaurant,Suryabinayak,0,0,1,0,0,27.6598766,85.425972,0,Momo restaurant,King Everest Momo Center (Rose village Sakha)ð,0,ChIJiaQdIwAR6zkRdRWsYct5MzM,4,5,4.3,14,0,1,3,1,4.3,1,0,King Everest Momo Center (Rose village Sakha)ð,0,0,94.5,0,0,24,62.4,1,52,97,0.8,48,141.5,0.9,38,103.9,0.6,19,51.7,0.5,1.242744255
122.2174114,157.6520523,0,0,0,0,0,Bakery,Kageshwori Manohara,0,0,0,0,0,27.6990975,85.3744338,0,Bakery,Live bakery birendra chowk,0,ChIJiwhgVQAb6zkRCnudboNZXME,12,5,3.6,14,0,1,5,7,1,0,0,Live bakery birendra chowk,0,0,108.5,0,0,7,29.7,1,0,0,0.8,1,5,0.9,25,62.4,0.6,15,42.2,0.5,0.305500081
87.85438707,49.80272582,1,1,0,0,1,Family restaurant,Madhyapur Thimi,1,0,1,1,0,27.6735505,85.3741698,1,Family restaurant,JYUNAAR THAKALI KITCHEN,0,ChIJiYx11_Qb6zkR9lRcddb1-8I,38,3.9,3.6,14,0,2,5,4,3.6,1,0,JYUNAAR THAKALI KITCHEN,0,0,98,0,0,26,83,1,1,4.6,0.8,3,14,0.9,32,95.4,0.6,23,65.2,0.5,0.718990077
17.09658423,70.62497122,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6729162,85.42575,0,Restaurant,Shriyanka Burger Hub,0,ChIJjyPieAAb6zkRIuTbK40OS-4,82,0,4.4,14,0,0,1,7,6,0,0,Shriyanka Burger Hub,0,0,77,0,0,40,113.9,1,120,169.9,0.8,108,271.7,0.9,204,726.1,0.6,95,238,0.5,2.929006363
196.4170063,222.7670118,0,0,0,0,1,Restaurant,Anantalingeshwar,0,0,1,0,0,27.6666809,85.3734376,0,Restaurant,Namaste khaja ghar,0,ChIJjzI4aAAb6zkRIWDiD2l7ys8,35,5,4.1,14,0,0,6,1,4.1,0,0,Namaste khaja ghar,0,0,105,0,0,19,64.6,1,2,4.6,0.8,3,14.9,0.9,32,105.4,0.6,14,44.3,0.5,0.584936053
168.9583202,158.9748265,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6892273,85.3932541,0,Coffee shop,Bode sentitar,0,ChIJkbqyOgAb6zkRKddKJ5w5OEY,26,0,3.6,14,0,3,5,1,3.6,0,0,Bode sentitar,0,0,84,0,0,13,36,1,0,0,0.8,2,2.1,0.9,28,75.5,0.6,9,22.7,0.5,0.310371519
142.5202781,249.453454,0,0,0,0,0,Bakery,Anantalingeshwar,0,1,0,0,0,27.6685003,85.3654254,0,Bakery,Red ribbon bakery and cake shop,0,ChIJlfH2K3gb6zkRtIvwlTPrCUo,23,4,3.7,14,0,0,8,2,3.7,1,0,Red ribbon bakery and cake shop,0,0,112,0,0,21,67.8,1,1,0,0.8,1,4.9,0.9,23,67,0.6,17,41.2,0.5,0.527678086
238.636589,463.5409564,0,0,0,0,0,Tea store,Changunarayan,0,0,0,0,0,27.7032375,85.4142656,0,Tea store,à¤®à¤à¤²à¥ à¤à¥ à¤ªà¤¸à¤²,0,ChIJMX8SMZYb6zkRPUqRHYsoOZ0,116,0,3.3,14,2,2,3,4,3.3,0,0,à¤®à¤à¤²à¥ à¤à¥ à¤ªà¤¸à¤²,0,0,105,0,0,1,1,1,9,4,0.8,3,5,0.9,7,24.2,0.6,2,3.3,0.5,0.057151264
17.75897185,23.39978507,0,0,0,0,0,Nepalese restaurant,Bhaktapur,0,0,1,0,0,27.6722911,85.426915,0,Nepalese restaurant,Swastik Newari Khaja Ghar (Authentic Newari Restaurant),0,ChIJoQJ8TAAb6zkRAiXnCCvUubw,17,5,5,14,0,0,0,4,10,1,0,Swastik Newari Khaja Ghar (Authentic Newari Restaurant),0,0,91,0,0,41,118.9,1,130,179.2,0.8,116,304.1,0.9,214,758.6,0.6,94,241.7,0.5,3.10165581
89.57875468,28.29020854,1,1,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6773125,85.3979531,1,Restaurant,Aaunus khanus tass and sekuwa,0,ChIJoTnRCk0b6zkRmI6WyALFDR0,29,3.3,3.9,14,1,3,0,3,3.9,1,0,Aaunus khanus tass and sekuwa,0,0,91,0,0,10,26.6,1,19,46.3,0.8,16,38.7,0.9,20,72,0.6,22,53.6,0.5,0.574622748
