additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_Paid street parking,additionalInfo_Planning_Appointment required,additionalInfo_Service options_Online classes,additionalInfo_Service options_Onsite services,additionalOpeningHours_Breakfast_day,additionalOpeningHours_Breakfast_hours,additionalOpeningHours_Kitchen_day,additionalOpeningHours_Kitchen_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Amenities_Gender-neutral restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_Paid street parking,info_Planning_Appointment required,info_Service options_Online classes,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,True,,,,,,,,,,,,,,,,0,,0,,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,444803600452876523,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aa3b77d306d:0x62c428497cef8eb,,10 AM to 4 AM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzFBzfq9LdhWBYlRmzydkqRSYZCZovwlw9fCjQIHdW8n2wNH_psBI5oWbzUdr91Oa_rb930kvlCyd8j98pKy4cDNnpBDhBMLXry8qFQu2BNkHRcgEQGfBvjgvHxsRbEFMtA__iGw=w408-h306-k-no,6.0,,True,,,,,,,,,,,,,,,False,/g/12qgs0r9q,en,27.6696545,85.4199713,27.6696545,85.4199713,27.6696545,85.4199713,0,High school,Little World English Secondary School,,Monday,10 AM to 4 AM,False,+977 1-6612697,97716612697.0,ChIJbTB9t6Ma6zkR6_jOl4RCLAY,ChIJbTB9t6Ma6zkR6_jOl4RCLAY,44800.0,44800.0,,3,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.485Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,,,0,False,Little World English Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Little%20World%20English%20Secondary%20School&query_place_id=ChIJbTB9t6Ma6zkR6_jOl4RCLAY,0,http://www.littleworld.edu.np/,108.0,1,0,High school,1.0,3.0,0.33333333355555556,0.0,0.0,0.0,0.0,108.0,1.0,0.4444444445185185,0.4444444445185185
,,,,,,,,,,,,,,,,,0,,0,,0,"MC9F+7J4, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,9940988396292241000,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa435cf3a3b:0x89f57c46dd477668,,9 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfK26Wvu1ekWUiNkfrnToJjia6tJ5u-zYDMXBiF8TNG62mGJKe7Sk71JTGqyZLbLA75QTv4YBXxg_T1v4opQ6kKo6K2a00UkLWZzKU7kQasxb1ls5rtlME6KNSJr7qcZ7tGCw=w426-h240-k-no,16.0,,,,,,,,,,,,,,,,,False,/g/11b6qj_x2k,en,27.6681374,85.424071,27.6681374,85.424071,27.6681374,85.424071,0,High school,Gyan Tara English Secondary School,,Monday,9 AM to 5 PM,False,+977 984-3452677,9779843452677.0,ChIJOzrPNaQa6zkRaHZH3UZ89Yk,ChIJOzrPNaQa6zkRaHZH3UZ89Yk,44800.0,44800.0,,4,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.485Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MC9F+7J4, भक्तपुर मार्ग",ज्ञान तारा इङ्गलिस स्कूल,0,False,Gyan Tara English Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Gyan%20Tara%20English%20Secondary%20School&query_place_id=ChIJOzrPNaQa6zkRaHZH3UZ89Yk,0,,48.0,0,0,High school,1.0,4.0,0.2500000001875,0.0,0.0,0.0,0.0,48.0,0.6666666666666666,0.4166666667291667,0.4166666667291667
,True,,,,,,,,,,,,,,,,0,,0,,0,"MC9C+CHQ, Nagarkot Road, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,989573615798172923,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa474569c67:0xdbbabf5e8bfbcfb,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxW0G46kCw2HMnYWsZ6khObKcs14mlWIr4Qr2gu7w2YaMpJy9E820Ur4MIqUe_kPk_l2uE604aljWH6OztaTpQjDOvzC9AbVyuFQ0_l6HDJpl1vM4NsT9GrrvL30lJF-Xac6CN7=w408-h306-k-no,12.0,,True,,,,,,,,,,,,,,,False,/g/11b6qd4hmy,en,27.6685867,85.4214808,27.6685867,85.4214808,27.6685867,85.4214808,0,High school,Sunshine National School,,,0,False,,,ChIJZ5xWdKQa6zkR-7y_6PWruw0,ChIJZ5xWdKQa6zkR-7y_6PWruw0,44800.0,44800.0,,5,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.485Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MC9C+CHQ, Nagarkot Road",,0,False,Sunshine National School,,0,https://www.google.com/maps/search/?api=1&query=Sunshine%20National%20School&query_place_id=ChIJZ5xWdKQa6zkR-7y_6PWruw0,0,,0.0,1,0,High school,1.0,5.0,0.20000000016000002,0.0,0.0,0.0,0.0,72.0,1.0,0.4000000000533333,0.4000000000533333
,,,,,,,,,,,,,,,,,0,,0,,0,"MCCC+5PM, Nagarkot Road, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,10256504132493884560,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa383c31eb3:0x8e566c2ace9fbc90,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=08QnLOtJx5rDnC4KJx8yiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.64444&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11b6qmskwy,en,27.6704694,85.4217939,27.6704694,85.4217939,27.6704694,85.4217939,0,High school,NR.Secondary School,,,0,False,+977 1-6612776,97716612776.0,ChIJsx7Dg6Ma6zkRkLyfzipsVo4,ChIJsx7Dg6Ma6zkRkLyfzipsVo4,44800.0,44800.0,,7,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.486Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MCCC+5PM, Nagarkot Road",,0,False,NR.Secondary School,,0,https://www.google.com/maps/search/?api=1&query=NR.Secondary%20School&query_place_id=ChIJsx7Dg6Ma6zkRkLyfzipsVo4,0,,0.0,0,0,High school,1.0,7.0,0.14285714297959184,0.0,0.0,0.0,0.0,72.0,1.0,0.38095238099319734,0.38095238099319734
,True,,,,,,,,,,,,,,,,0,,0,,0,"4 Barahisthan, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,10407626259014917681,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aa5d21759d1:0x906f50f0cb9c9e31,,9 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz61Clu7ydHuYZwMLgMudnG7s0Z-CeyFY2LIS0HEfnB1SArTq0mB82kDmtAoXDC65joKJ6Z57sYHQvDCY6thd6sVa-M-inOXPKGtKNrGoVYKrovITy6Oyvn_boMB-0vtePW8du5=w408-h862-k-no,5.0,,True,,,,,,,,,,,,,,,False,/g/11b6p2_xtc,en,27.6685794,85.4249608,27.6685794,85.4249608,27.6685794,85.4249608,0,High school,Glitter Future (Secondary) School,,Monday,9 AM to 5 PM,False,+977 1-6620420,97716620420.0,ChIJ0VkX0qUa6zkRMZ6cy_BQb5A,ChIJ0VkX0qUa6zkRMZ6cy_BQb5A,44800.0,44800.0,,8,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.486Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,4 Barahisthan,चमक भविष्य अंग्रेजी मा.वि.,0,False,Glitter Future (Secondary) School,,0,https://www.google.com/maps/search/?api=1&query=Glitter%20Future%20(Secondary)%20School&query_place_id=ChIJ0VkX0qUa6zkRMZ6cy_BQb5A,0,http://www.facebook.com/glitterfutureschool,48.0,1,0,High school,1.0,8.0,0.125000000109375,0.0,0.0,0.0,0.0,48.0,0.6666666666666666,0.37500000003645834,0.37500000003645834
,True,,,,,,,,,,,,,,,,0,,0,,0,"Suryabinayak 44800, Nepal",0,0,0,0,0,High school,High school,1208908594661659918,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1aa6ff095f87:0x10c6e7f636b9950e,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx0Po_qtnb7jZ3oKraPzXRFkuiF7_3OqRuAcdCIcEdszr5-J_1pVYHeLmruCFceMGJcQdO6y_B6MOdiOHvwcpKEZuhtjsNXlGuZ3osdiPoQauuDssTjPYnjdnQwsSh28INL1iEOcg=w535-h240-k-no,3.0,,True,,,,,,,,,,,,,,,False,/g/1tg6t3bs,en,27.6646266,85.4225146,27.6646266,85.4225146,27.6646266,85.4225146,0,High school,AJ School,Katunje,,0,False,+977 1-5092435,97715092435.0,ChIJh18J_6Ya6zkRDpW5NvbnxhA,ChIJh18J_6Ya6zkRDpW5NvbnxhA,44800.0,44800.0,,11,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.486Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,,,0,False,AJ School,,0,https://www.google.com/maps/search/?api=1&query=AJ%20School&query_place_id=ChIJh18J_6Ya6zkRDpW5NvbnxhA,0,http://www.ajschool.edu.np/,0.0,1,0,High school,1.0,11.0,0.09090909099173554,0.0,0.0,0.0,0.0,72.0,1.0,0.3636363636639119,0.3636363636639119
,,,,,,,,,,,,,,,,,0,,0,,0,"MCCC+6PM, Nagarkot Road, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,135794218249716029,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa383d741df:0x1e2701f3d53813d,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=08QnLOtJx5rDnC4KJx8yiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.630966&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11b6qc9rhy,en,27.6705774,85.4218015,27.6705774,85.4218015,27.6705774,85.4218015,0,High school,Pentagon Open School,,,0,False,+977 1-6612776,97716612776.0,ChIJ30HXg6Ma6zkRPYFTPR9w4gE,ChIJ30HXg6Ma6zkRPYFTPR9w4gE,44800.0,44800.0,,17,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.486Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MCCC+6PM, Nagarkot Road",पेन्टागन खुला विद्यालय,0,False,Pentagon Open School,,0,https://www.google.com/maps/search/?api=1&query=Pentagon%20Open%20School&query_place_id=ChIJ30HXg6Ma6zkRPYFTPR9w4gE,0,,0.0,0,0,High school,1.0,17.0,0.05882352946712804,0.0,0.0,0.0,0.0,72.0,1.0,0.35294117648904266,0.35294117648904266
,,,,,,,,,,,,,,,,,0,,0,,0,"MCCF+FRW, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,2021766898524580343,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa4fde1f2b7:0x1c0ec2484d3369f7,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eZTfEt6Ynw9XlEAJpcF4Rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.58514&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11b6qfxjjf,en,27.6712289,85.4245736,27.6712289,85.4245736,27.6712289,85.4245736,0,High school,Future Star English School,,,0,False,+977 1-6617849,97716617849.0,ChIJt_Lh_aQa6zkR92kzTUjCDhw,ChIJt_Lh_aQa6zkR92kzTUjCDhw,44800.0,44800.0,,19,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:57.486Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MCCF+FRW, भक्तपुर मार्ग",भविष्यमा स्टार अंग्रेजी स्कूल,0,False,Future Star English School,,0,https://www.google.com/maps/search/?api=1&query=Future%20Star%20English%20School&query_place_id=ChIJt_Lh_aQa6zkR92kzTUjCDhw,0,,0.0,0,0,High school,1.0,19.0,0.05263157899722992,0.0,0.0,0.0,0.0,72.0,1.0,0.35087719299907666,0.35087719299907666
,,,,,,,,,,,,,,,,,0,,0,,0,"MC9F+RFC, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,15508980687380834705,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa441271303:0xd73af7c3dbba6991,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMqsbIgxIh09wwMGMpqYqW_PqC2dyxrrZ6mhbu6bsDj2BMdC5g4iUeFIPbhg8b8J9ywOeC2kGbOvSZSBKMGlVJxRttFzKi8qqIa_agbIOFsQa-vCP6Q-hhKGSdXseSaxgVEQJv_w=w408-h408-k-no,49.0,,,,,,,,,,,,,,,,,False,/g/11b6qd4hsl,en,27.6695516,85.423642,27.6695516,85.423642,27.6695516,85.423642,0,High school,Zenith English Sec. School,,,0,False,+977 1-2296576,97712296576.0,ChIJAxMnQaQa6zkRkWm628P3Otc,ChIJAxMnQaQa6zkRkWm628P3Otc,44800.0,44800.0,,42,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:59.547Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MC9F+RFC, भक्तपुर मार्ग",जेनिथ अंग्रेजी मा.वि.,0,False,Zenith English Sec. School,,0,https://www.google.com/maps/search/?api=1&query=Zenith%20English%20Sec.%20School&query_place_id=ChIJAxMnQaQa6zkRkWm628P3Otc,0,,0.0,0,0,High school,1.0,42.0,0.023809523832766445,0.0,0.0,0.0,0.0,72.0,1.0,0.3412698412775888,0.3412698412775888
,,,,,,,,,,,,,,,,,0,,0,,0,"MC8C+HJH, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,9526793789012796575,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ba76a81dbf5:0x8435f879da81649f,,6 AM to 5 AM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g4AB-0qMEm5MBySqKma1Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.017984027&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11s55qcq2l,en,27.6664326,85.4216148,27.6664326,85.4216148,27.6664326,85.4216148,0,High school,विद्यालय,,Monday,6 AM to 5 AM,False,+977 1-6540154,97716540154.0,ChIJ9duBaqcb6zkRn2SB2nn4NYQ,ChIJ9duBaqcb6zkRn2SB2nn4NYQ,,,,50,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:59.547Z,"https://www.google.com/maps/search/school/@27.667695459098024,85.42150000000001,17z?hl=en",school,school,,"MC8C+HJH, Araniko Highway",,0,False,विद्यालय,,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJ9duBaqcb6zkRn2SB2nn4NYQ,0,http://www.jorpatiss.edu.np/,137.0,0,0,High school,1.0,50.0,0.020000000019600003,0.0,0.0,0.0,0.0,72.0,1.0,0.3400000000065333,0.3400000000065333
,,,,,,,,,,,,,,,,,0,,0,,0,"JFX2+J9X, Suryabinayak, Nepal",0,0,0,0,0,High school,High school,12438344561198863766,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0fee4fc69fa3:0xac9de07a2c2b9596,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz2I28UMXTPXyiCh3x-xNeZMBzPRMhhc1IUZQxqt6nkhYi4lrfuv7Bqu6JL1ILbdB_79v0mmlSEr53o5efVVDr41Qpe7vtxE6nIfvSDDwRDLpNV4ir7anW1FOcUw8__60SEh_GYXQ=w408-h306-k-no,13.0,,,,,,,,,,,,,,,,,False,/g/11b6xc231h,en,27.6491017,85.4509896,27.6491017,85.4509896,27.6491017,85.4509896,0,High school,Shree Bhuvaneshwari Secondary School,Nangkhel Gaun,,0,False,+977 1-6540242,97716540242.0,ChIJo5_GT-4P6zkRlpUrLHrgnaw,ChIJo5_GT-4P6zkRlpUrLHrgnaw,,,,3,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:29.986Z,"https://www.google.com/maps/search/school/@27.64417209352892,85.44587990355555,17z?hl=en",school,school,,JFX2+J9X,,0,False,Shree Bhuvaneshwari Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Shree%20Bhuvaneshwari%20Secondary%20School&query_place_id=ChIJo5_GT-4P6zkRlpUrLHrgnaw,0,,0.0,0,0,High school,1.0,3.0,0.33333333355555556,0.0,0.0,0.0,0.0,72.0,1.0,0.4444444445185185,0.4444444445185185
,,,,,,,,,,,,,,,,,0,,0,,0,"MCMX+645, Mahamanjushree Nagarkot, Nepal",0,0,0,0,0,High school,High school,18393168384102060252,Mahamanjushree Nagarkot,True,0,NP,NP,0,0,0,0,0x39eb05b83dd7d6b3:0xff41a931b45950dc,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OfVO8Sg0etIyjq4PeIpHGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.51248&pitch=0&thumbfov=100,1.0,,,,,,,,,,,,,,,,,False,/g/11s7c6hsdg,en,27.6830176,85.4478714,27.6830176,85.4478714,27.6830176,85.4478714,0,High school,NASEMEP,Kharipati,,0,False,,,ChIJs9bXPbgF6zkR3FBZtDGpQf8,ChIJs9bXPbgF6zkR3FBZtDGpQf8,,,,4,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:37.893Z,"https://www.google.com/maps/search/school/@27.689813953235532,85.45446650592592,17z?hl=en",school,school,,MCMX+645,,0,False,NASEMEP,,0,https://www.google.com/maps/search/?api=1&query=NASEMEP&query_place_id=ChIJs9bXPbgF6zkR3FBZtDGpQf8,0,,0.0,0,0,High school,1.0,4.0,0.2500000001875,0.0,0.0,0.0,0.0,72.0,1.0,0.4166666667291667,0.4166666667291667
,,,,,,,,,,,,,,,,,0,,0,,0,"MCHV+RCC, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,6291445337102793179,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb054ea5f618bd:0x574fb43359ccb9db,,9 AM to 4 PM,https://lh3.googleusercontent.com/p/AF1QipNiavZCkuybP_VKJsfMhlhTZpD5qDAmcrbOM0sL=w408-h287-k-no,13.0,,,,,,,,,,,,,,,,,False,/g/1pp2vknhj,en,27.6795914,85.4431793,27.6795914,85.4431793,27.6795914,85.4431793,0,High school,East point academy ( school ),,Monday,9 AM to 4 PM,False,+977 1-6612400,97716612400.0,ChIJvRj2pU4F6zkR27nMWTO0T1c,ChIJvRj2pU4F6zkR27nMWTO0T1c,,,,6,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:37.893Z,"https://www.google.com/maps/search/school/@27.689813953235532,85.45446650592592,17z?hl=en",school,school,,MCHV+RCC,इस्ट पोइन्ट एकेडेमी माध्यमिक विद्यालय,0,False,East point academy ( school ),,0,https://www.google.com/maps/search/?api=1&query=East%20point%20academy%20(%20school%20)&query_place_id=ChIJvRj2pU4F6zkR27nMWTO0T1c,0,,42.0,0,0,High school,1.0,6.0,0.16666666680555556,0.0,0.0,0.0,0.0,42.0,0.5833333333333334,0.3888888889351852,0.3888888889351852
,,,,,,,,,,,,,,,,,0,,0,,0,"Jagati-KamalBinayak Rd, Bhaktapur 00977, Nepal",0,0,0,0,0,High school,High school,6901911978632212640,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aab85433737:0x5fc884606d62f0a0,,Closed,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFcXIOEL3Ca-HX_n0AwJBx_YPVp-U3pB7W2NjxJrJzyG_hbQAunm9MFvgrqDFnoIW0yTqK0c_Q1ip9uFBuWTGMOcF55RV-7_wui1m7YrFMxTxZGkri0IJr6ILot4HkLGpaO3OR9ezmFwBWIkRcplweibsymT-LaUIP8RIJmW8ONSCBt0eNPegLYOWcFO0vbZCFnOY8=w408-h306-k-no,5.0,,,,,,,,,,,,,,,,,False,/g/12hnw1nsy,en,27.6676649,85.4346173,27.6676649,85.4346173,27.6676649,85.4346173,0,High school,Wiseland Sec.School,,Monday,Closed,False,+977 1-6614530,97716614530.0,ChIJNzdDhasa6zkRoPBibWCEyF8,ChIJNzdDhasa6zkRoPBibWCEyF8,977.0,977.0,,20,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:48.450Z,"https://www.google.com/maps/search/school/@27.63656511691115,85.43729330118518,17z?hl=en",school,school,,Jagati-KamalBinayak Rd,,0,False,Wiseland Sec.School,,0,https://www.google.com/maps/search/?api=1&query=Wiseland%20Sec.School&query_place_id=ChIJNzdDhasa6zkRoPBibWCEyF8,0,,30.0,0,0,High school,1.0,20.0,0.05000000004750001,0.0,0.0,0.0,0.0,30.0,0.4166666666666667,0.35000000001583337,0.35000000001583337
,,,,,,,,,,,,,,,,,0,,0,,0,"MC8M+V44, Adarsha Bus Stop, भिमशेन स्थान, 44800, Nepal",0,0,0,0,0,High school,High school,2162168079975238150,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aabe42e441b:0x1e019069bf9cca06,,9:30 AM to 5:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5WYnvbYpaev9c_P8e_5AM6C6MdUv9tCyWaxb9xb_jYoRN1zoLeHZ4mpA3tJPiaZWtP9pr5oHIK1A2GlmTJzZC5FmUE1ZlnYI7sTBBcKIXz-G8782WqmeUwKob39FPMGLvkftdiG9iG2Hb=w408-h306-k-no,27.0,,,,,,,,,,,,,,,,,False,/g/11b6s122qn,en,27.6671338,85.4328354,27.6671338,85.4328354,27.6671338,85.4328354,0,High school,Vidhya Arjan English Secondary School,भिमशेन स्थान,Monday,9:30 AM to 5:30 PM,False,+977 1-6610713,97716610713.0,ChIJG0Qu5Ksa6zkRBsqcv2mQAR4,ChIJG0Qu5Ksa6zkRBsqcv2mQAR4,44800.0,44800.0,,3,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:56.485Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.4287066988148,17z?hl=en",school,school,,"MC8M+V44, Adarsha Bus Stop, भिमशेन स्थान",,0,False,Vidhya Arjan English Secondary School,,0,https://www.google.com/maps/search/?api=1&query=Vidhya%20Arjan%20English%20Secondary%20School&query_place_id=ChIJG0Qu5Ksa6zkRBsqcv2mQAR4,0,,48.0,0,0,High school,1.0,3.0,0.33333333355555556,0.0,0.0,0.0,0.0,48.0,0.6666666666666666,0.4444444445185185,0.4444444445185185
,True,,,,,,,,,,,,,,,,0,,0,,0,"MC8J+XWC, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,High school,High school,11914115671093801597,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa9582881c3:0xa55771144475f27d,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGr1QuMe3FG5ttU5lUnkZpkgBcsgxlPXcxTzjFMsuE1ZWV4-EUGeRdU70rR6BxoQnG2_tZR45eVx07tlxgsCzriP-PwRmMXVb9Vm0MFhxiXcPkq2XHe65WtaJJkD0nZkD9QsU3RCyUIcevFUkqqCzv_mlLf_UMXUnLjcsr9Mhn8DSB7uUWziV_JXMujHfYq7hI3rRE=w408-h306-k-no,14.0,,True,,,,,,,,,,,,,,,False,/g/11b6skzgc_,en,27.667432,85.432278,27.667432,85.432278,27.667432,85.432278,0,High school,PROXIMA INTERNATIONAL ACADEMY,,,0,False,+977 1-6611530,97716611530.0,ChIJw4EoWKka6zkRffJ1RBRxV6U,ChIJw4EoWKka6zkRffJ1RBRxV6U,44800.0,44800.0,,18,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:40:56.485Z,"https://www.google.com/maps/search/school/@27.666993023382226,85.4287066988148,17z?hl=en",school,school,,"MC8J+XWC, Araniko Highway",,0,False,PROXIMA INTERNATIONAL ACADEMY,,0,https://www.google.com/maps/search/?api=1&query=PROXIMA%20INTERNATIONAL%20ACADEMY&query_place_id=ChIJw4EoWKka6zkRffJ1RBRxV6U,0,,0.0,1,0,High school,1.0,18.0,0.05555555560802469,0.0,0.0,0.0,0.0,72.0,1.0,0.3518518518693416,0.3518518518693416
