temples_min_dist_m,other_min_dist_m,alcohol,beer,breakfast,cash_only,casual,category,city,coffee,delivery,dine_in,dinner,family_friendly,lat,lng,lunch,main_category,name,permanentlyClosed,place_id,rank,rating,rating.1,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,takeout,temporarilyClosed,title,tourists,vegetarian,weekly_hours,wheelchair_accessible_entrance,wifi,banks_count_1km,banks_weight_1km,banks_category_weight,education_count_1km,education_weight_1km,education_category_weight,health_count_1km,health_weight_1km,health_category_weight,temples_count_1km,temples_weight_1km,temples_category_weight,other_count_1km,other_weight_1km,other_category_weight,poi_composite_score,score_rating,score_rating.1,score_reviews_count,score_reviewsDistribution_oneStar,score_reviewsDistribution_twoStar,score_reviewsDistribution_threeStar,score_reviewsDistribution_fourStar,score_reviewsDistribution_fiveStar,score_takeout,score_temporarilyClosed,score_title,score_tourists,score_vegetarian,score_weekly_hours,score_wheelchair_accessible_entrance,score_wifi,score_banks_count_1km,score_banks_weight_1km,score_banks_category_weight,score_education_count_1km,score_education_weight_1km,score_education_category_weight,score_health_count_1km,score_health_weight_1km,score_health_category_weight,score_temples_count_1km,score_temples_weight_1km,score_temples_category_weight,score_other_count_1km,score_other_weight_1km,score_other_category_weight,score_poi_composite_score,raw_score,success_score,success_rank
249.7024485,105.5500981,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6728164,85.3995381,1,Restaurant,Shrestha Khaja Ghar,0,ChIJDS33lEAb6zkRHDP8Mhtsvhc,39,3.8,3.7,25,0,1,12,6,3.7,1,0,Shrestha Khaja Ghar,0,0,105,0,0,13,36.8,1,32,62.7,0.8,28,65.8,0.9,13,47.2,0.6,22,62.9,0.5,0.759466959,3.04,0.675,0.9025823380543725,1,0.28846153846153844,0.039215686,0.015141955835962145,0.016204379562043795,0.4,2,0,0,0,0.29411764705882354,0,0,0.13112182648236073,0.0704379,0.1,0.14130843439241053,0.07791406,0.1,0.13532151825943156,0.070683706,0.1,0.048452076,0.028977424,0.05,0.067100558,0.036822414,0.05,0.304001979,10.18286544087912,57.56101008466339,497
463.8497052,427.9519444,0,0,0,0,1,Family restaurant,Madhyapur Thimi,0,1,1,1,0,27.6897621,85.3902949,1,Family restaurant,Streat 9 fast food and cafe,0,ChIJ5fVgI8Ib6zkR5KZ3v0A8l9g,12,5,4.5,4,0,0,0,2,2,1,0,Streat 9 fast food and cafe,0,0,80,0,0,15,46,1,1,0,0.8,2,2.1,0.9,40,115.4,0.6,11,31,0.5,0.412925584,4,0.875,0.32243437037330624,1,0.3,0,0.005047319,0.008759124,0.4,2,0,0,0,0.21241830065359477,0,0,0.13775634703527848,0.074662234,0.1,0.028012965,0,0.1,0.044149932286060733,0.019033161663846696,0.1,0.068179753,0.035570007,0.05,0.05317778,0.030696886739941132,0.05,0.16528723642369406,10.18018541642201,57.53784315780699,498
72.77871129,19.83049965,0,0,0,0,0,Dessert shop,Madhyapur Thimi,0,0,0,0,0,27.672922,85.38556,0,Dessert shop,Dhanusha Sweet And Chat House,0,ChIJz4br-28a6zkRENO2TGQgDMs,12,3.9,3.1,17,3,1,8,2,3.1,1,0,Dhanusha Sweet And Chat House,0,0,105,1,0,15,42.1,1,2,9.6,0.8,6,21.7,0.9,107,382.4,0.6,29,87.6,0.5,0.774435802,3.12,0.525,0.7731833341946963,0.75,0.28846153846153844,0.026143790849673203,0.005047319,0.013576642335766423,0.4,2,0,0,0,0.29411764705882354,0.6,0,0.13775634703527848,0.072982406,0.1,0.044399498581619706,0.04427914,0.1,0.078200292,0.052526396917334905,0.1,0.085962126,0.044483356479422594,0.05,0.072786689,0.039717073551060494,0.05,0.3099937578586729,10.17861735415576,57.524288362166175,499
58.18597066,173.6595366,0,0,0,0,0,Family restaurant,Madhyapur Thimi,0,1,1,0,0,27.6742975,85.3730486,0,Family restaurant,Numbur thakali kitchen,0,ChIJX7wqJwAb6zkRLkbLdhe_yAU,21,5,3.3,12,0,0,8,4,3.3,0,0,Numbur thakali kitchen,0,0,105,0,0,26,83,1,1,4.6,0.8,3,14,0.9,29,87.4,0.6,24,64.9,0.5,0.712463967,4,0.575,0.6586701527998636,1,0.3,0.026143790849673203,0.010094637223974764,0.014452554744525547,0,2,0,0,0,0.29411764705882354,0,0,0.16375398321543483,0.085922597,0.1,0.028012965,0.032311453189381216,0.1,0.055711012,0.045556533,0.1,0.062444674,0.033512534,0.05,0.06888495,0.037095386087070824,0.05,0.28518746408527684,10.176872334120883,57.509203891051115,500
294.8359896,356.3684669,0,0,1,0,1,Coffee shop,Anantalingeshwar,1,0,1,0,0,27.6618794,85.3813496,0,Coffee shop,Balkot Chulho,0,ChIJH6PdLzcb6zkRBVezJDmTYgc,1,5,4.4,15,0,0,1,7,4.4,1,0,Balkot Chulho,0,0,63,0,0,0,0,1,0,0,0.8,1,5,0.9,23,83.7,0.6,12,42.7,0.5,0.150271801,4,0.8500000000000001,0.7317365557635264,1,0.3,0.003267974,0.017665615,0.019270073,0.4,2,0,0,0,0.1568627450980392,0,0,0,0,0.1,0,0,0.1,0.027855505897440826,0.030142111,0.1,0.058347844,0.033192829912731356,0.05,0.054890719269345994,0.033456914,0.05,0.060151300045630754,10.176840186396474,57.508925996579656,501
83.04104173,35.01901517,1,1,1,0,1,Restaurant,Madhyapur Thimi,1,0,1,1,0,27.6769375,85.3986406,1,Restaurant,Makai Ghar Sekuwa Palace,0,ChIJB3nYQ_0b6zkROod7FVV9SwU,52,4.3,3.4,15,0,0,11,2,3.4,1,0,Makai Ghar Sekuwa Palace,0,0,91,0,0,10,26.6,1,20,46.3,0.8,23,55.9,0.9,19,67.2,0.6,18,49.2,0.5,0.603894781,3.44,0.6,0.7317365557635264,1,0.3,0.035947712,0.005047319,0.014890510948905108,0.4,2,0,0,0,0.24836601307189543,0,0,0.1191396656504537,0.064339232,0.1,0.12304183291021503,0.072331012,0.1,0.12771644997838322,0.067985225,0.1,0.055000491,0.031572704,0.05,0.063011916,0.034685121,0.05,0.24172902651191008,10.176540787138395,57.50633790052911,502
93.31602984,415.1225152,0,0,0,0,0,Bakery,Kathmandu,0,0,0,0,0,27.6954588,85.3697116,0,Bakery,Seema food industries,0,ChIJIwOeOgAb6zkRn4aaPRfUHT4,28,5,3.9,17,0,0,9,1,3.9,1,0,Seema food industries,0,0,54,0,0,5,20.4,1,0,0,0.8,0,0,0.9,18,53.4,0.6,9,30.2,0.5,0.211767436,4,0.725,0.7731833341946963,1,0.3,0.029411764705882353,0.002523659,0.017080291970802918,0.4,2,0,0,0,0.12745098039215685,0,0,0.089023748,0.059405414,0.1,0,0,0.1,0,0,0.1,0.054058765,0.029882221490003438,0.05,0.049276042,0.030472640604057123,0.05,0.084766979,10.171535840229833,57.46307365394987,503
66.25862375,45.51937921,1,1,1,0,1,Restaurant,Madhyapur Thimi,1,1,1,1,0,27.673066,85.3859269,1,Restaurant,Duku Family Restaurant & Sekuwa Hub,0,ChIJWd9l7ccb6zkRHcQoEVztV30,19,3.9,3.8,30,0,3,9,10,3.8,1,0,Duku Family Restaurant & Sekuwa Hub,0,0,94.5,0,0,15,42.1,1,2,9.6,0.8,6,21.7,0.9,106,378.4,0.6,31,95.9,0.5,0.786160332,3.12,0.7,0.9644766629917788,1,0.2653846153846154,0.029411764705882353,0.025236593059936908,0.016642335766423356,0.4,2,0,0,0,0.25980392156862747,0,0,0.13775634703527848,0.072982406,0.1,0.044399498581619706,0.04427914,0.1,0.078200292,0.052526396917334905,0.1,0.085791337,0.044404935708200866,0.05,0.074167833,0.04051022,0.05,0.3146868920144551,10.170661191673029,57.45551293222332,504
181.5235364,100.9981814,0,0,0,0,0,Bakery,Bhaktapur,0,0,1,0,0,27.6917958,85.4588553,0,Bakery,The family bakery cafe,0,ChIJcQnWCecF6zkRQhUXneSinw0,6,5,3.4,24,0,1,17,2,3.4,1,0,The family bakery cafe,0,0,91,0,0,0,0,1,1,0,0.8,1,0,0.9,15,27.4,0.6,16,41.9,0.5,0.094846604,4,0.6,0.8887809260011212,1,0.28846153846153844,0.055555556,0.005047319,0.014890510948905108,0.4,2,0,0,0,0.24836601307189543,0,0,0,0,0.1,0.028012965,0,0.1,0.027855505897440826,0,0.1,0.050903660908320394,0.025022129560189222,0.05,0.060631653,0.033293265,0.05,0.037965516,10.164786557429053,57.40473085018775,505
24.93261072,68.47252607,1,1,0,0,1,Rice restaurant,Madhyapur Thimi,1,0,1,1,0,27.6765194,85.3982044,1,Rice restaurant,Durbar Thakali Grill,0,ChIJ-6p-wuYb6zkRi5d8PhptS0M,51,3.5,3.4,10,0,0,7,2,3.4,1,0,Durbar Thakali Grill,1,0,81.5,1,0,10,26.6,1,20,46.3,0.8,23,55.9,0.9,18,63.5,0.6,20,53.6,0.5,0.608926739,2.8,0.6,0.599885341,1,0.3,0.022875817,0.005047319,0.014890510948905108,0.4,2,0,0.2,0,0.2173202614379085,0.6,0,0.1191396656504537,0.064339232,0.1,0.12304183291021503,0.072331012,0.1,0.12771644997838322,0.067985225,0.1,0.054058765,0.031155623,0.05,0.065153733,0.035429297124324376,0.05,0.24374323552158988,10.164113320314932,57.39891118875203,506
19.42537828,138.6797891,1,1,0,0,1,Restaurant,Madhyapur Thimi,1,0,1,0,0,27.6741543,85.3734271,1,Restaurant,Friends Cafe And Sekuwa House,0,ChIJ810n8RIa6zkRVZIKNT-GVk4,18,4.3,3.5,19,0,0,14,1,3.5,1,0,Friends Cafe And Sekuwa House,0,0,84,0,0,26,83,1,1,4.6,0.8,3,14,0.9,30,87.4,0.6,24,64.9,0.5,0.712463967,3.44,0.625,0.8102587408823239,1,0.3,0.045751634,0.002523659,0.015328467153284672,0.4,2,0,0,0,0.22549019607843138,0,0,0.16375398321543483,0.085922597,0.1,0.028012965,0.032311453189381216,0.1,0.055711012,0.045556533,0.1,0.063046682,0.033512534,0.05,0.06888495,0.037095386087070824,0.05,0.28518746408527684,10.163348257367009,57.39229775755437,507
127.5632627,511.2209064,0,0,0,0,0,Tea store,Changunarayan,0,0,0,0,0,27.680823,85.420006,0,Tea store,Karki store,0,ChIJaxsBIQAb6zkRkWk0tQR9j7Q,20,5,3.3,30,0,3,18,7,3.3,0,0,Karki store,0,0,70,0,0,1,2,1,13,18,0.8,15,47.6,0.9,8,13,0.6,26,62.5,0.5,0.314712621,4,0.575,0.9644766629917788,1,0.2653846153846154,0.058823529411764705,0.017665615,0.014452554744525547,0,2,0,0,0,0.17973856209150327,0,0,0.034439087,0.021304339,0.1,0.1066552990273929,0.055224603477379064,0.1,0.1114220235897633,0.065332771,0.1,0.040340196844556635,0.019733160596031453,0.05,0.070531941,0.036766795,0.05,0.12597422249512985,10.163265977509038,57.391586506040866,508
66.4197102,19.60714873,1,1,0,1,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.6730018,85.3856438,0,Fast food restaurant,Global Mo:Mo: and Fastfood Center,0,ChIJdWh2-W8a6zkRkHEa2BdGIOg,18,4,3.8,26,1,1,2,21,3.8,1,0,Global Mo:Mo: and Fastfood Center,0,0,98,0,0,15,42.1,1,2,9.6,0.8,6,21.7,0.9,107,382.4,0.6,31,95.9,0.5,0.789157335,3.2,0.7,0.9158628160375358,0.9166666666666666,0.28846153846153844,0.006535948,0.052996845425867516,0.016642335766423356,0.4,2,0,0,0,0.27124183006535946,0,0,0.13775634703527848,0.072982406,0.1,0.044399498581619706,0.04427914,0.1,0.078200292,0.052526396917334905,0.1,0.085962126,0.044483356479422594,0.05,0.074167833,0.04051022,0.05,0.3158865424178641,10.159562137852102,57.35956941672199,509
209.0760383,89.55211125,0,0,0,0,0,Asian restaurant,Suryabinayak,0,0,0,0,0,27.6704538,85.409407,0,Asian restaurant,Crave Corner,0,ChIJ3_D1bQAb6zkRU9GrKTF7ltc,3,5,5,1,0,0,0,0,1,0,0,Crave Corner,0,0,105,0,0,8,17.7,1,51,95.6,0.8,41,101.6,0.9,14,37.2,0.6,27,56.4,0.5,0.842332016,4,1,0,1,0.3,0,0,0.004379562,0,2,0,0,0,0.29411764705882354,0,0,0.10916932214362321,0.056790059,0.1,0.15968621659191012,0.085723766,0.1,0.1502057297710867,0.077902884,0.1,0.049718759,0.027238763420493396,0.05,0.07131022,0.035872252,0.05,0.3371714819100161,10.159286661851041,57.35718812040569,510
324.3639284,61.45707142,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6782989,85.375865,0,Coffee shop,Nescafe coffee center,0,ChIJAwfkmm0b6zkRsDWV90qv4o0,19,4.3,3.8,14,0,1,4,7,2,1,0,Nescafe coffee center,0,0,91,0,0,21,65.6,1,1,4.6,0.8,4,16.7,0.9,66,238.9,0.6,24,72.5,0.5,0.745028945,3.44,0.7,0.7090260374706544,1,0.28846153846153844,0.013071895424836602,0.017665615,0.008759124,0.4,2,0,0,0,0.24836601307189543,0,0,0.15357875240927332,0.081421467,0.1,0.028012965,0.032311453189381216,0.1,0.064678482,0.048340921,0.1,0.077196537,0.040977550190340856,0.05,0.06888495,0.038062128,0.05,0.29822268260014223,10.157038111514888,57.33775098391524,511
249.6159704,19.63423755,0,0,0,0,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.6658125,85.3891875,0,Fast food restaurant,Valley stick food,0,ChIJozWO_kcb6zkRgb7kM8kE5Pk,14,4.5,4.1,26,0,3,2,11,4.1,1,0,Valley stick food,0,0,63,0,0,11,31,1,0,0,0.8,2,5,0.9,20,71.8,0.6,17,54.9,0.5,0.342600622,3.6,0.7749999999999999,0.9158628160375358,1,0.2653846153846154,0.006535948,0.027760252,0.017956204,0.4,2,0,0,0,0.1568627450980392,0,0,0.12346283458945084,0.067207705,0.1,0,0,0.1,0.044149932286060733,0.030142111,0.1,0.055896259,0.032060761,0.05,0.061854861,0.035637713,0.05,0.13713732498449077,10.15291208263965,57.30208436568477,512
155.7261655,209.6427809,0,0,0,0,0,Restaurant,Suryabinayak,0,0,0,0,0,27.6475757,85.4207765,0,Restaurant,Real Taste Khaja Ghar,0,ChIJJQM51MoR6zkR_bBI9NOpaVU,2,5,4.2,31,0,0,5,16,10,0,0,Real Taste Khaja Ghar,0,0,105,0,0,0,0,1,3,4,0.8,0,0,0.9,20,69.3,0.6,8,13.1,0.5,0.090707343,4,0.8,0.9756487410180352,1,0.3,0.016339869281045753,0.040378549,0.04379562,0,2,0,0,0,0.29411764705882354,0,0,0,0,0.1,0.056025929,0.03018591,0.1,0,0,0.1,0.055896259,0.031799472,0.05,0.047021294,0.023437829750318703,0.05,0.036308639204603296,10.150955759945965,57.28517333167094,513
59.86111902,53.61593756,0,0,1,0,1,Restaurant,Bhaktapur,0,0,1,1,0,27.6775961,85.4075601,1,Restaurant,Gopal Khaja Ghar,0,ChIJtZCbXpYb6zkRS-8u1uwckwA,38,4,5,5,0,0,0,1,4,1,0,Gopal Khaja Ghar,0,0,77,0,0,13,38.8,1,43,91.6,0.8,43,110.1,0.9,16,52.1,0.6,20,48.8,0.5,0.966814633,3.2,1,0.38659166709734816,1,0.3,0,0.002523659,0.017518248,0.4,2,0,0,0,0.20261437908496732,0,0,0.13112182648236073,0.071437712,0.1,0.152934865,0.084930601,0.1,0.15207522964962616,0.079241843,0.1,0.052016706,0.029701365090236194,0.05,0.065153733,0.034614262802272366,0.05,0.38699980096791003,10.149475898936132,57.27238097386931,514
221.4824914,129.2687608,0,0,0,0,0,Tea store,Changunarayan,0,0,0,0,0,27.6788593,85.4085225,0,Tea store,Hamro khaza ghar,0,ChIJL4QqP8Yb6zkRa7YLDEKSeIs,109,3.7,4.2,28,0,0,3,17,4.2,1,0,Hamro khaza ghar,0,0,63,0,0,7,18.1,1,37,89.7,0.8,40,100.1,0.9,14,44.2,0.6,18,50.1,0.5,0.812238174,2.96,0.8,0.9410085751919307,1,0.3,0.009803922,0.042902208,0.018394160583941607,0.4,2,0,0,0,0.1568627450980392,0,0,0.10331726027645885,0.057200487907317944,0.1,0.14701000817594376,0.084541765,0.1,0.14923732146048496,0.077655123,0.1,0.049718759,0.028496914416258436,0.05,0.063011916,0.03484251,0.05,0.32512541799368755,10.149129093138317,57.26938308161872,515
8.183064494,120.9437554,0,0,0,0,1,Restaurant,Madhyapur Thimi,1,1,1,0,0,27.6784898,85.3984238,0,Restaurant,Chillout Hookah Cafe & Sekuwa Lounge,0,ChIJxf2AHwAb6zkRto3_5NsSx1A,18,4.5,5,2,0,0,0,1,1,1,0,Chillout Hookah Cafe & Sekuwa Lounge,0,0,115,0,0,10,26.6,1,19,46.3,0.8,16,41.9,0.9,22,72.2,0.6,19,49.2,0.5,0.574535412,3.6,1,0.14267948184283943,1,0.3,0,0.002523659,0.004379562,0.4,2,0,0,0,0.32679738562091504,0,0,0.1191396656504537,0.064339232,0.1,0.12107001915282119,0.072331012,0.1,0.11385834528001909,0.063234118,0.1,0.057566466,0.032101733,0.05,0.064109609,0.034685121,0.05,0.22997695990914546,10.148792370178032,57.266472348408385,516
109.0106059,154.0898981,0,0,0,0,0,Bakery,Madhyapur Thimi,0,0,0,0,0,27.6755289,85.3980283,0,Bakery,Lucky Bakery,0,ChIJSTrqRgAb6zkRSYHXv5ZyzsA,5,4.6,4.4,12,0,0,2,3,4.4,0,0,Lucky Bakery,0,0,84,0,0,10,26.6,1,22,46.3,0.8,22,51.7,0.9,15,58.5,0.6,19,53.6,0.5,0.595248799,3.6799999999999997,0.8500000000000001,0.6586701527998636,1,0.3,0.006535948,0.007570978,0.019270073,0,2,0,0,0,0.22549019607843138,0,0,0.1191396656504537,0.064339232,0.1,0.12671838138784888,0.072331012,0.1,0.1260061067443851,0.066695268,0.1,0.050903660908320394,0.030552283143813155,0.05,0.064109609,0.035429297124324376,0.05,0.23826818386538373,10.142030046609968,57.20801681638327,517
67.52030059,60.97826521,0,0,0,0,1,Cafe,Suryabinayak,1,1,1,0,0,27.6678018,85.3865409,0,Cafe,Ella brew and bites,0,ChIJB6-fGQAb6zkRzPzvrc23gHc,6,4,4.3,27,0,0,9,2,4.3,1,0,Ella brew and bites,0,0,105,0,0,14,37.1,1,0,0,0.8,5,17,0.9,45,164.2,0.6,21,71.4,0.5,0.504815167,3.2,0.825,0.9286602590785803,1,0.3,0.029411764705882353,0.005047319,0.018832116788321168,0.4,2,0,0,0,0.29411764705882354,0,0,0.13454974417937823,0.070591198,0.1,0,0,0.1,0.072005438,0.048623661,0.1,0.070292381,0.03818801,0.05,0.066149276,0.037928569,0.05,0.2020691066170305,10.14146648986089,57.20314526457684,518
117.5193751,404.9803444,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6426616,85.460042,0,Coffee shop,ranjit à¤¬à¥à¤¨à¥à¤¸à¤¾à¤ à¤à¤°à¥à¤à¥à¤¡ à¤à¤°,0,ChIJoajqsqQP6zkRJk2dgC34lzQ,14,4.5,4,50,0,1,11,27,11,1,0,ranjit à¤¬à¥à¤¨à¥à¤¸à¤¾à¤ à¤à¤°à¥à¤à¥à¤¡ à¤à¤°,0,0,98,0,0,0,0,1,0,0,0.8,0,0,0.9,12,31.2,0.6,3,8.8,0.5,0.038984995,3.6,0.75,1.139661475598813,1,0.28846153846153844,0.035947712,0.068138801,0.048175182,0.4,2,0,0,0,0.27124183006535946,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0.047091482155983716,0.025961115290435256,0.05,0.029667133,0.02021563,0.05,0.015605044432271193,10.140166945190439,57.19191161473193,519
4.687250173,210.6612593,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6786489,85.3855453,0,Restaurant,Tamidewa stick food,0,ChIJy1jMbwAb6zkRk9tcOlCbnyo,39,5,3.4,25,5,0,8,5,3.4,0,0,Tamidewa stick food,0,0,63,0,0,25,72.6,1,3,9.6,0.8,8,23.8,0.9,123,428.2,0.6,34,97.5,0.5,1.007985902,4,0.6,0.9025823380543725,0.5833333333333333,0.3,0.026143790849673203,0.012618296529968454,0.014890510948905108,0,2,0,0,0,0.1568627450980392,0,0,0.16187885125766274,0.083359516,0.1,0.056025929,0.04427914,0.1,0.088299865,0.054014842,0.1,0.088498513,0.045327132135275214,0.05,0.076085562,0.040655274937574704,0.05,0.40347997448282225,10.138335614343331,57.17608104733831,520
69.14197399,156.0263029,0,0,0,0,1,Family restaurant,Kathmandu,0,0,1,0,0,27.7002897,85.3758325,0,Family restaurant,classic hukka&bar,0,ChIJ3XhZEwAb6zkRPY3wjtVqJdw,24,5,3.5,23,3,4,0,11,3.5,1,0,classic hukka&bar,0,0,91,0,0,7,29.7,1,0,0,0.8,1,5,0.9,26,62.4,0.6,19,46.7,0.5,0.313481634,4,0.625,0.8744160376063659,0.75,0.25384615384615383,0,0.027760252,0.015328467153284672,0.4,2,0,0,0,0.24836601307189543,0,0,0.10331726027645885,0.066403454,0.1,0,0,0.1,0.027855505897440826,0.030142111,0.1,0.060510295,0.031027002,0.05,0.064109609,0.034232661,0.05,0.12548147889389177,10.137796300513358,57.171419058520094,521
127.1547995,240.2621926,1,1,0,0,1,Chicken restaurant,Anantalingeshwar,1,1,1,1,0,27.6686449,85.3654345,1,Chicken restaurant,"Chicken Hub and Crunchy Fried Chicken, Balkot",0,ChIJXztNG2wb6zkRhUFkay_KvTg,7,4.3,4.3,17,0,1,2,5,4.3,1,0,"Chicken Hub and Crunchy Fried Chicken, Balkot",0,0,91,0,0,21,67.8,1,1,0,0.8,1,4.9,0.9,23,67,0.6,18,46.1,0.5,0.536369111,3.44,0.825,0.7731833341946963,1,0.28846153846153844,0.006535948,0.012618296529968454,0.018832116788321168,0.4,2,0,0,0,0.24836601307189543,0,0,0.15357875240927332,0.082051692,0.1,0.028012965,0,0.1,0.027855505897440826,0.029859370684754433,0.1,0.058347844,0.031550744,0.05,0.063011916,0.034120542164851254,0.05,0.21469962505453183,10.136086204083524,57.15663647741256,522
108.302023,54.50501959,0,0,0,0,0,Bakery,Madhyapur Thimi,1,0,1,0,0,27.67259,85.38543,0,Bakery,Friendship Bakery Cafe Fast Food,0,ChIJiY0N_W8a6zkRnKbXDfoIyio,18,4,4.2,19,0,3,3,1,4.2,1,0,Friendship Bakery Cafe Fast Food,0,0,91,0,0,15,42.1,1,2,9.6,0.8,6,21.7,0.9,104,377.7,0.6,27,84,0.5,0.764529081,3.2,0.8,0.8102587408823239,1,0.2653846153846154,0.009803922,0.002523659,0.018394160583941607,0.4,2,0,0,0,0.24836601307189543,0,0,0.13775634703527848,0.072982406,0.1,0.044399498581619706,0.04427914,0.1,0.078200292,0.052526396917334905,0.1,0.085444919,0.044391127,0.05,0.07131022,0.03934967,0.05,0.30602826238065345,10.131399389074137,57.11612225739344,523
77.47427952,84.76424984,0,0,0,0,0,Bakery,Bhaktapur,0,1,0,0,0,27.6730941,85.3863255,0,Bakery,Aarogya Bakery,0,ChIJO66YTG8b6zkR2Oe3TdvERmQ,17,4,4.1,18,0,2,2,7,4.1,1,0,Aarogya Bakery,0,0,98,0,0,16,47.1,1,1,5,0.8,6,21.7,0.9,107,382.6,0.6,31,95.9,0.5,0.80039446,3.2,0.7749999999999999,0.792209097,1,0.27692307692307694,0.006535948,0.017665615,0.017956204,0.4,2,0,0,0,0.27124183006535946,0,0,0.1407684874132718,0.075110861,0.1,0.028012965,0.033605453,0.1,0.078200292,0.052526396917334905,0.1,0.085962126,0.044487256,0.05,0.074167833,0.04051022,0.05,0.3203845764670153,10.131268237351097,57.11498854297279,524
103.4171889,44.27276387,0,0,0,1,1,Fast food restaurant,Madhyapur Thimi,1,0,1,0,0,27.6774892,85.3985,1,Fast food restaurant,Unik Fast Food And Cafe,0,ChIJR-snmYka6zkRXgHFVmiGBI8,68,3.4,3.8,18,0,0,6,10,3.8,1,0,Unik Fast Food And Cafe,0,0,70,1,0,10,26.6,1,20,46.3,0.8,19,42.9,0.9,19,67.2,0.6,19,49.2,0.5,0.573153846,2.7199999999999998,0.7,0.792209097,1,0.3,0.019607843,0.025236593059936908,0.016642335766423356,0.4,2,0,0,0,0.17973856209150327,0.6,0,0.1191396656504537,0.064339232,0.1,0.12304183291021503,0.072331012,0.1,0.12038949353545013,0.063621754,0.1,0.055000491,0.031572704,0.05,0.064109609,0.034685121,0.05,0.22942394204121663,10.13108928784275,57.11344165030921,525
82.18155199,63.81789291,1,1,0,0,1,Chicken wings restaurant,Madhyapur Thimi,1,1,1,1,0,27.6776843,85.3985322,1,Chicken wings restaurant,"The Wings Factory, Radhe Radhe",0,ChIJzaUNKYwb6zkR-znmP4TDWTA,9,4.3,3,2,0,1,1,0,0,1,0,"The Wings Factory, Radhe Radhe",1,0,71,1,0,10,26.6,1,19,46.3,0.8,18,42.9,0.9,19,67.2,0.6,19,49.2,0.5,0.573153846,3.44,0.5,0.14267948184283943,1,0.28846153846153844,0.003267974,0,0,0.4,2,0,0.2,0,0.1830065359477124,0.6,0,0.1191396656504537,0.064339232,0.1,0.12107001915282119,0.072331012,0.1,0.11832816990262894,0.063621754,0.1,0.055000491,0.031572704,0.05,0.064109609,0.034685121,0.05,0.22942394204121663,10.131037249153447,57.11299181243344,526
59.61435839,32.67665745,1,1,0,0,0,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6846154,85.3964598,0,Restaurant,Gakhu Sangita khaja ghar à¤à¤¾à¤à¤à¥ à¤¸à¤à¤à¤¿à¤¤à¤¾ à¤à¤¾à¤à¤¾à¤à¤°,0,ChIJiYYA8t8b6zkRq3IO3-B_gxU,31,4.3,4.3,15,0,1,2,4,4.3,1,0,Gakhu Sangita khaja ghar à¤à¤¾à¤à¤à¥ à¤¸à¤à¤à¤¿à¤¤à¤¾ à¤à¤¾à¤à¤¾à¤à¤°,0,0,77,0,0,19,59.6,1,4,4.6,0.8,4,4.6,0.9,34,97.7,0.6,14,29.8,0.5,0.500123489,3.44,0.825,0.7317365557635264,1,0.28846153846153844,0.006535948,0.010094637223974764,0.018832116788321168,0.4,2,0,0,0,0.20261437908496732,0,0,0.14884325662520587,0.07959067,0.1,0.06504409,0.032311453189381216,0.1,0.064678482,0.028981469,0.1,0.065274821,0.034336635548542105,0.05,0.057953122,0.030358351931199075,0.05,0.20019110602598494,10.130838631612159,57.111274903455545,527
199.6813245,198.7548791,0,0,0,0,1,Momo restaurant,Madhyapur Thimi,0,0,1,0,0,27.6807066,85.3954228,0,Momo restaurant,Himalayan momo plus house,0,ChIJL2aqDwAb6zkRBdFkdMn6TQA,15,4.8,3.4,5,0,1,2,2,0,1,0,Himalayan momo plus house,0,0,91,0,0,18,52.1,1,7,14.6,0.8,5,8.1,0.9,75,239.5,0.6,21,58.6,0.5,0.661145216,3.84,0.6,0.38659166709734816,1,0.28846153846153844,0.006535948,0.005047319,0,0.4,2,0,0,0,0.24836601307189543,0,0,0.14629474418066055,0.077028632,0.1,0.084038894,0.051526605902916925,0.1,0.072005438,0.037148988395755166,0.1,0.079510596,0.040996228,0.05,0.066149276,0.036205384284414374,0.05,0.264645422,10.130552694959594,57.10880318216286,528
