additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Activities_Biking,additionalInfo_Amenities_Cycling lanes,additionalInfo_Amenities_Restroom,additionalInfo_Children_Good for kids,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Highlights_Picnics,additionalInfo_Parking_Free parking garage,additionalInfo_Payments_Debit cards,additionalInfo_Pets_Dogs allowed,additionalInfo_Recycling_Clothing,additionalInfo_Service options_Delivery,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,description,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Activities_Biking,info_Amenities_Cycling lanes,info_Amenities_Restroom,info_Children_Good for kids,info_Crowd_LGBTQ+ friendly,info_Highlights_Picnics,info_Parking_Free parking garage,info_Payments_Debit cards,info_Pets_Dogs allowed,info_Recycling_Clothing,info_Service options_Delivery,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,updatesFromCustomers_language,updatesFromCustomers_media_link,updatesFromCustomers_media_postDate,updatesFromCustomers_postDate,updatesFromCustomers_postedBy_name,updatesFromCustomers_postedBy_title,updatesFromCustomers_postedBy_totalReviews,updatesFromCustomers_postedBy_url,updatesFromCustomers_text,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi,subcategory,subcategory_weight,filled_rank,base_score,rating_raw,rating_norm,reviews_raw,reviews_norm,weekly_hours_raw,weekly_hours_norm,combined_score,_computed_weight
,,,,,,,,,,,,,,,,,0,"MC9J+J53, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5178875068523387338,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aaedac0fdc9:0x47df0f6f9b7699ca,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwt7XOAYBfm-7Ih3xARoxvjrLx1FBgZwfngub3etRg8ReaGKXuVFddyI_zo4csB83R8FnCfZWBVkprgiCvOsxw4CsRfD2coIUm7tZeTx8nXuLb1Dco_P-C9riH-odcDIFbjbk9A=w408-h306-k-no,231.0,,,,,,,,,,,,,,,,,False,/g/1tdghp3b,en,27.6690049,85.4304069,27.6690049,85.4304069,27.6690049,85.4304069,0,Hindu temple,Bhadrakali Temple,,,0,False,,,ChIJyf3A2q4a6zkRypl2m28P30c,ChIJyf3A2q4a6zkRypl2m28P30c,44800.0,44800.0,,33,4.6,0,55,38,12,0,4,1,55,2025-11-14T08:27:52.565Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MC9J+J53,भद्रकाली मन्दिर,0,False,Bhadrakali Temple,4.6,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bhadrakali%20Temple&query_place_id=ChIJyf3A2q4a6zkRypl2m28P30c,0,,0.0,0,0,Hindu temple,1.0,33.0,0.030303030332415066,4.6,0.9199999999999999,55.0,0.5048630651110152,72.0,1.0,0.5117220318144767,0.5117220318144767
,,,,,,,,,,,,,,,,,0,"MC9J+529, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,10352644425042287047,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aa92a501de5:0x8fabfb410092d9c7,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRTXBcj2pQ068An7YJ-TpDUotrtN9eD9wRqymvEipJ-StNDt6E6oI44JzeJGe0oAE_hlLoS16tVCRYMZlLs6P3selGNiwbzhHngHTsDYuDTVXTO8b4fGiLsff1lAReMmvr42nu=w408-h544-k-no,36.0,,,,,,,,,,,,,,,,,False,/g/11g7z09f9d,en,27.6679123,85.4301053,27.6679123,85.4301053,27.6679123,85.4301053,0,Hindu temple,Harsha Mahadev Temple,,,0,False,,,ChIJ5R1QKqka6zkRx9mSAEH7q48,ChIJ5R1QKqka6zkRx9mSAEH7q48,44800.0,44800.0,,35,4.3,0,7,5,1,1,0,0,7,2025-11-14T08:27:52.565Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MC9J+529,,0,False,Harsha Mahadev Temple,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Harsha%20Mahadev%20Temple&query_place_id=ChIJ5R1QKqka6zkRx9mSAEH7q48,0,,0.0,0,0,Hindu temple,1.0,35.0,0.028571428599183678,4.3,0.86,7.0,0.2608053435102277,72.0,1.0,0.4297922573698038,0.4297922573698038
,,,,,,,,,,,,,,,,,0,"MCCH+CV5, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,6517942884139340555,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aafaa9df9a7:0x5a7462850369130b,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdJ94G04_ej6__Q_BQNHqCbbHr1S4lrc0LDQOUMhfB8y2kspZGMTvAEAsDxOM0heh1oo1Hfqc_YngixMkDyzGDOrVPOMDKwPu8RPkyN7Eun4v31MnwV5sThPdvx4I3ASYBY8_R=w408-h914-k-no,5.0,,,,,,,,,,,,,,,,,False,/g/12hnmgfkb,en,27.6710034,85.429725,27.6710034,85.429725,27.6710034,85.429725,0,Hindu temple,Betal Temple बेताल मन्दिर,,,0,False,,,ChIJp_mdqq8a6zkRCxNpA4VidFo,ChIJp_mdqq8a6zkRCxNpA4VidFo,44800.0,44800.0,,48,3.6,0,5,3,0,1,0,1,5,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCH+CV5,,0,False,Betal Temple बेताल मन्दिर,3.6,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Betal%20Temple%20%E0%A4%AC%E0%A5%87%E0%A4%A4%E0%A4%BE%E0%A4%B2%20%E0%A4%AE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A4%BF%E0%A4%B0&query_place_id=ChIJp_mdqq8a6zkRCxNpA4VidFo,0,,0.0,0,0,Hindu temple,1.0,48.0,0.020833333353732643,3.6,0.72,5.0,0.2247240109872128,72.0,1.0,0.41518578144698187,0.41518578144698187
,,,,,,,,,,,,,,,,,0,"MC9H+9X4, Lesing Khel, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,16809445446299027333,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aaed575e4e5:0xe9472592b9f60785,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy4ToEnSNFylYyxU_4XaXn1q4oxUfEEp57AWsaVdpTJDcPKWhjFnyouWxAIq7AVx9XiXShY8AIUkhS_Siap0AowB1_ZolJIzKyd3jRe76-kBGe8-TKLGmub4SvUEV_Ql_Ih9US=w408-h544-k-no,6.0,,,,,,,,,,,,,,,,,False,/g/11b6s19zff,en,27.6683815,85.4299399,27.6683815,85.4299399,27.6683815,85.4299399,0,Hindu temple,Shiva Temple Compound,,,0,False,,,ChIJ5eR11a4a6zkRhQf2uZIlR-k,ChIJ5eR11a4a6zkRhQf2uZIlR-k,44800.0,44800.0,,49,4.3,0,3,1,2,0,0,0,3,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MC9H+9X4, Lesing Khel",शिवालय मन्दिर परिसर,0,False,Shiva Temple Compound,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Shiva%20Temple%20Compound&query_place_id=ChIJ5eR11a4a6zkRhQf2uZIlR-k,0,,0.0,0,0,Hindu temple,1.0,49.0,0.020408163285297796,4.3,0.86,3.0,0.17387022900681848,72.0,1.0,0.3980927974307054,0.3980927974307054
,,,,,,,,,,,,,,,,,0,"MCCH+CR6, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,17065282585940377276,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aafaa02da33:0xecd410189ea2bebc,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwgSGxN0VYdA0rLFR4i0YF2bnmAU1sYV2YxfmsT_RAORWZE4ySTWVyYyzqavVfT9AcPNN47OuiiK-k7opewNa-k4clSHk34j4SiMSuBIl1ZKZbduMt67YTYbm1X-xWnHj3psamxg=w408-h543-k-no,18.0,,,,,,,,,,,,,,,,,False,/g/11b6r_8h7b,en,27.6710322,85.4295048,27.6710322,85.4295048,27.6710322,85.4295048,0,Hindu temple,Bhailah dyah,,,0,False,,,ChIJM9oCqq8a6zkRvL6inhgQ1Ow,ChIJM9oCqq8a6zkRvL6inhgQ1Ow,44800.0,44800.0,,53,4.3,0,3,2,0,0,1,0,3,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCH+CR6,भैलः द्यः,0,False,Bhailah dyah,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bhailah%20dyah&query_place_id=ChIJM9oCqq8a6zkRvL6inhgQ1Ow,0,,0.0,0,0,Hindu temple,1.0,53.0,0.018867924546813814,4.3,0.86,3.0,0.17387022900681848,72.0,1.0,0.39757938451787744,0.39757938451787744
,,,,,,,,,,,,,,,,,0,"MCCH+526, Nasamana Marg, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,7014150231655278023,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aaf7cf7f573:0x615744791f0965c7,,Open 24 hours,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH08j2BjUuGu0vVh4QcTvNmDzANrROC-1DO_C_Bhfh4U0_2a4rs7Jap_6pTqggKWzGpFv2UTKFv2vHQjyGjb4R5kmRuXvyUxbAusooc4bWMy-zapOTxO89RGAOylk_F5Hpu9SAK8hxUOjSSGv_jq7eKEvk42xLkvz2k_ugOTp1_Om5m8RwHBHd0B0uWbtSQh0cXZA=w408-h306-k-no,20.0,,,,,,,,,,,,,,,,,False,/g/11b6qcfs0d,en,27.6704055,85.4275187,27.6704055,85.4275187,27.6704055,85.4275187,0,Hindu temple,नासः द्यो (नृत्यश्वर महादेव),,Monday,Open 24 hours,False,,,ChIJc_X3fK8a6zkRx2UJH3lEV2E,ChIJc_X3fK8a6zkRx2UJH3lEV2E,44800.0,44800.0,,56,4.0,0,3,1,1,0,1,0,3,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCH+526, Nasamana Marg",,0,False,नासः द्यो (नृत्यश्वर महादेव),4.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%A8%E0%A4%BE%E0%A4%B8%E0%A4%83%20%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A5%8B%20(%E0%A4%A8%E0%A5%83%E0%A4%A4%E0%A5%8D%E0%A4%AF%E0%A4%B6%E0%A5%8D%E0%A4%B5%E0%A4%B0%20%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%A6%E0%A5%87%E0%A4%B5)&query_place_id=ChIJc_X3fK8a6zkRx2UJH3lEV2E,0,,168.0,0,0,Hindu temple,1.0,56.0,0.017857142874681122,4.0,0.8,3.0,0.17387022900681848,72.0,1.0,0.3972424572938332,0.3972424572938332
,,,,,,,,,,,,,,,,,0,"MC9J+9JG, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,4678621028558536350,Bhaktapur,False,0,NP,NP,0,,0,0,0,0x39eb1b7bc55ce8d5:0x40edcd097de77e9e,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxTzYXL4djbJ1RckZteq0HOokG-maAZ6qRxcBGPUtbwld2k1pRyl-OJ2l7I-K6NLVVlgoFBxam7qvSRCoE1ja5W5rlpx7i2c08qztYt3TK16r-_qh6QlUnaxBH0c0FrhZ8iCQe6=w408-h306-k-no,30.0,,,,,,,,,,,,,,,,,False,/g/11p3j_sdnp,en,27.6682173,85.4311714,27.6682173,85.4311714,27.6682173,85.4311714,0,Hindu temple,Digudyo दिगुद्य: (कुथु सुब्या),,,0,False,,,ChIJ1ehcxXsb6zkRnn7nfQnN7UA,ChIJ1ehcxXsb6zkRnn7nfQnN7UA,44800.0,44800.0,,57,3.0,0,1,0,0,0,1,0,1,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MC9J+9JG,,0,False,Digudyo दिगुद्य: (कुथु सुब्या),3.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Digudyo%20%E0%A4%A6%E0%A4%BF%E0%A4%97%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%AF%3A%20(%E0%A4%95%E0%A5%81%E0%A4%A5%E0%A5%81%20%E0%A4%B8%E0%A5%81%E0%A4%AC%E0%A5%8D%E0%A4%AF%E0%A4%BE)&query_place_id=ChIJ1ehcxXsb6zkRnn7nfQnN7UA,0,,0.0,0,0,Hindu temple,1.0,57.0,0.017543859666358883,3.0,0.6,1.0,0.08693511450340924,72.0,1.0,0.36815965805658935,0.36815965805658935
,,,,,,,,,,,,,,,,,0,"MCCH+8J9, Rammandir Sadak, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,18234540372921762870,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aae5a04435f:0xfd0e19dbc2854436,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxoJ0O2pA54iVw9VRoRYcXrPMYGcAERtePLh66tIUOGU4g_f1AbkxVo6esaB_6wyOi0uXoFMGCUf2tTuw9K0GyDFotAFZt7kSugV73IvCxqMcVuh877a0E7Xt0mkGP3WsDGxcRx=w408-h544-k-no,22.0,,,,,,,,,,,,,,,,,False,/g/11b6qm9546,en,27.6707828,85.4291166,27.6707828,85.4291166,27.6707828,85.4291166,0,Hindu temple,Tileshwor Mahadev temple,,Monday,Open 24 hours,False,,,ChIJX0MEWq4a6zkRNkSFwtsZDv0,ChIJX0MEWq4a6zkRNkSFwtsZDv0,44800.0,44800.0,,58,4.7,0,3,2,1,0,0,0,3,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCH+8J9, Rammandir Sadak",तिलेश्वर महादेव,0,False,Tileshwor Mahadev temple,4.7,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Tileshwor%20Mahadev%20temple&query_place_id=ChIJX0MEWq4a6zkRNkSFwtsZDv0,0,,168.0,0,0,Hindu temple,1.0,58.0,0.017241379327288947,4.7,0.9400000000000001,3.0,0.17387022900681848,72.0,1.0,0.3970372027780358,0.3970372027780358
,,,,,,,,,,,,,,,,,0,"MCCH+5X9, Chalakhu-Kulmanani Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,1363196016193411179,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1bbab0c5b329:0x12eb0b8de06f986b,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_RmgLUtrmi6CYXmn8Y5hRuBbECQWmXCSZhnt-0peg7icKlHjx6Wo4399FAwqEfVdDy5JKDdEHZ0OzS-Tfh_MmwmCI1r3pHSRkI_yXcHMp_znIHkT0jypvVTXj-JSdEGmBc0j_LQ=w408-h306-k-no,7.0,,,,,,,,,,,,,,,,,False,/g/11kwf4tppk,en,27.6704159,85.4299772,27.6704159,85.4299772,27.6704159,85.4299772,0,Hindu temple,"Kulmanani, Bhaktapur-5",,Monday,Open 24 hours,False,+977 984-1131271,9779841131271.0,ChIJKbPFsLob6zkRa5hv4I0L6xI,ChIJKbPFsLob6zkRa5hv4I0L6xI,44800.0,44800.0,,60,5.0,0,2,2,0,0,0,0,2,2025-11-14T08:27:53.807Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCH+5X9, Chalakhu-Kulmanani Road",,0,False,"Kulmanani, Bhaktapur-5",5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Kulmanani%2C%20Bhaktapur-5&query_place_id=ChIJKbPFsLob6zkRa5hv4I0L6xI,0,,168.0,0,0,Hindu temple,1.0,60.0,0.016666666683055557,5.0,1.0,2.0,0.13778889648380357,72.0,1.0,0.3848185210556197,0.3848185210556197
,,,,,,,,,,,,,,,,,0,"MCCJ+6QF, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,779833151813832408,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aae845959bf:0xad2861eadefced8,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSylybU8QiTxGsYcCBsaD5cMYbFU3ZEVVI3lX9MPNaAt_q38OndVDCnUT4vd5YGKA6JTsX7QLjUrczuDiPpIesbf8wuRjEN7UXgrKrDrlqIZaWWDKE3HrUpIo8rSfubfPZJh_EuU5g=w408-h244-k-no,3.0,,,,,,,,,,,,,,,,,False,/g/11b6skz345,en,27.6705614,85.4319372,27.6705614,85.4319372,27.6705614,85.4319372,0,Hindu temple,Ganesh Paati गणेश पाटी,,,0,False,,,ChIJv1lZhK4a6zkR2M7vrR6G0go,ChIJv1lZhK4a6zkR2M7vrR6G0go,44800.0,44800.0,,66,5.0,0,2,2,0,0,0,0,2,2025-11-14T08:27:54.945Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCJ+6QF, Araniko Highway",गणेश पाटी,0,False,Ganesh Paati गणेश पाटी,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Ganesh%20Paati%20%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6%20%E0%A4%AA%E0%A4%BE%E0%A4%9F%E0%A5%80&query_place_id=ChIJv1lZhK4a6zkR2M7vrR6G0go,0,,0.0,0,0,Hindu temple,1.0,66.0,0.0151515151664371,5.0,1.0,2.0,0.13778889648380357,72.0,1.0,0.3843134705500803,0.3843134705500803
,,True,,,,,,,,,,,,,,,0,"MC8H+8XJ, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,9033030094879343001,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aa902ec4889:0x7d5bc50322b24199,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzN1PNy-w3tsSovgqJlJ8WsS7H3kzisrwPaSPUHvjq9enDocuzqd-I8OXCiZ6QHg0lIcr4vm5HpKX2NRNwhvlCjFKBfPIw_sK6BEuyV5WeP3t06SQAez1R-NC-VnYzqRLAfFxt9Vg=w408-h542-k-no,2.0,,,True,,,,,,,,,,,,,,False,/g/1tg33mkj,en,27.665937,85.4299043,27.665937,85.4299043,27.665937,85.4299043,0,Hindu temple,Champakeshor Mahadev Temple,,,0,False,,,ChIJiUjsAqka6zkRmUGyIgPFW30,ChIJiUjsAqka6zkRmUGyIgPFW30,44800.0,44800.0,,67,4.3,0,6,4,1,0,0,1,6,2025-11-14T08:27:54.945Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MC8H+8XJ, Araniko Highway",चम्पकेश्वर महादेव मंदिर,0,False,Champakeshor Mahadev Temple,4.3,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Champakeshor%20Mahadev%20Temple&query_place_id=ChIJiUjsAqka6zkRmUGyIgPFW30,0,,0.0,0,0,Hindu temple,1.0,67.0,0.014925373149030965,4.3,0.86,6.0,0.24405772160078734,72.0,1.0,0.4196610315832727,0.4196610315832727
,,,,,,,,,,,,,,,,,0,"MCCH+GJM, Decamano Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,4207662405885031413,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b007c907fc9:0x3a649eaa3d8af3f5,,0,,,,,,,,,,,,,,,,,,,False,/g/11xszl20dp,en,27.6713309,85.4291395,27.6713309,85.4291395,27.6713309,85.4291395,0,Hindu temple,जोर गणेश,,,0,False,,,ChIJyX-QfAAb6zkR9fOKPaqeZDo,ChIJyX-QfAAb6zkR9fOKPaqeZDo,44800.0,44800.0,,69,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:27:54.945Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MCCH+GJM, Decamano Road",,0,False,जोर गणेश,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A5%8B%E0%A4%B0%20%E0%A4%97%E0%A4%A3%E0%A5%87%E0%A4%B6&query_place_id=ChIJyX-QfAAb6zkR9fOKPaqeZDo,0,,0.0,0,0,Hindu temple,1.0,69.0,0.01449275363747112,0.0,0.0,0.0,0.0,72.0,1.0,0.33816425121249033,0.33816425121249033
,,,,,,,,,,,,,,,,,0,"Hanuman Ghat / ShivaLinga, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,11762808951330723142,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aac661dfbdd:0xa33de46b50da5546,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=noh_VoEjFFjuBmVMGsEkww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.63426&pitch=0&thumbfov=100,2.0,,,,,,,,,,,,,,,,,False,/g/11b6qjmj9c,en,27.6694943,85.4345603,27.6694943,85.4345603,27.6694943,85.4345603,0,Hindu temple,Jai Shree Kul Devata,,,0,False,,,ChIJ3fsdZqwa6zkRRlXaUGvkPaM,ChIJ3fsdZqwa6zkRRlXaUGvkPaM,44800.0,44800.0,,71,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:27:54.945Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"Hanuman Ghat / ShivaLinga, Araniko Highway",जय श्री कुलदेवता,0,False,Jai Shree Kul Devata,5.0,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Jai%20Shree%20Kul%20Devata&query_place_id=ChIJ3fsdZqwa6zkRRlXaUGvkPaM,0,,0.0,0,0,Hindu temple,1.0,71.0,0.014084507056139655,5.0,1.0,1.0,0.08693511450340924,72.0,1.0,0.36700654051984966,0.36700654051984966
,,,,,,,,,,,,,,,,,0,"MCCJ+983, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,16319000863946907983,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b00110b7c2f:0xe278bcd2f0d9214f,,0,,,,,,,,,,,,,,,,,,,False,/g/11yltj3204,en,27.6708328,85.4307381,27.6708328,85.4307381,27.6708328,85.4307381,0,Hindu temple,Chandi bhairab,,,0,False,,,ChIJL3wLEQAb6zkRTyHZ8NK8eOI,ChIJL3wLEQAb6zkRTyHZ8NK8eOI,44800.0,44800.0,,96,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:27:56.181Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCJ+983,,0,False,Chandi bhairab,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Chandi%20bhairab&query_place_id=ChIJL3wLEQAb6zkRTyHZ8NK8eOI,0,,0.0,0,0,Hindu temple,1.0,96.0,0.010416666676974827,0.0,0.0,0.0,0.0,72.0,1.0,0.33680555555899155,0.33680555555899155
,,,,,,,,,,,,,,,,,0,"MCCJ+66G, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,14033082616386636409,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1b005bc09be3:0xc2bf864a056f4a79,,0,,,,,,,,,,,,,,,,,,,False,/g/11yn50s6v1,en,27.6705464,85.4306157,27.6705464,85.4306157,27.6705464,85.4306157,0,Hindu temple,Bhagwati Mata,,,0,False,,,ChIJ45vAWwAb6zkReUpvBUqGv8I,ChIJ45vAWwAb6zkReUpvBUqGv8I,44800.0,44800.0,,98,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:27:56.181Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,MCCJ+66G,,0,False,Bhagwati Mata,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bhagwati%20Mata&query_place_id=ChIJ45vAWwAb6zkReUpvBUqGv8I,0,,0.0,0,0,Hindu temple,1.0,98.0,0.01020408164275302,0.0,0.0,0.0,0.0,72.0,1.0,0.3367346938809177,0.3367346938809177
,,,,,,,,,,,,,,,,,0,"MC9H+XQJ, Lakolachhen Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Hindu temple,Hindu temple,5060767338871919638,Bhaktapur,True,0,NP,NP,0,,0,0,0,0x39eb1aaf1a23333b:0x463b7514e45c1416,,0,,,,,,,,,,,,,,,,,,,False,/g/11b6r_bzy_,en,27.6699561,85.4293775,27.6699561,85.4293775,27.6699561,85.4293775,0,Hindu temple,Bhadrakali Deity Home,,,0,False,,,ChIJOzMjGq8a6zkRFhRc5BR1O0Y,ChIJOzMjGq8a6zkRFhRc5BR1O0Y,44800.0,44800.0,,107,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:27:57.326Z,"https://www.google.com/maps/search/hindu%20temple/@27.667695459098024,85.43009086349416,17z?hl=en",hindu temple,hindu temple,,"MC9H+XQJ, Lakolachhen Road",भदर्‍काली द्यः छें,0,False,Bhadrakali Deity Home,,0,,,,,,,,,,https://www.google.com/maps/search/?api=1&query=Bhadrakali%20Deity%20Home&query_place_id=ChIJOzMjGq8a6zkRFhRc5BR1O0Y,0,,0.0,0,0,Hindu temple,1.0,107.0,0.009345794401781815,0.0,0.0,0.0,0.0,72.0,1.0,0.3364485981339273,0.3364485981339273
