name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
HolyNational Christiya Church,Church,Church,Church,"P7C3+W22, Nagarjun 44600, Nepal",P7C3+W22,Ramkot,Nagarjun,,,NP,27.7220726,85.2524223,,,,ChIJC1r-KAAj6zkRILYp6wg8rTY,ChIJC1r-KAAj6zkRILYp6wg8rTY,95,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepphZfKIweCdP3ICaU6Vsh3KhUgTgivzU4F8OyYFwlSdLDLmfso9-PHM81ZVKNNucpP3UuejzvoXiDpjzlHxM0z76sG4CLltstRgX00_t_Ale5Tyq_PP9diWNmHWRY-bRt_p8OoXPJf8pw=w408-h306-k-no
Nimbu sadak,Church,Church,Church,"P8F7+797, Kathmandu 44600, Nepal",P8F7+797,,Kathmandu,,44600,NP,27.7231741,85.3133898,,,,ChIJXwHvdwAZ6zkRooAlbCaE0-o,ChIJXwHvdwAZ6zkRooAlbCaE0-o,99,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CD3EJmbzfjN2OVQHyPEJGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.83658&pitch=0&thumbfov=100
Peace Christian church nagarjun,Church,Church,Church,"P7FJ+X5G, Nagarjun 44600, Nepal",P7FJ+X5G,Ichangunarayan,Nagarjun,,44600,NP,27.7249597,85.2804033,,,,ChIJ5dOgVAAZ6zkRUEfOR-PZ7Mc,ChIJ5dOgVAAZ6zkRUEfOR-PZ7Mc,96,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zrd2v-zCuzKVZODocpnnog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.06906&pitch=0&thumbfov=100
Rose,Church,Church,Church,"M7VC+V3W, Chandragiri 44600, Nepal",M7VC+V3W,Purano Naikap,Chandragiri,,44600,NP,27.6947484,85.2702134,,,,ChIJuzqZ5SMj6zkRe03uC6_YvVc,ChIJuzqZ5SMj6zkRe03uC6_YvVc,97,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x5lCPLTygp2gLqeRYyciRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.39375&pitch=0&thumbfov=100
Shrestha,Church,Church,Church,"P7QM+CGW, Nagarjun 44600, Nepal",P7QM+CGW,Balaju,Nagarjun,,44600,NP,27.7386149,85.2838407,,,,ChIJraA5GQAZ6zkRHDkvy0dE_Fk,ChIJraA5GQAZ6zkRHDkvy0dE_Fk,92,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Do82q5iKZZ-2c129YTCuGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.82529&pitch=0&thumbfov=100
Ashish Church,Church,Church,Church,"Chowk Samakhusi Marga, Kathmandu 44600, Nepal",Chowk Samakhusi Marga,Samakhusi,Kathmandu,,44600,NP,27.7297987,85.3181517,+977 1-4952384,+97714952384,,ChIJS8X5AQAZ6zkRsmHS9E-kHJs,ChIJS8X5AQAZ6zkRsmHS9E-kHJs,88,5.0,4,4,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DtQFRsWqFq66oxWLLIG9Qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.68045&pitch=0&thumbfov=100
Kathmandu church Teku,Church of Christ,Church of Christ,Church of Christ,"M8X3+6WG, Kathmandu 44600, Nepal",M8X3+6WG,,Kathmandu,,44600,NP,27.6980687,85.3048165,,,,ChIJlY8KdQAZ6zkRuJM5FM3Ueco,ChIJlY8KdQAZ6zkRuJM5FM3Ueco,85,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TI2ogut-zdCXcWuF7Q3Vdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.51521&pitch=0&thumbfov=100
UDDHAR CHURCH KTM,Church,Church,Church,"P824+WPC, Kathmandu 44600, Nepal",P824+WPC,,Kathmandu,,44600,NP,27.7023439,85.3067686,,,https://www.facebook.com/share/1AW5eTG7Mb/,ChIJ99oZGQAZ6zkRpbopvV5jh5c,ChIJ99oZGQAZ6zkRpbopvV5jh5c,87,4.5,6,6,5.12,Closed,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqqJ6UIG7sRnqtv1MOGc9hfOz6xAAbdhkpkGCeSSj-t3BzcvMJNXiWn706b9mGJ06dvSUiy1CLyYD7Ar3R9ttKUSGeF8IROTfG60J4PqbUlcVEXR_0wlwq-dIxJ4dXsVBqJjDU034oNAMeJ=w408-h306-k-no
Koinonia Raniban Church,Church,Church,Church,"P7QQ+5W5, Kathmandu 44600, Nepal",P7QQ+5W5,Balaju,Kathmandu,,44600,NP,27.7378899,85.2898582,,,,ChIJwerDWwAZ6zkRC_E4A8F9CIU,ChIJwerDWwAZ6zkRC_E4A8F9CIU,93,4.0,1,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yI6Phit7oYi0VD6dyMoxgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.47027&pitch=0&thumbfov=100
Chhwasapa Baha छ्वासपा बहाः (Sukhawati Manoram Vihar),Buddhist temple,Buddhist temple,Buddhist temple,"P834+C3V, Kathmandu 44600, Nepal",P834+C3V,Basantapur,Kathmandu,,44600,NP,27.7036126,85.3051652,,,,ChIJzxYCpLAZ6zkRCfjZNHyraDk,ChIJzxYCpLAZ6zkRCfjZNHyraDk,74,5.0,1,1,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1IqZ3ItlufRlLvVlnhNk3I3pGNQ6a7tNu8_j7rS49V8jLHR0olITscM5ni5inC4-h9F-o9BDBzPyu5BSbgYr0LFMbZjwKu2PmWWPOmluWbMRr9GpqdN4x4vRgVlXSh7kiRWLI=w408-h306-k-no
Shree Mahabu Tamobaha Kwapa Chhen,Buddhist temple,Buddhist temple,Buddhist temple,"P847+74X, Mahaboudha, Kathmandu 44600, Nepal","P847+74X, Mahaboudha",,Kathmandu,,44600,NP,27.7057459,85.3128467,,,,ChIJUQCHyrMZ6zkRk618XU2UB3k,ChIJUQCHyrMZ6zkRk618XU2UB3k,71,5.0,1,1,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo37vTpZrKJnFGo1CjW9wTTMQdFT1LsHjL8NT9JosndBrd8gy0S8demxaUgPdD0tn6Oiic57m3l2VuUz2LnXZZviVaD1ybZxtEzhnYfu4iKM3JJHEq8cnTSyuvAv6ZcwPO-gRx5w=w408-h271-k-no
Stupa,Buddhist temple,Buddhist temple,Buddhist temple,"Bhotahity,Sajha Bhawan,2nd floor, shop no:205, चित्तधर मार्ग, Kathmandu 44600, Nepal","Bhotahity,Sajha Bhawan,2nd floor, shop no:205, चित्तधर मार्ग",,Kathmandu,,44600,NP,27.7072605,85.313245,,,,ChIJY6HLTgAZ6zkRhbwIdsLqutY,ChIJY6HLTgAZ6zkRhbwIdsLqutY,72,5.0,1,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JRp0t_yI0AwARRfDSJXx9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.94397&pitch=0&thumbfov=100
Yetkha baha,Buddhist temple,Buddhist temple,Buddhist temple,"P844+MJ3, Kathmandu 44600, Nepal",P844+MJ3,,Kathmandu,,44600,NP,27.7066366,85.3065423,,,,ChIJWzgocwAZ6zkRcq3Ts0F7cpk,ChIJWzgocwAZ6zkRcq3Ts0F7cpk,67,4.3,6,6,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMaW720dB7yeh4_BfQUGjQ-ILcEyg1UZuQpqAeDp0fy9W1R1a7vOoxL3z0BLaB3Kqd7kmAEc9xD_N8vAN8T68JRmAwvkXmgCbSYRJKtGWRx9Cuzyw4I5l-J4Eb8wn_pokziiOO=w408-h306-k-no
Avishek Milap Church,Church,Church,Church,"P8Q5+PQQ, Kathmandu 44600, Nepal",P8Q5+PQQ,,Kathmandu,,44600,NP,27.7391674,85.3094433,+977 984-3782128,+9779843782128,,ChIJwbmkfQAZ6zkRfX3m0jCJYJw,ChIJwbmkfQAZ6zkRfX3m0jCJYJw,79,5.0,4,4,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAKpdxkc1orh-zXHWRrBzf4N2f_1Bha6D6eW2f65IbBjHIEUOC8uGoFQrNOzLI3VgGwQBx1VIBEQ-VWwgzRGwkYzaiy3mXjBBDMdtvf2qw5tHtLL-LeEtbsj3axjMc5MDEj0hXdqSub4E=w408-h306-k-no
LifeSpring Church,Church,Church,Church,"P8W7+6XH, Tarakeshwar 44600, Nepal",P8W7+6XH,Manamaiju,Tarakeshwar,,44600,NP,27.7457368,85.3149845,,,,ChIJoQo9XQAZ6zkRXG0j-RvWqFg,ChIJoQo9XQAZ6zkRXG0j-RvWqFg,78,0.0,,0,168.0,Open 24 hours,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BdaiUf-dbGGOft9NfpSlIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.562&pitch=0&thumbfov=100
Dhamma Moli Vihar (Baudha Mandir),Buddhist temple,Buddhist temple,Buddhist temple,"P8H7+H96, Kathmandu 44600, Nepal",P8H7+H96,,Kathmandu,,,NP,27.7288789,85.3133848,,,,ChIJQyvdMskZ6zkROebJyIVJgvA,ChIJQyvdMskZ6zkROebJyIVJgvA,66,4.7,3,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiBClHnNJbRd1YYGGbxDJrQTV2ZE99nVGsgDFxskj9aWYRKoJpndmEN9DW_gyUlrnc3quKDyQlAYZRRANB3JyAgA3EsBRmHOQ3M32SLMduvQQcx7b3fRivJX0PkO1VR2RootnR-A=w408-h544-k-no
ANUGRAHA ASHIS CHURCH Sanobharyang,Church,Church,Church,"P7FQ+M22, Sanobharyang Rd, Kathmandu 44600, Nepal","P7FQ+M22, Sanobharyang Rd",Ichangunarayan,Kathmandu,,44600,NP,27.7241442,85.2875053,,,,ChIJKV29GwAZ6zkRFgDFvL_6_RU,ChIJKV29GwAZ6zkRFgDFvL_6_RU,74,5.0,2,2,168.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepuN3bHs_z_O16yHNn3OznA8nr4FG8R8_f_ruBPqwHeu6NqKuZ__3M6a-O8Tvsoh0Ra0h5aKbqxQMS4WNlfjXH2BuPxOy2AzVxSI_uJev6dUHuvidD_tkzLi3swabxuDE10P8wgYA=w408-h306-k-no
Kathmandu BP Church 🛐,Church,Church,Church,"P78J+5Q5 Nearby Address:, Kathmandu 44600, Nepal",P78J+5Q5 Nearby Address:,Sitapaila,Kathmandu,,44600,NP,27.7154297,85.2820071,,,,ChIJuTciBAAZ6zkR1CxgZAY8iNo,ChIJuTciBAAZ6zkR1CxgZAY8iNo,67,0.0,,0,0.0,0,False,False,,
Calvary Chapel Baniyatar,Church,Church,Church,"saipatri nagar, Tokha 44600, Nepal",saipatri nagar,Manamaiju,Tokha,,44600,NP,27.7476215,85.3157368,,,,ChIJ4cbCcP4Z6zkRgmQFehCxce8,ChIJ4cbCcP4Z6zkRgmQFehCxce8,72,5.0,2,2,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCBb9PpDpu463NkquesRmqcJDLAes-uoxq963u1EnyrErgL6cmLVzPlOIhl7j6RYzY0ejGUcVPCWM7BxPCEUu9s4Gd1YPwwHOPZBeYiM0-BYlrsXDbb9KQKm0lLfrtrCwfozY=w408-h306-k-no
AMI Nepal Church,Church,Church,Church,"P7JV+R7W, Janajagriti Marg, Kathmandu 44600, Nepal","P7JV+R7W, Janajagriti Marg",Balaju,Kathmandu,,44600,NP,27.7321349,85.2932176,,,,ChIJNSBKBAAZ6zkR-S-WTElDaNE,ChIJNSBKBAAZ6zkR-S-WTElDaNE,64,3.7,3,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmOWGPLc8FLS0xjgFdBt1qNGPfRt92rjSC0GcF5HLY7I4rF6lBH_tgLjDv-D1ZoPrOD11wEly3ASDtbPxBcUP9HqYsIfAMrXXbLxAf3bf58Ol17kG5CGHidlbMxN66nD8p7qH7=w408-h543-k-no
Ridhisidhi Temple,Hindu temple,Hindu temple,Hindu temple,"P895+JX4, Naya Bazaar Marg, Kathmandu 44600, Nepal","P895+JX4, Naya Bazaar Marg",Naya Bazaar,Kathmandu,,44600,NP,27.7226743,85.3072994,,,,ChIJf6oaCwAZ6zkR2IZmcWJ4DLo,ChIJf6oaCwAZ6zkR2IZmcWJ4DLo,104,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4vALpcs-I2KpRaU_ULYn2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.65569&pitch=0&thumbfov=100
"Prerana Church, Sorakhutte",Church,Church,Church,"P8C6+G7F, Kathmandu 44600, Nepal",P8C6+G7F,Sorhakhutte,Kathmandu,,44600,NP,27.7213224,85.3106836,,,,ChIJB0zvOwAZ6zkRK4pS2LKlwEQ,ChIJB0zvOwAZ6zkRK4pS2LKlwEQ,65,5.0,1,1,0.0,0,False,False,,
Koinonia Balaju church,Church,Church,Church,"P8Q5+623, Kathmandu 44600, Nepal",P8Q5+623,,Kathmandu,,44600,NP,27.7379134,85.3075427,,,,ChIJPyaKOAAZ6zkRE1a5lLncYWA,ChIJPyaKOAAZ6zkRE1a5lLncYWA,70,5.0,3,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoniJl_ePYSMfWK6qIEjWikzyN_IfMvdeGuLs9-67oJilJO-77_JeZOF0wYYWN5QRrGO5b0aP2jMdYMfjcPethvx7KBg8LVL6V1e4gy1hYF7tRrLDMlZbSxeRdAo1k_lFBztSB4pP4bQ6na=w408-h306-k-no
Beth-Shalom Putalisadak Church,Church,Church,Church,"P82C+3JF, Kathmandu 44600, Nepal",P82C+3JF,Putalisadak,Kathmandu,,44600,NP,27.7001909,85.3215601,,,,ChIJvQvPWQAZ6zkRNjSw7NsgwoQ,ChIJvQvPWQAZ6zkRNjSw7NsgwoQ,63,5.0,6,6,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcAeaAeF1y8v9GG98IFTxqFDsUvOeT2PzLO9x1lzfVbHERH3YtlgQovB-yRezg5pyzxicWrlpoG3BSqUbnaKk0x4cyEIckjH-WJrPSvb6AEwReMAV7nMmd0Uotsb3c8-nCk7D4RlJ6ocs=w408-h544-k-no
Dharshan Anugrah AG Church,Church,Church,Church,"P8M3+JCQ, Kathmandu 44600, Nepal",P8M3+JCQ,Balaju,Kathmandu,,44600,NP,27.7340995,85.3036076,,,,ChIJI1r3FwAZ6zkRLTm3Xjbd2Sg,ChIJI1r3FwAZ6zkRLTm3Xjbd2Sg,61,0.0,,0,0.0,0,False,False,,
"Jagannath Temple, kathmandu",Hindu temple,Hindu temple,Hindu temple,"M8W7+W84, Kathmandu 44600, Nepal",M8W7+W84,Tripureshwor,Kathmandu,,44600,NP,27.6973023,85.3133559,,,,ChIJM0I2ewAZ6zkRrWk5VxRw4rE,ChIJM0I2ewAZ6zkRrWk5VxRw4rE,96,4.4,7,7,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9g338zX4eRTkXa9Jbvb_T5oU_ddseufKH0NrE0lLMTPbIQcr66Rs9Irc6GzgC-dxOcH9wFYad6q7HrpmhrY7b8_Fj9VtSlONypMR_5qP4esMHs3A0jIFQn-v1X-Ig6_idGm_R=w408-h541-k-no
Panchakanya Devi Mandir,Hindu temple,Hindu temple,Hindu temple,"P7F6+M3J, Nagarjun 44600, Nepal",P7F6+M3J,Ramkot,Nagarjun,,44600,NP,27.724225,85.2601501,,,,ChIJhX0YMpIj6zkRWn6A8khoY9Q,ChIJhX0YMpIj6zkRWn6A8khoY9Q,99,5.0,3,3,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDkYDlZalRAFs0EKDVK2W8nc_8W0Kb9ud2i-hOcQFkjaCXeXzE_ZkLiB8MAXFF3C-8zdexKvOvsQ_D84TOLKXCf085ZFBtqyME79PFEOtyLsSLrxVFkNwrArCBdj4-4cFtA48=w408-h306-k-no
Laxmi naryan mandir,Hindu temple,Hindu temple,Hindu temple,"P8VC+HJM, Bishnumati Nadi, Tokha, Nepal","P8VC+HJM, Bishnumati Nadi",Gongabu,Tokha,,,NP,27.7439521,85.3215425,,,,ChIJ3Un1Vi4Z6zkRBybC7GzJO-g,ChIJ3Un1Vi4Z6zkRBybC7GzJO-g,91,4.8,4,4,168.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw2fBqDg-fyngxIhMXn7coFde57nF1XNG1BSawg6Xjsyp0TF54sL4qP_1kXQi4V1G-QvZ6g1RAmEmKHVJCwurBU1-y0LyvTtUCdAsYsIoEPsO6nIApu0rJ3RLv7JYAtQ6yK6e9=w408-h529-k-no
Narayan Temple,Hindu temple,Hindu temple,Hindu temple,"13 Gangalal Marg, Kathmandu 00977, Nepal",13 Gangalal Marg,Basantapur,Kathmandu,,00977,NP,27.704461,85.3063131,,,,ChIJ1wHvDwAZ6zkRkcLmX0iis2o,ChIJ1wHvDwAZ6zkRkcLmX0iis2o,90,5.0,2,2,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprcQ4YaytkRB2clbA2f7TtODRnqYWF1XhPOwFuozgAoAFXFbONB_Ira2AT3rIGtmQ-61-Ji1zxEJrVhIPVlV7LJ-zaAZ1yXqM2dd5qpgjC84LadH83EUqbwx1cKSM6xv1xEpwqDOZSRWZq=w408-h544-k-no
Shree Subhadra Shree Balram Shree Krishna Mandir,Hindu temple,Hindu temple,Hindu temple,"P844+4XW, Kathmandu 44600, Nepal",P844+4XW,Basantapur,Kathmandu,,44600,NP,27.705369,85.3074386,,,,ChIJrxHCdvIZ6zkR8fwKYcBLjqg,ChIJrxHCdvIZ6zkR8fwKYcBLjqg,83,3.4,7,7,0.0,"6 to 9 AM, 4 to 7 PM",False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernOC6aTifeeks8YP-H5i0uhVvcWPfBzY_wJcJxaggqigP47sFuAfBWp297QerWLfFYYfAomdUbeZQVJJMSBtDRpxy7lZC7z40rng1lozpyMzLnBTYlCQtVzTZ5YYn8RDMZEUN9=w408-h544-k-no
"History Makers Church Kathmandu, Nepal",Church,Church,Church,"P873+P88, Kathmandu 44600, Nepal",P873+P88,Dhalko,Kathmandu,,44600,NP,27.7142936,85.3033194,+977 980-3579587,+9779803579587,,ChIJSQzqPQAZ6zkRxRVt3CHYkk4,ChIJSQzqPQAZ6zkRxRVt3CHYkk4,62,0.0,,0,144.0,Open 24 hours,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eaLMdTRpgYBYQfwAFe1UWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.04318&pitch=0&thumbfov=100
Maju dega (Dash Avatar keniu Dega),Hindu temple,Hindu temple,Hindu temple,"P834+HGF, Layaku Marg, Kathmandu 44600, Nepal","P834+HGF, Layaku Marg",Basantapur,Kathmandu,,44600,NP,27.7040454,85.3063627,,,,ChIJwUiFHQAZ6zkRN2PXIfLKOYU,ChIJwUiFHQAZ6zkRN2PXIfLKOYU,86,4.0,2,2,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepO8yrFBZqumYKyPWxm24RDr66rcRCJh1pJZK6yoYdnClOS5WVowu7WAz11HibeP1HW16h_xpam-WSmPfNfdA14PjM4cCVuD8mroV_kd8fYsae344QA8h2U2_WN0KaCoSfuRzwaXQJk5rnn=w408-h613-k-no
Saraswati Temple,Hindu temple,Hindu temple,Hindu temple,"M8W4+R8P, Kathmandu 44600, Nepal",M8W4+R8P,Teku,Kathmandu,,44600,NP,27.6970773,85.3058395,,,,ChIJ6fyyRAAZ6zkR_jl1mMVqR8c,ChIJ6fyyRAAZ6zkR_jl1mMVqR8c,82,4.0,1,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6oGeuPl0rOvcezpGviRgeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.4186&pitch=0&thumbfov=100
مصلى النور,Mosque,Mosque,Mosque,"P78W+CWR, Kathmandu 44600, Nepal",P78W+CWR,Swayambhu,Kathmandu,,44600,NP,27.71628,85.2971901,,,,ChIJIyCqKQAZ6zkRyuP2FIX-f94,ChIJIyCqKQAZ6zkRyuP2FIX-f94,16,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqyy62lRtL97wjnuszDfRX9l_F4Eckwg86EtLAQxYfDBqcDjsJB4ww5_5UEvDmtVo6I0gDcLzCfAIM9QAGBrAYRNt0A6rk7zegTGb2xjGMy64jg0HPNkhNmNyFA3HxRs0Lf4eidEA=w426-h240-k-no
Madarsa Ashraful Uloom,Mosque,Mosque,Mosque,"M7WV+Q9H, Redcross Rd, Kathmandu 44614, Nepal","M7WV+Q9H, Redcross Rd",Kalimati,Kathmandu,,44614,NP,27.6961247,85.2924462,+977 970-2649606,+9779702649606,,ChIJES16IgAZ6zkRLVeFXcpL-lY,ChIJES16IgAZ6zkRLVeFXcpL-lY,13,5.0,1,1,168.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQDqNMCG6gKccz1C2jNeJknkabPhoREB0Cqb-vxnXcRxHQ8OvCfD4jeH7mhINp_mr7Z7x994Tq_GJmh1LVlfK0MU0n7gV7Zfsm5M_fdF4GcV-MsIy6uZGo1eR04lBWkfz2O9U7_QQ4nEI=w408-h544-k-no
مسجد عثمان بن عفان رضي الله عنه ( عثمان غني),Mosque,Mosque,Mosque,"P853+F7M, Pushpalal Path, Kathmandu 44600, Nepal","P853+F7M, Pushpalal Path",,Kathmandu,,44600,NP,27.708644,85.3032315,,,,ChIJ7SuxeAAZ6zkR9o5z81qpDJE,ChIJ7SuxeAAZ6zkR9o5z81qpDJE,15,5.0,1,1,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yX083DJIZC7kQW_SB1Azsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.094376&pitch=0&thumbfov=100
SHIVA MANDIR GALKOPAKHA,Hindu temple,Hindu temple,Hindu temple,"P8C7+M2G, द्याबु मार्ग, Kathmandu 44600, Nepal","P8C7+M2G, द्याबु मार्ग",,Kathmandu,,44600,NP,27.7216254,85.3125782,,,,ChIJu0EcBw8Z6zkRIP7KQlSDJlM,ChIJu0EcBw8Z6zkRIP7KQlSDJlM,81,5.0,2,2,168.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKCnKPhR6eH87GpcE6vwyMfPjeWzX7UZWWhhC53Ju9SS13Ympc4cnKP4ev5fjvuwwOrx1RuZ-59fJnRPWz8fKgALRZ_o_oWb2QJOfwAxtkDs1hcowSzBY7c67SETNNbAN7rMzO-g=w408-h543-k-no
Usman Mushallah,Mosque,Mosque,Mosque,"P729+6VM, Nagarjun 44600, Nepal",P729+6VM,Syuchatar,Nagarjun,,44600,NP,27.7005844,85.2696789,,,,ChIJczIrbwAj6zkRe36XM0CJBOY,ChIJczIrbwAj6zkRe36XM0CJBOY,11,5.0,1,1,168.0,Open 24 hours,False,False,,
Hamza Masjid,Mosque,Mosque,Mosque,"M7V8+VXW, Chandragiri 44600, Nepal",M7V8+VXW,Purano Naikap,Chandragiri,,44600,NP,27.6946821,85.2673986,,,,ChIJs5K5aQAj6zkR-rYQwYxDA60,ChIJs5K5aQAj6zkR-rYQwYxDA60,7,5.0,6,6,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXV-mTGmt8vLOe8giUnX1Kn0DUKuD86JH8ke__7WZ78nEpu1rPGM1BiJ-KPbLl97OrJNXYbcEXHAhu5wy4S6LDyMJQMVDP-wIYY_3NfHpg6pHamByUlIqLRSeweiAGaObhKFXa=w408-h544-k-no
Near masjid,Mosque,Mosque,Mosque,"M7WW+F69, Kathmandu 44600, Nepal",M7WW+F69,Kuleshwor,Kathmandu,,,NP,27.6961526,85.2955965,,,,ChIJtVVxFAAZ6zkRdpRhebpfWCM,ChIJtVVxFAAZ6zkRdpRhebpfWCM,6,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yfLVOw8TdG6T1V0nZJsadQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.8483&pitch=0&thumbfov=100
असन प्रार्थना घर (नेइम),Church,Church,Church,"P857+78R, Kathmandu 44600, Nepal",P857+78R,,Kathmandu,,44600,NP,27.7082347,85.3132576,,,,ChIJ30BJFgAZ6zkRnwtNo_4DT5M,ChIJ30BJFgAZ6zkRnwtNo_4DT5M,75,0.0,,0,0.0,0,False,False,,
Dallu,Mosque,Mosque,Mosque,"P823+V52, Paropakar Marg, Kathmandu 44600, Nepal","P823+V52, Paropakar Marg",,Kathmandu,,44600,NP,27.702161,85.302918,,,,ChIJI7RGBQAZ6zkRygyYBne5cEM,ChIJI7RGBQAZ6zkRygyYBne5cEM,9,0.0,,0,0.0,0,False,False,,
مصلى سولتي مور,Mosque,Mosque,Mosque,"M7WV+CH3, Kara Khusi Marg, Kathmandu 44600, Nepal","M7WV+CH3, Kara Khusi Marg",Kuleshwor,Kathmandu,,44600,NP,27.6958606,85.2944963,,,,ChIJmWpIWwAZ6zkRcdSWSP31sYk,ChIJmWpIWwAZ6zkRcdSWSP31sYk,8,5.0,2,2,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4lr0eoZ-bsufmBDdq_YzlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.1129&pitch=0&thumbfov=100
Buddha Stupa Damai Tole,Buddhist temple,Buddhist temple,Buddhist temple,"Buddha Stupa, Kathmandu 44600, Nepal",Buddha Stupa,,Kathmandu,,44600,NP,27.7068453,85.3046275,,,,ChIJBdtkR_gY6zkRcX5ztgKvAZA,ChIJBdtkR_gY6zkRcX5ztgKvAZA,56,4.2,14,14,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHtHuhv1rBC2v6Nft5W1GF8aiBsa1NXKLMbYd3NS4y_C1AVAELjbgk4b_NVEW4AlIIXEz85ekS2HDsoL2Qtq6GheNGLL0u7GcT8sa6Hc46OvfnhOJ3TruF2LDUDZflfwjc4upMY-P6WjdgFwmEJOJ1QMS31SIxCGNgnhbUWnT4umBaxqFtEOYhNs0tzztoy2AReuoY=w408-h306-k-no
قبر عارف رضا رحمه الله.,Mosque,Mosque,Mosque,"P78v+MCC, Kathmandu 44600, Nepal",P78v+MCC,Swayambhu,Kathmandu,,44600,NP,27.716659,85.2936197,,,,ChIJW39pOwAZ6zkR1wnazfw8JjA,ChIJW39pOwAZ6zkR1wnazfw8JjA,18,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ZpiP1YocgPboAfWT1ZQJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.03183&pitch=0&thumbfov=100
