name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
"Chandragiri SACCOS, Woman's Creation Service Center",Cooperative bank,Cooperative bank,Cooperative bank,"Budhanilkantha, 6 Ganeshchowk, Kathmandu, Nepal","Budhanilkantha, 6 Ganeshchowk",Mahankal,Kathmandu,,,NP,27.7603883,85.3515656,+977 980-2030944,+9779802030944,http://www.chandragiri.coop.np/,ChIJe8EvIAAf6zkRyI98ugqC1_0,ChIJe8EvIAAf6zkRyI98ugqC1_0,193,4.7,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8E7Nu7EMzzFpoKa_M2qhU36GNTXe3_7hz4ehvwa1LIXgThqAzvEcQ_SNfOHZUt2to04DVe-tsjx8s_xn6tS4dznnGsDClaUS8sVICK8Itps3Uve7LtIOhVAlQsLLHngu4anvtoA=w408-h306-k-no
Bisnap SACOOS,Cooperative bank,Cooperative bank,Cooperative bank,"Tokha 44600, Nepal",,Tokha Saraswoti,Tokha,,44600,NP,27.7672489,85.3305572,,,,ChIJucTy0Wgf6zkRCh7pPN5w9Sw,ChIJucTy0Wgf6zkRCh7pPN5w9Sw,63,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yaTexNIDDVu_AN_7Wqo9hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.67793&pitch=0&thumbfov=100
Nepal Saving and Credit Co-operative Pvt. Ltd. (NEFSCUN),Cooperative bank,Cooperative bank,Cooperative bank,"Q89X+WJ4, Unnamed Road, Budhanilkantha 44600, Nepal","Q89X+WJ4, Unnamed Road",,Budhanilkantha,,44600,NP,27.7697534,85.3490664,,,,ChIJfeB_mVMf6zkRmENv98DniCY,ChIJfeB_mVMf6zkRmENv98DniCY,42,0.0,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopHRFgLYX9Dc_7D9UBT0-fn5Q5g8QJ070PpbhQPJeUdNYmNrxoBqP_35T87UNpEDemAmTlUbjMJQ4RUia0_jb1vDX5p1ViCJenluAeBcaWcnyne8GeER6el0Ow7YZe1wMbCg4=w426-h240-k-no
Square SACCOS,Cooperative bank,Cooperative bank,Cooperative bank,"P845+449, Layaku Marg, Kathmandu 44600, Nepal","P845+449, Layaku Marg",Basantapur,Kathmandu,,44600,NP,27.7052859,85.3078741,+977 1-4239911,+97714239911,,ChIJ7byVqPgY6zkRLZow5YwErak,ChIJ7byVqPgY6zkRLZow5YwErak,12,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LdR-irGn7y2pvvhZhBV-5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.328815&pitch=0&thumbfov=100
Durdristi Multipurpose Co-op,Cooperative bank,Cooperative bank,Cooperative bank,"Paropakar Marg, Kathmandu 44600, Nepal",Paropakar Marg,,Kathmandu,,44600,NP,27.7021309,85.3028603,+977 1-5916363,+97715916363,https://ddmpcl.com.np/,ChIJjVOpZ2MZ6zkR-92WniIdF8k,ChIJjVOpZ2MZ6zkR-92WniIdF8k,72,5.0,,0,7.5,10 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipO1tvMnFIhWtaJu20eLAa1j5GfKHAaf47onrlmF=w478-h240-k-no
Krijan Multipurpose Co-Op,Cooperative bank,Cooperative bank,Cooperative bank,"P837+R35, Kathmandu 44600, Nepal",P837+R35,,Kathmandu,,44600,NP,27.7045156,85.3127369,+977 4244420,,,ChIJ31q3WlUY6zkRSHFeEqBV8_U,ChIJ31q3WlUY6zkRSHFeEqBV8_U,6,5.0,,0,4.5,10:30 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS1ejnqalANm_mJPe6zi607wE1R8V8LCT7lxdgKmc2imB2biXfaur2uX4PexSwMXmpAxTbLn2dzWPncT75mb7F_L_3s0wVsDlxJ77j_ZC1JGaZALfM9XIBFMOwWeFDmWAJUr6AOQ=w408-h408-k-no
Atharva Multipurpose Co-op,Cooperative bank,Cooperative bank,Cooperative bank,"P992+HCJ, Boudhanath Sadak, Kathmandu 44600, Nepal","P992+HCJ, Boudhanath Sadak",Boudhha,Kathmandu,,,NP,27.7189602,85.3510276,+977 1-4474402,+97714474402,,ChIJy4vFGpsZ6zkRNBZxg4koLYk,ChIJy4vFGpsZ6zkRNBZxg4koLYk,10,4.5,,0,8.0,10 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8vA0Vp7stm_TpYgWRVUzog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.82172&pitch=0&thumbfov=100
Maryadit Multipurpose Coop.,Cooperative bank,Cooperative bank,Cooperative bank,"P8J8+JHW, Kathmandu 44600, Nepal",P8J8+JHW,Samakhusi,Kathmandu,,44600,NP,27.7315734,85.3163216,+977 1-4383778,+97714383778,,ChIJie3zK7MZ6zkRLR3xRYGmJyM,ChIJie3zK7MZ6zkRLR3xRYGmJyM,2,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7FmmRXRxve3exIQdpTZtCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.72171&pitch=0&thumbfov=100
National Cooperative Bank Ltd.,Bank,Bank,Bank,"P89X+8MG, Boudhanath Sadak, Kathmandu 44600, Nepal","P89X+8MG, Boudhanath Sadak",Chabahil,Kathmandu,,44600,NP,27.7183226,85.3492139,+977 1-4475475,+97714475475,,ChIJxRt5rWQZ6zkRde4q16viZNY,ChIJxRt5rWQZ6zkRde4q16viZNY,1,2.0,,0,19.5,9:30 AM to 5 AM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoI3eXWUQZsvsf9PBn8G-Wbe6LFZZHvGXyAI-MxbaqOJWD0U1zFR782WQJ9HlF-nTwNWSMOBDzQ8hw5UtlGWxsC4iDQ3d45LkFq16i0VI4Vu-tRToMQJW3yhiHZpPfLS-pn9Y=w408-h544-k-no
Sukrapath Multipurpose Co-op,Cooperative bank,Cooperative bank,Cooperative bank,"२४ प्यूखा मार्ग, Kathmandu 44600, Nepal",२४ प्यूखा मार्ग,Naya Sadak,Kathmandu,,44600,NP,27.7036977,85.3114155,+977 1-5713455,+97715713455,,ChIJ2XdedFUY6zkR9vLSZ__n3ec,ChIJ2XdedFUY6zkR9vLSZ__n3ec,3,2.1,,0,14.0,"12 to 6 AM, 10 AM to 12 AM",False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGc4taAE6l8LohfWWzi_Tq-73JFJJeSfsNdQRTzcGHXvGVDpQvQvZ7Gzl0N3DLC8XSPJSLDc7TlUPwKRNH_wS_3TZ8rnA8W_zDViNEPp6GGTuWK-lyWKgEBakL7SFbtjQ5yd2iKv1R4grpjr0gmy7eU699Ok7Xi28vRFWVORDyvIATJYc1uPs47G5sF3tOkDhnouQ=w408-h306-k-no
Shree Bhairab Multipurpose Co-op,Cooperative bank,Cooperative bank,Cooperative bank,"Wonde, गुनकाम देव मार्ग, 44600, Nepal","Wonde, गुनकाम देव मार्ग",,Kathmandu,,44600,NP,27.698783,85.3040345,+977 1-4256705,+97714256705,,ChIJL3ngsFAY6zkRxtmxxnEi_AM,ChIJL3ngsFAY6zkRxtmxxnEi_AM,5,5.0,,0,11.0,8 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEUm5etouCgPY0kA5tsURD2AUhQSqOUqz7I3O53WB7MmfKhMU-cJUj4B-k1DvegeuRXGWYZ5Rg8QpP4KrWXa_dXBZYC09PZur1QYQkxej9UvyEogNq4ZgryFVnZu7o1g4DxCKBe3aylMHTKvqgTWdhh0i_9YZ4QpkbJNRb-8sxVd9-fqNQs9ADw-F3c8a552tRsOtY=w408-h306-k-no
National Cooperative Bank Ltd,Bank,Bank,Bank,"P836+7G8, Khechapukhu Sadak, Kathmandu 44600, Nepal","P836+7G8, Khechapukhu Sadak",Naya Sadak,Kathmandu,,44600,NP,27.7031576,85.3113139,+977 1-4216022,+97714216022,,ChIJFRyHvFUY6zkRhJsoyywqJkU,ChIJFRyHvFUY6zkRhJsoyywqJkU,4,0.0,,0,9.0,9:30 AM to 6:30 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEjIHd8qjTPt87fgqYm8pWseS8LuzPavyNPNta0Sr7MQBIiiEnUGoIHlQ6co_aAwKxxGLJddJ8G-RSHy1SQgR1egSpaaxR8w4ctGmWhgEu1sIUh888HCmYn7vTdB5mfELbir23xypri5O1bifvJLbPVBhrIh_r9KNWsI7UH4sxlPTske4ce-AsxueSeVRuzVRELQw=w408-h306-k-no
नवकान्तिपुर बचतॠण सहकारी,Cooperative bank,Cooperative bank,Cooperative bank,"बत्तिसपुतली सडक, Kathmandu 44600, Nepal",बत्तिसपुतली सडक,Old Baneshwor,Kathmandu,,44600,NP,27.703981,85.3413779,+977 1-4562058,+97714562058,http://www.nawakantipur.com.np/,ChIJu-exup0Z6zkR_GES3qORYuI,ChIJu-exup0Z6zkR_GES3qORYuI,15,3.9,,0,6.0,11 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPwuGM3aWLLYVNaOUJSdE51DeWASMA-zA5S4x7l=w408-h272-k-no
Muktinath Bikash Bank,Bank,Bank,Bank,"Q962+HXR, Golfutar Main Rd, Budhanilkantha 44600, Nepal","Q962+HXR, Golfutar Main Rd",Mahankal,Budhanilkantha,,44600,NP,27.7622575,85.3525674,,,,ChIJvSno95of6zkRztAmE0sApmI,ChIJvSno95of6zkRztAmE0sApmI,109,5.0,,0,7.0,9:30 AM to 4:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YAhMLH5PPUIGwtwXDpsZKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.705&pitch=0&thumbfov=100
Muktinath Bikas Bank Ltd Khichapokhari,Bank,Bank,Bank,"P826+W9X, 22 Khechapukhu Sadak, Kathmandu 44600, Nepal","P826+W9X, 22 Khechapukhu Sadak",Te Bahal,Kathmandu,,44600,NP,27.702308,85.3109759,,,,ChIJkziCt-sZ6zkRpaH3-3rW8DY,ChIJkziCt-sZ6zkRpaH3-3rW8DY,102,2.3,,0,6.0,10 AM to 4 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0yKkGMLuGufmHm9upd1Hg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.599014&pitch=0&thumbfov=100
Muktinath Bikas Bank,Bank,Bank,Bank,"Q83H+M57, Kathmandu 44600, Nepal",Q83H+M57,Tokha Saraswoti,Kathmandu,,44600,NP,27.7541511,85.3279256,,,,ChIJlR0xOOEf6zkRE8l7GEvjm4s,ChIJlR0xOOEf6zkRE8l7GEvjm4s,88,3.0,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdfKxwTyRf6UU-3RXTJpGUY0Zx5-m7WMfyiIOtRaygo2-p2U-iHQLOBvHCZ50b_iVGU6WqTBtvrcfyEQJEAUTG_h9oqeyiQJoor_RXYory93al6IkhXT-m7gYzRNNzFtMp25N2GQ=w408-h243-k-no
"Kumari Bank Limited, Chabahil Branch",Bank,Bank,Bank,"P88W+RVX Ganesthan, Kathmandu 44600, Nepal",P88W+RVX Ganesthan,Chabahil,Kathmandu,,44600,NP,27.7170071,85.3462295,+977 1-4490074,+97714490074,,ChIJ9yYviyUZ6zkR-D1ntX6X8jw,ChIJ9yYviyUZ6zkR-D1ntX6X8jw,92,2.9,,0,7.0,9:30 AM to 4:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PbVaa4AzA_d7ELEV-bMLvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.938873&pitch=0&thumbfov=100
Jyoti Bikash Bank Limited,Bank,Bank,Bank,"Tokha Rd, Kathmandu 44600, Nepal",Tokha Rd,Tokha Saraswoti,Kathmandu,,44600,NP,27.7655193,85.3302791,+977 1-5110490,+97715110490,http://jbbl.com.np/,ChIJF54Q4UMf6zkRdgrtH2dJM0U,ChIJF54Q4UMf6zkRdgrtH2dJM0U,103,4.6,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBio4WQ60KvYRiAxbTukpO7s41rqyo_XzrF8Kc0pFSy_ToszvSOCrt4kF92F45Ih508U0OgOm36xvJrKxHiX4kjDXq8jeKfKWLRZS6_58VTWLLuAX5OS2YG-LT_gRSRrEwk-Zi=w408-h306-k-no
Jyoti Bikash Bank Limited,Bank,Bank,Bank,"P9F2+HGC, Saraswatinagar Rd, Kathmandu 44600, Nepal","P9F2+HGC, Saraswatinagar Rd",Boudhha,Kathmandu,,44600,NP,27.7240552,85.3514314,,,,ChIJXbxXa2QZ6zkRDKrkrSXBstI,ChIJXbxXa2QZ6zkRDKrkrSXBstI,86,3.3,,0,7.5,9:30 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoO7yZUd7_1e38WF763RZnP3GgK0hcVdm6CIcAlq6MYteKIB4VU067k9bPcxV9Awu-tSslCguoguK3x0UaOQ5ZfbQ6zucslxv6am972pJ9cO7ZkiBuISTvEYRkmum_BOAzDQBI=w426-h240-k-no
Machhapuchhre Bank,Bank,Bank,Bank,"P876+QJ8, Narsingh Chowk Marg, Kathmandu 44600, Nepal","P876+QJ8, Narsingh Chowk Marg",Thamel,Kathmandu,,44600,NP,27.7144177,85.3115816,+977 1-5906030,+97715906030,,ChIJKWVfhIcZ6zkR2yhUGRIHEMk,ChIJKWVfhIcZ6zkR2yhUGRIHEMk,93,2.3,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozPvUNM5jdJ5zMTTwjiAkkk5K82KQSD8B7DrF3m_t_xZXO_dK_OxuC8kkWyJu7egJGdB0XEOj3gFyj_5nY2IFTEUeS6mKBzPIqqTjKuiXfYcvbq83RjacHwvNJXIw0gVoWPLw=w408-h306-k-no
"Kamana Sewa Bikas Bank Ltd, Chabahil Branch",Bank,Bank,Bank,"P88W+VV8, Kathmandu 44602, Nepal",P88W+VV8,Chabahil,Kathmandu,,44602,NP,27.7171548,85.3472104,+977 1-4596566,+97714596566,https://kamanasewabank.com/,ChIJeTpG1LQZ6zkR_UkqjHMR_O4,ChIJeTpG1LQZ6zkR_UkqjHMR_O4,120,3.3,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nBvfLg4ndSYQKb9bLEDRAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.88898&pitch=0&thumbfov=100
NMB Bank,Bank,Bank,Bank,"Q962+WXX, Budhanilkantha 44600, Nepal",Q962+WXX,Mahankal,Budhanilkantha,,44600,NP,27.7623945,85.3525537,,,,ChIJ6b7uT-0f6zkRryezoEJJgNU,ChIJ6b7uT-0f6zkRryezoEJJgNU,110,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovosc_WUGvrXW20j7L1F_LuJUJtpID1CouFgoa41T80Y7_-_ylWeco1lvWU2d74Gfmf5S_p1hpOfVVziUhaAdJBtir4fdM3sU-3xCFnuW3rIm_7zwAiS49QcOEpSvDCmZssiLysA=w408-h306-k-no
Hub Co-operative Service,Cooperative bank,Cooperative bank,Cooperative bank,"P8GM+WWH, Tudaldevi Marg, Kathmandu 44600, Nepal","P8GM+WWH, Tudaldevi Marg",Chandol,Kathmandu,,44600,NP,27.7273008,85.3348743,+977 1-4413353,+97714413353,,ChIJ85W_atcZ6zkR2LMsYxEJEuU,ChIJ85W_atcZ6zkR2LMsYxEJEuU,9,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqa280iqBLP72EJOo55258uf3Tp8XJENiZ3aMkGEBFVDUlYzBPw2ScjP-P1liJbFsujjmEeO2Exgc5X_fqKObTx_BRK7HI3szO5nZMCFicSCA2AlPdwwgm-KIItqOrbyOn3FONoXQ=w408-h544-k-no
"Jyoti Bikash Bank, Sitapaila Branch",Bank,Bank,Bank,"4 Sitapaila Marg, Nagarjun 44600, Nepal",4 Sitapaila Marg,Sitapaila,Nagarjun,,44600,NP,27.7093583,85.2823772,,,,ChIJh4BQ7G0Z6zkRRTFj8CImqEw,ChIJh4BQ7G0Z6zkRRTFj8CImqEw,82,4.5,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPZIyufYN2A3phpUU4D7eUNizhOzttfcHrNyX5AcDjHRTDaT_FNVqDgFsyK-5Tg_3SfkzwYQ0PJVqPW5aLbL5UlJiVoxgMI8cXG9CsKoeV5pyqwrhDLoTs6jthMIoZtrAAEqu3sg=w408-h509-k-no
Jyoti Bikash Bank Limited,Bank,Bank,Bank,"Chaksibari Marg, Kathmandu 44600, Nepal",Chaksibari Marg,Thamel,Kathmandu,,44600,NP,27.7158791,85.3104589,+977 1-4701529,+97714701529,http://jbbl.com.np/,ChIJ9UPY2vwY6zkRDSp7AuwsSAc,ChIJ9UPY2vwY6zkRDSp7AuwsSAc,87,2.4,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOaoEt1gFlW_sxZ-gI1mtbmFHyv8MLSNzgk9JmcDc35COEIOkf3R_nx5P7SQw0mNk1PVtU4H4uDDJ7e77-GHDF3D66yI1UWakGnVsIZfO38QQcNli3Fe-_kwTLsF3gP2XdMe9TvoLHIPGM=w408-h544-k-no
NMB Bank Limited,Bank,Bank,Bank,"P89X+8J5 Central Complex, Boudhanath Sadak, Kathmandu 44600, Nepal","P89X+8J5 Central Complex, Boudhanath Sadak",Chabahil,Kathmandu,,44600,NP,27.718212,85.349131,+977 1-4246160,+97714246160,,ChIJL82fsmQZ6zkRfrapLJl4tSI,ChIJL82fsmQZ6zkRfrapLJl4tSI,77,2.6,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepIiANfNzlM28AgFWP8p5-bDQ1ZSqewnY7GeLnA4RG9jp83er9yTG8pXPEs9XO1HCt1cYI_DuQpeJGzRSGt85WAVtkKIRSiqmwulezhGwh6vHkG07Dz5Yd9bfONDdF-mLHBRZezTlzC_g_V=w426-h240-k-no
"Siddhartha Bank, Nursery Chowk, Dhungedhara",Bank,Bank,Bank,"P7GR+H94, Nursery Rd, Kathmandu 44600, Nepal","P7GR+H94, Nursery Rd",Ichangunarayan,Kathmandu,,44600,NP,27.726382,85.2909378,,,,ChIJvbj66r8Z6zkRN2ngk2beLwU,ChIJvbj66r8Z6zkRN2ngk2beLwU,81,4.4,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8ePoCUDbZNj35dbPjrhrTdFuWiDP7srjOCgYQRmzGduXvVoIOxAR1Rix1rg8JW6aPBG4p0xZogvRQ1gOUbYPWzBH4vK3k2r_zDFyxQ2oA2kAxS2gvsKQPGw4eE8AE_QaC_CKZQg=w408-h544-k-no
NMB Bank Limited,Bank,Bank,Bank,"P9H3+PG2, Unnamed Road, Kathmandu 44600, Nepal","P9H3+PG2, Unnamed Road",Boudhha,Kathmandu,,44600,NP,27.7292684,85.3537719,+977 1-4820532,+97714820532,,ChIJ4Wnd2dQZ6zkRA7VgO0nKY9M,ChIJ4Wnd2dQZ6zkRA7VgO0nKY9M,79,3.9,,0,6.25,9:45 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZW8RCvBOSOzLxqrVah_BlwhWvYhuwRCAprjY2VYmKgl_7vUueJ4JgK6EmD-SjrN_KIJxb_ujvbra-DKhT6KRRfpJ5W70SuUuIonPuC4mcZoe6hmJKM6UobavGwcAh129eaCtvIQ=w408-h306-k-no
Jyoti Bikash Bank Ltd.,Bank,Bank,Bank,"Q855+5VM, Tarakeshwar 44600, Nepal",Q855+5VM,Manamaiju,Tarakeshwar,,44600,NP,27.7579574,85.309665,,,,ChIJj701OwYf6zkRIQN4f2r46EY,ChIJj701OwYf6zkRIQN4f2r46EY,73,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oM5E25rldThjo96zSYg4Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.82526&pitch=0&thumbfov=100
Siddhartha Bank Limited,Bank,Bank,Bank,"Q8Q9+XCH, Tarakeshwar 44600, Nepal",Q8Q9+XCH,Sangla,Tarakeshwar,,44600,NP,27.7899415,85.3185944,+977 986-5712264,+9779865712264,,ChIJKW2vU-4e6zkRNZiVqZLWGxM,ChIJKW2vU-4e6zkRNZiVqZLWGxM,67,4.0,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdSE9Arn3r_lq3wxs7bgElskTTAi0Rb7uO_7R63rNTgD_dEm3YbyDr5_qmcAraq_4sSWXUmXZQRgbgmBHy0I9u28rv_i40-GcHeRVFEOvPK0oCig4g9ZTs811WeUJWkiEkiICFGA=w426-h240-k-no
Rastriya Banijya Bank,Bank,Bank,Bank,"P877+P7X, Tridevi Sadak, Kathmandu 44600, Nepal","P877+P7X, Tridevi Sadak",Thamel,Kathmandu,,44600,NP,27.7143714,85.3132254,+977 1-4423529,+97714423529,,ChIJE56Te_0Y6zkRT3U75xrQ6IM,ChIJE56Te_0Y6zkRT3U75xrQ6IM,68,2.5,,0,6.0,10 AM to 4 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mVD7nT4obaKBtHr_7KppVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.151192&pitch=0&thumbfov=100
Sanima bank limited,Bank,Bank,Bank,"P75J+3V8, Nagarjun 44600, Nepal",P75J+3V8,,Nagarjun,,44600,NP,27.7076275,85.2822237,,,,ChIJrxp1VIEZ6zkR5vrVXVXZKVo,ChIJrxp1VIEZ6zkR5vrVXVXZKVo,64,1.8,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouSo64C9Q0lPznSSbfMiORyi3vJeVhKViceUyJs743iMZWAviH9u4FsRW4-RXSj7ceDWIJ3poS1sYBFEaWf9GvOvBws1lPx_rPgdP1JcJGGCnHQYsBOE2LFs2r1k_s6NlC5PDK=w408-h544-k-no
Sanima Bank Nepaltar,Bank,Bank,Bank,"P8R3+HGF, Tarakeshwar 44600, Nepal",P8R3+HGF,Manamaiju,Tarakeshwar,,44600,NP,27.7413713,85.3036458,,,,ChIJwR_sorkZ6zkRIY31_MZOOTc,ChIJwR_sorkZ6zkRIY31_MZOOTc,61,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0w95oxjy46hEBUex-xOsuVAdSdzshlU8EWjX04ZMkpS6bWAYfx6MC2REjn1YY-P_KOEyUPIInZUOTDZbyx8VnDi6njYnApnMBaDS0-pSaZHLAzN5f4hsDhURaJyP5MXhA-ZlLCg=w408-h306-k-no
Siddhartha Bank | Newroad Gate,Bank,Bank,Bank,"22 Ward, Kathmandu 44600, Nepal",22 Ward,,Kathmandu,,44600,NP,27.703829,85.3133616,+977 1-4224616,+97714224616,,ChIJq-81xVUY6zkROtI1mdNf6Zw,ChIJq-81xVUY6zkROtI1mdNf6Zw,60,2.8,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwBklqUq16vnI4NdO-_2tfbFBrnD_iqklESAIZ5GmSI5u42n3qBWHWyctjoOrHN99Npm7bV2aV5BS2yrnXIGn-jAwHAi5o0eQm7onHRiCEerpUHnh9SHtBlqiV0hAEB0qJgPtkMQ=w408-h541-k-no
Citizens Bank International Limited,Bank,Bank,Bank,"P866+68H, Kathmandu 44600, Nepal",P866+68H,Thahity,Kathmandu,,44600,NP,27.7105641,85.3108445,+977 1-4216027,+97714216027,,ChIJU7tFh_4Y6zkRfXwg2lwn6so,ChIJU7tFh_4Y6zkRfXwg2lwn6so,59,3.7,,0,5.0,10 AM to 3 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep28qOOokRcj-Q8mTpG535lk6BZ2Fx_fu8wfJM2OEogLA56oov7MwLLBzMU1eTLQ7YG4r5IOuVRxvodf5zqzYp4Zo1zT5t2u_lceK-m7hWPhjXvINMJAfITt39sQ-tHzUF-WPpd_g=w408-h544-k-no
"Standard Chartered Bank , newroad",Bank,Bank,Bank,"P835+CC8, Layaku Marg, Kathmandu 44600, Nepal","P835+CC8, Layaku Marg",Basantapur,Kathmandu,,44600,NP,27.7035203,85.3086103,,,,ChIJx69xwyEZ6zkRXNFc4kbyC2o,ChIJx69xwyEZ6zkRXNFc4kbyC2o,57,2.0,,0,6.25,9:45 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweprBF_yNf8T5inqNuKdUru2LcOSksV3N38VSr1fdukxPzPaWb4lCImtBks-3lWRevpD8SXLXSV4rfUVHya3--Fhy1Rvi2g8EF7gllqn9NsGxoN9zZmmjkNWYyoQYdDCRsTnto5M=w408-h305-k-no
Pravu Bank Hattigauda Branch,Bank,Bank,Bank,"Q84X+PJJ, Budhanilkantha 44600, Nepal",Q84X+PJJ,Khadka Bhadrakali,Budhanilkantha,,44600,NP,27.7568961,85.3489416,,,,ChIJ6Sv5OLAf6zkRmXU0OBzvckk,ChIJ6Sv5OLAf6zkRmXU0OBzvckk,54,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaM_cSnhwWhDvyGep121pRpshGf1u2TOUipVIgUhnV_zVbB9_9X2pXDcWUziSyJBSxRG60nsIIUdG_zj9h6qqYSnkPc1xFZ0HKCL9HVUz6SnBohQqrMfKSn-9h6GUfSPORxKgz0A=w408-h725-k-no
Sanima Bank Limited,Bank,Bank,Bank,"Q952+M86, गोल्फुटार रोड, Budhanilkantha 44600, Nepal","Q952+M86, गोल्फुटार रोड",Mahankal,Budhanilkantha,,44600,NP,27.7591694,85.3507511,,,,ChIJ361TmMkf6zkR8zmlg5d9MX0,ChIJ361TmMkf6zkR8zmlg5d9MX0,51,4.0,,0,7.75,9:45 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerS-FLW-clvdbkKYcu-mMbKeAb7gcHPJ-x2174SjpL6WYx9AcpWUfEhcJvcPT2RZ-JWG0h0P_Xn9NfnSQRhK8lMgfpJagDXbKsG_M0sb6kXg4y1ucCg8eKcGeYbkvLjFtevqWCkIQ=w408-h306-k-no
Kumari Bank Ltd.,Bank,Bank,Bank,"Balaju Machha Pokhari, Kathmandu 44600, Nepal",Balaju Machha Pokhari,,Kathmandu,,44600,NP,27.7365708,85.3029364,,,,ChIJ9dqMHZsZ6zkRWtelu89mjbU,ChIJ9dqMHZsZ6zkRWtelu89mjbU,49,2.6,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqc9F_F_W6deuR8whATh6vRu4B-XgzhEzUkjhBcK-ZqRn64T5gcDRqgyBQGfPajPEX-9W-pP4c8l1RxrG9FXtZCyxuf_0INB9Sja38pMVZkfGg1M1RPGeX_tFjANf386XJjKZQkzw=w408-h544-k-no
