name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
Shrami Pharmacy,Pharmacy,Pharmacy,Pharmacy,"M8R9+29Q, Kathmandu 44600, Nepal",M8R9+29Q,Thapathali,Kathmandu,,44600,NP,27.6900922,85.3184867,+977 984-5586124,+9779845586124,,ChIJRZSpm_8Z6zkR__zpprJq0Y0,ChIJRZSpm_8Z6zkR__zpprJq0Y0,130,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAa3H4L8K3dS3rNrm0zmjNDkwiTku5z7ftRL17R6yMmB9lw35wu5j3iyVteXlwa88xztoewiuWR09AwK3qXW4N7tVA9qW9e1XXD5s5DdSjwM-Q19Kupz_Y9qsfLbFya1yWqnJR=w408-h544-k-no
LotusSoft Pvt Ltd,Software company,Software company,Software company,"Chowk Kupondole Rd, Lalitpur 44700, Nepal",Chowk Kupondole Rd,Patan Dhoka,Lalitpur,,44700,NP,27.6853819,85.3182877,+977 985-1241039,+9779851241039,https://lotussoft.com.np/,ChIJO6TblM8Z6zkRJJJpk6dltyE,ChIJO6TblM8Z6zkRJJJpk6dltyE,31,5.0,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/p/AF1QipPNBRHeGZgYKsahu5UxMClsJp0KL7aTiIS33qzX=w408-h725-k-no
Pathway Technologies - Geokrishi,Software company,Software company,Software company,"Thapathali Road, Kathmandu 44600, Nepal",Thapathali Road,Thapathali,Kathmandu,,44600,NP,27.691822,85.318524,+977 1-5901054,+97715901054,http://www.pathway.com.np/,ChIJb5ZaIbIZ6zkRkDA9ipVBstE,ChIJb5ZaIbIZ6zkRkDA9ipVBstE,32,4.7,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEw-StY1i48AHvJobGkxfgpKB4Q-kS5mhd--Wm8dkKbhDv6ROky-7r1FQUHmF0_ebiFBDKk-P73bWfAV22sEj6SaVsS1eugisJ3oBM8WJRHNkP1NlMqDzsOl2SbsRAcvByXMzJgRlwicpx8hyFKm9Ic-J_Qz0KFR-S7Wz-mYDABwmtMaS8Fu1_64dcQmwWd8m5SxuA=w408-h306-k-no
Good Relation Pharmacy,Pharmacy,Pharmacy,Pharmacy,"M8Q7+G8R, Lalitpur 44600, Nepal",M8Q7+G8R,Kupondole,Lalitpur,,44600,NP,27.6888634,85.3132577,+977 984-1704143,+9779841704143,,ChIJDcaiSgAZ6zkR3bUXlY8ZSn4,ChIJDcaiSgAZ6zkR3bUXlY8ZSn4,133,5.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZgQAAwRsV4_r86iltiENPkySKgMACrCln5P7z0QbB46oizP-mol3XCoQJRua2-tyvhgF_k2g2_WAcVVznVovKjPplZlmR2XbeLq0EqCVkfEIFQe6pkVHkkJdEbx9dajFlzz_N=w408-h306-k-no
Alpas Technology Pvt. Ltd.,Software company,Software company,Software company,"Unnamed Road, Lalitpur 44600, Nepal",Unnamed Road,Patan Dhoka,Lalitpur,,44600,NP,27.6776709,85.3187381,+977 1-5422993,+97715422993,https://alpas.com.np/,ChIJx5ju6V8Z6zkR4uie4mzSLrQ,ChIJx5ju6V8Z6zkR4uie4mzSLrQ,37,4.5,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipP89NpUQO2L8CVlJusQgKcch1tBiK6KVqm8Oq9N=w408-h544-k-no
Ojaswi pharmacy,Pharmacy,Pharmacy,Pharmacy,"M868+6XH, Lalitpur 44600, Nepal",M868+6XH,Kusunti,Lalitpur,,44600,NP,27.660563,85.3174708,,,,ChIJPX1sbwAZ6zkRG0orsf_SKCo,ChIJPX1sbwAZ6zkRG0orsf_SKCo,144,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=olZyz0N2AsJ2BesKZm6J7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.16656&pitch=0&thumbfov=100
Wolfmatrix AU - Software Development Services,Software company,Software company,Software company,"142 Bangdel Marg, Lalitpur 44700, Nepal",142 Bangdel Marg,Sanepa,Lalitpur,,44700,NP,27.6877199,85.3096625,+977 984-1440760,+9779841440760,https://wolfmatrix.com/,ChIJedpzdUkY6zkRBWIrAu2y8rs,ChIJedpzdUkY6zkRBWIrAu2y8rs,34,5.0,,0,10.0,9 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMtJShJVh6OpD7Dpnh4WTP2hEuDqrkBMv7NWXb4=w561-h240-k-no
Goodwill Pharmacy,Pharmacy,Pharmacy,Pharmacy,"M7FX+RHV, Unnamed Road, 44600, Nepal","M7FX+RHV, Unnamed Road",Baghdol,Lalitpur,,44600,NP,27.6746123,85.2989092,,,,ChIJQRLjIQcZ6zkRfuVFV1XGeOI,ChIJQRLjIQcZ6zkRfuVFV1XGeOI,125,1.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozzsfoWDcOxPwcfFs3Ji_AcPUmgLMoG6Cy1BomgXfDRrWjkXcsrHeDeA5rlx-BtYm2aWyLX9N3o2h8KkozO9jKWIabGlXHRxkg7lXuPnPku8UjV2JbUx8AttJklsbMGRW6eQw=w408-h306-k-no
Yakpangden Pharmacy,Pharmacy,Pharmacy,Pharmacy,"Bishal Chowk, Jupiter Marg, Lalitpur 44700, Nepal","Bishal Chowk, Jupiter Marg",Near,Lalitpur,,44700,NP,27.654478,85.3191567,+977 980-3240598,+9779803240598,,ChIJVVbWdAAX6zkR_W2PEjgaCZg,ChIJVVbWdAAX6zkR_W2PEjgaCZg,126,0.0,,0,13.0,7 AM to 8 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ccZHTucXxRpLPKVaJaweTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.08026&pitch=0&thumbfov=100
MEDI STATION PHARMACY,Pharmacy,Pharmacy,Pharmacy,"Agnishala Rd, Lalitpur 20744, Nepal",Agnishala Rd,Mangal Bazaar,Lalitpur,,20744,NP,27.671576,85.3210281,+977 986-1600028,+9779861600028,https://www.facebook.com/Medistationpharmacy/,ChIJHbbOCG4Z6zkRn4YTXv8dRuM,ChIJHbbOCG4Z6zkRn4YTXv8dRuM,129,3.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/p/AF1QipO6-r8fV5xB7M_LCZuVW2oo7Yh60zHp8prRVDLf=w519-h240-k-no
Atut Pharmacy,Pharmacy,Pharmacy,Pharmacy,"Kalankisthan Rd, Chandragiri 44600, Nepal",Kalankisthan Rd,Naikap Naya Bhanjyang,Chandragiri,,44600,NP,27.6875737,85.2645156,+977 984-1719789,+9779841719789,,ChIJdakF-jAj6zkRl-0RsbVv-wg,ChIJdakF-jAj6zkRl-0RsbVv-wg,134,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepx5BoEQ4ENDOZOzTpvaEI5izzqoF_UIwqlQI5F7nCZMuFqRk1ozR840AGcp9tl-c9EpnSrEiW6PwxWEZZTz_NVP18Y2vBZzEMq2SF9xJJsXNOy87j22F-XZK2R1ua_sYrsxGrLfg=w408-h306-k-no
Cloudy Fox Technology Pvt. Ltd.,Software company,Software company,Software company,"Machaga Marg Pachhim, Lalitpur 44600, Nepal",Machaga Marg Pachhim,Jawalakhel,Lalitpur,,44600,NP,27.6746736,85.3158857,+977 1-4772143,+97714772143,https://www.cloudyfox.io/,ChIJhcmApxgZ6zkRHMpy61-Hwz4,ChIJhcmApxgZ6zkRHMpy61-Hwz4,55,4.9,12,12,45.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLz6eqYSIHMolpgEeXAUeJfXBZcL9-QiXXbVCl1nTmU0XYPG4BT26zN3zZX_dfeLdTlG1pT4k_Oi_xCytTMbw069Y3T-V9v_hY2uOSJOOT22cGQUQk_cHRsLMqK__Wa96bMvLobQ=w408-h544-k-no
Lucid Software Solutions,Software company,Software company,Software company,"Lalitpur 44600, Nepal",,Mangal Bazaar,Lalitpur,,44600,NP,27.6726271,85.3198814,+977 981-3959529,+9779813959529,,ChIJT00h6VEZ6zkR5BR0QqPvRcs,ChIJT00h6VEZ6zkR5BR0QqPvRcs,73,5.0,,0,8.0,10 AM to 6 PM,False,False,,
Clusus Information Solutions Pvt. Ltd.,Software company,Software company,Software company,"M8J5+GM7, Lalitpur 44600, Nepal",M8J5+GM7,Sanepa,Lalitpur,,44600,NP,27.681277,85.3091597,+977 982-3567442,+9779823567442,http://www.clusus.com/,ChIJZ4FmlfwZ6zkRF5OxH-6UZYE,ChIJZ4FmlfwZ6zkRF5OxH-6UZYE,80,4.8,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo8Krx9dvZFxNcLw5uq7jkfQPnlCLIeld7DjP1nRhsjVWUxyeezoFN04-xiKaCMbRqWoGLCOmUDAOb5Ega2afMBMHRW7sfcEj-Qqll8i9rHi8FOZGzTtq1rXrnws3eBYr49Q6IRKw=w408-h306-k-no
Core Software Integrated Nepal,Software company,Software company,Software company,"Jwagal Madhu Marg, Lalitpur 44700, Nepal",Jwagal Madhu Marg,Jwagal,Lalitpur,,44700,NP,27.685658,85.3192925,+977 982-3390123,+9779823390123,http://www.csin.com.np/,ChIJ9fCIgz0Z6zkRfEiRWg53oHM,ChIJ9fCIgz0Z6zkRfEiRWg53oHM,77,5.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPj9Q05xqkKGjXl-1HeeeLJQk4v3CtAwGK0fJeq=w408-h272-k-no
Tyro Soft Pvt. Ltd.,Software company,Software company,Software company,"Chadanichowk, Tyanglaphat-1, Kirtipur 44613, Nepal","Chadanichowk, Tyanglaphat-1",,Kirtipur,,44613,NP,27.6863366,85.282126,+977 1-4332068,+97714332068,https://tyrosoft.com.np/,ChIJgccgrYkZ6zkRZ908RVKMN9E,ChIJgccgrYkZ6zkRZ908RVKMN9E,14,4.7,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QPI1TTslSHgImh56C5w8Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.89242&pitch=0&thumbfov=100
Sumeru City Hospital,Private hospital,Private hospital,Private hospital,"Damkalchowk, Lalitpur 44700, Nepal",Damkalchowk,Jawalakhel,Lalitpur,,44700,NP,27.675899,85.3147285,+977 1-5444444,+97715444444,http://www.sumerucityhospital.com/,ChIJ70G8oMwZ6zkRBdMLzI7zd2s,ChIJ70G8oMwZ6zkRBdMLzI7zd2s,20,3.2,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEKdxy5guQMFK_tO_8hTWFJFzAsO688ogHN-AYzoPOYQiSSWJ_pkASAJQP6xreGQC03GdjJrAexba565h5o2Zw0fVtqEpaGEFGFxzgR24JwXjsQef3PyHpcwo8LdWA1zTdmO2I5w=w420-h240-k-no
Aria Group Nepal,Software company,Software company,Software company,"M85F+VM, Lalitpur 44700, Nepal",M85F+VM,Lagankhel,Lalitpur,,,NP,27.6596781,85.3242213,+977 1-5449286,+97715449286,,ChIJGTHhpKIZ6zkRk8cK45Ie8Pc,ChIJGTHhpKIZ6zkRk8cK45Ie8Pc,72,4.6,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipP1avAbwyyF-dSD6Qzf4mzp47gmmpDJPeMG_sd0=w408-h543-k-no
Krishant pharmacy,Pharmacy,Pharmacy,Pharmacy,"J7WX+77C, Sikali Marg, Lalitpur 44600, Nepal","J7WX+77C, Sikali Marg",Khokana,Lalitpur,,44600,NP,27.645677,85.2981334,,,,ChIJKdpQCAAX6zkRrwSGZT0Sht0,ChIJKdpQCAAX6zkRrwSGZT0Sht0,146,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G9hCSK9bo2lAH_BFHwFd1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.82028&pitch=0&thumbfov=100
Crystal IT Solution Pvt. Ltd.,Software company,Software company,Software company,"M8F4+6RQ, Lalitpur 44700, Nepal",M8F4+6RQ,Dhobighat,Lalitpur,,44700,NP,27.6730766,85.3070952,+977 1-5523569,+97715523569,,ChIJO5A9CzEY6zkRSxiqFx6u5QY,ChIJO5A9CzEY6zkRSxiqFx6u5QY,63,5.0,,0,9.0,9 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zQBqrjQeP5fc2NWutGnFkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.35901&pitch=0&thumbfov=100
E.K. Solutions,Software company,Software company,Software company,"Lalitpur 44600, Nepal",,Patan Dhoka,Lalitpur,,44600,NP,27.685175,85.3203154,+977 1-5260714,+97715260714,https://ekbana.com/,ChIJr7J2RksY6zkRWc5fdvYx2hM,ChIJr7J2RksY6zkRWc5fdvYx2hM,25,4.8,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPEoq3sQxkuJ25Px8gZeCHeOHwz7t97QD3wxR1y=w408-h272-k-no
Layeku SACCOS,Savings bank,Savings bank,Savings bank,"M8FF+HVM, मङ्गल बजार रोड, Lalitpur 44700, Nepal","M8FF+HVM, मङ्गल बजार रोड",Mangal Bazaar,Lalitpur,,44700,NP,27.673957,85.3246829,+977 1-5525448,+97715525448,,ChIJs5XdmsUZ6zkR6ihsak2jvvU,ChIJs5XdmsUZ6zkR6ihsak2jvvU,36,3.0,,0,6.0,10 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9RnxXtvKIO0I5pQ1Igv0Pfbx49YmCElqJ0hHXGcP5-OaUAB3-dPKs_WddHjDC4yQXMlGz9Z0u35CCA6c2JhMF_5WAv7iYVQocVnFc3FzFwnG6KDC3b0zIf4LE-6bgIHC13Wl_=w426-h240-k-no
S.D.S Software Development Nepal,Software company,Software company,Software company,"M8P8+MQM, Lalitpur 44600, Nepal",M8P8+MQM,Kupondole,Lalitpur,,44600,NP,27.6867004,85.3169272,,,http://sdata.us/,ChIJGdZGORQZ6zkREkoOWkSiFVg,ChIJGdZGORQZ6zkREkoOWkSiFVg,75,3.7,,0,17.75,10 AM to 3:45 AM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A9sD89WtP4yfzrar6oAeEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.528&pitch=0&thumbfov=100
Jaya Maa Laxmi SACCOS,Savings bank,Savings bank,Savings bank,"M7G2+R4V, Kathmandu 44600, Nepal",M7G2+R4V,Matatirtha,Kathmandu,,44600,NP,27.6771083,85.2502819,+977 1-4039049,+97714039049,,ChIJtWVDZ8Ai6zkRx3DjFN_Eg3w,ChIJtWVDZ8Ai6zkRx3DjFN_Eg3w,1,4.1,,0,16.5,9:30 AM to 2 AM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7jz0n-_72FaZDv2kIe36w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.85056&pitch=0&thumbfov=100
Physio Nepal,Physical therapy clinic,Physical therapy clinic,Physical therapy clinic,"Itti Chowk, Lalitpur 44700, Nepal",Itti Chowk,Lagankhel,Lalitpur,,44700,NP,27.6695079,85.3222086,+977 980-8397253,+9779808397253,,ChIJ12Cm7WYZ6zkRCeOjiQA1qjw,ChIJ12Cm7WYZ6zkRCeOjiQA1qjw,70,5.0,,0,0.0,0,False,True,,https://lh3.googleusercontent.com/p/AF1QipNukVHF8hezSqoYokR7YKC54-k3jFR7jTu7o4MZ=w408-h306-k-no
App Technologies Pvt. Ltd.,Software company,Software company,Software company,"Tulshi Meher Galli, Lalitpur 44700, Nepal",Tulshi Meher Galli,Lagankhel,Lalitpur,,,NP,27.6676394,85.3209544,+977 981-3179590,+9779813179590,https://apptechnologies.co/,ChIJfdeBK8gZ6zkRlVWBOzEmk4c,ChIJfdeBK8gZ6zkRlVWBOzEmk4c,28,5.0,,0,9.0,9 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j9zbGszbSR5jSZeSTYyx4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.07556&pitch=0&thumbfov=100
Sofwena Pvt. Ltd.,Software company,Software company,Software company,"Patan Dhoka-Madan Smarak Road, Lalitpur 44700, Nepal",Patan Dhoka-Madan Smarak Road,Patan Dhoka,Lalitpur,,44700,NP,27.678127,85.321316,+977 1-5555424,+97715555424,https://sofwena.com/,ChIJs34aHMkZ6zkRsclZP3CeQZ0,ChIJs34aHMkZ6zkRsclZP3CeQZ0,46,4.8,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipN-BAHPVk1wFDTYhWL2Y1JOSxijZj3l7WQfZfHZ=w408-h306-k-no
InfoDevelopers Pvt. Ltd.,Software company,Software company,Software company,"M8P4+XV, Lalitpur 44600, Nepal",M8P4+XV,Sanepa,Lalitpur,,,NP,27.6878604,85.3074417,+977 1-5970063,+97715970063,https://infodev.com.np/,ChIJr8RjMpcZ6zkRt0lL2QIuI8c,ChIJr8RjMpcZ6zkRt0lL2QIuI8c,22,4.2,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEbzmDUpxwY0HKePd2krwmq5ui1_s6D024fBNeu7HEnanameuddBX_GIeCru4KT3IyK2hBeTsG6-QeR6FOroE_PpK2OZDJ2sqlxJED_640gcV6VBBrvPOBw4_5IjarfCFJqQQnjw=w408-h306-k-no
DENTAL & PHYSIOTHERAPY,Dental clinic,Dental clinic,Dental clinic,"M8V8+F73, Tripura Marg, Kathmandu 44600, Nepal","M8V8+F73, Tripura Marg",Tripureshwor,Kathmandu,,44600,NP,27.6936329,85.3156866,,,,ChIJA-gbfa0Z6zkR8d_Ir9WO6ek,ChIJA-gbfa0Z6zkR8d_Ir9WO6ek,69,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHwNRhsF2NMmmKveJIPbyJTsMn1ExGF9beNlkx4WCHEBTilOkVLADk4kcxP3ZSoPBlgVFtQz4bPw-df4WNEo1X1XrNSutyx1VTBxTdFyxUhplTfAHaRtZ39nxIkIMULzqOt9lrC28cxGY1gqRlYLeH-7vE1k3e-1euTrx0wH1M1dF5zdK8d6iqMTAXPDD9g9FndujQ=w408-h306-k-no
EBPearls,Software company,Software company,Software company,"M8P8+Q2, Lalitpur 44700, Nepal",M8P8+Q2,Kupondole,Lalitpur,,44700,NP,27.6869375,85.3150625,+977 1-5011780,+97715011780,http://ebpearls.com.au/,ChIJefaCkrQZ6zkRHxE0fm_lnL8,ChIJefaCkrQZ6zkRHxE0fm_lnL8,52,4.4,,0,10.0,8:30 AM to 6:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTE0xbSlypLZ4gFd4LxUDPPBm8B0g8DKcvvWVZ_7IXweX_FrrSM3eYWcJgLKA-8AvVS4_d23ZvfRH055mgHwHZSEdPDbq6KiQq7ursyVkZKnWaegK3ua1lSF673xDxSEq60VKF=w408-h272-k-no
Pushpakamal Multipurpose Co. Ltd.,Savings bank,Savings bank,Savings bank,"Chandragiri 44600, Nepal",,Machchhegaun,Chandragiri,,44600,NP,27.6698395,85.2498114,,,,ChIJn6HUHqoj6zkRHU9Om2hvHwo,ChIJn6HUHqoj6zkRHU9Om2hvHwo,16,0.0,,0,7.0,10 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GsS0vkRdPhaYgstGnZEd4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.97466&pitch=0&thumbfov=100
Segonatech,Software company,Software company,Software company,"Kupondole Rd, Kathmandu 44600, Nepal",Kupondole Rd,Patan Dhoka,Kathmandu,,44600,NP,27.6846272,85.3184761,,,,ChIJiX3T95wZ6zkRV1gwOFnprRo,ChIJiX3T95wZ6zkRV1gwOFnprRo,100,3.4,,0,9.0,9 AM to 6 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_fpHNWwc2-AHHTK-pqK5xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.84438&pitch=0&thumbfov=100
Kodiary Technologies,Software company,Software company,Software company,"Steel Tower, Lalitpur 44700, Nepal",Steel Tower,Jawalakhel,Lalitpur,,44700,NP,27.6702785,85.3123782,+977 985-1180423,+9779851180423,https://kodiary.com/,ChIJVSmMNqMZ6zkRPGRJfLmmqbs,ChIJVSmMNqMZ6zkRPGRJfLmmqbs,54,4.8,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepB8xor28_yH-yAq8c_acYdtEpVmVJzck-lqLhrIn4ecTO-5SsxSQPvMY30fie65MkTaqtc6Gb_bO1PBHzHeseZv0PDlITd41Wc4eet6_q3ZVU6XdisqHaYqtTg5pCGr-PPMOf0=w533-h240-k-no
Sainbu Multipurpose Coop,Savings bank,Savings bank,Savings bank,"नख्‍खु दोबाटो, 44600, Nepal",नख्‍खु दोबाटो,Nakhkhu,Lalitpur,,44600,NP,27.666521,85.305865,+977 1-5537635,+97715537635,,ChIJfQwAAi8Y6zkR_E7_ht9Zqwc,ChIJfQwAAi8Y6zkR_E7_ht9Zqwc,12,3.0,,0,8.0,10 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopAqh13o48dw5aqmwUKyTqsq6jHWkAAYbgNQYHQplrX2_s1It3FAOt3Wkk-EYzzum7L66SJ_BMGyk3Gn9pbnIAMNFtv5SX9L3kwgiJgyKW00CBOpYtecsOAlOZX4lVChy47kUN=w426-h240-k-no
Mango Tech Pvt. Ltd.,Software company,Software company,Software company,"Panchayan Marg, Kathmandu 44600, Nepal",Panchayan Marg,Thapathali,Kathmandu,,44600,NP,27.6888379,85.3218835,+977 988-0195272,+9779880195272,,ChIJ53XtrYwZ6zkRK-GxAAJd7sQ,ChIJ53XtrYwZ6zkRK-GxAAJd7sQ,96,5.0,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocrV66XF0UHV5gpEcPCR82XDcXy3RMOk7MJXS01OBeKoCzAAz8pA8jazr9RKt6VJJp-FK_QYSFjT7sJbYjFwMAn2JdIZ6M1PFrJMyfxg4mrfjb5INnZ6rPIRk1rhjXm9zdcM61ig=w426-h240-k-no
LogPoint Nepal Private Limited,Software company,Software company,Software company,"Level 5 & 6, Signature Tower, Lalitpur 44700, Nepal","Level 5 & 6, Signature Tower",Sanepa,Lalitpur,,44700,NP,27.6787801,85.3140854,+977 1-5441326,+97715441326,http://www.logpoint.com/,ChIJOQcloTIY6zkRWFHL4p7_1sw,ChIJOQcloTIY6zkRWFHL4p7_1sw,45,4.5,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxhgsBeugpv30aAEMb5jmIKgQI8NrVFyMuQGacvfApxBcGRfAwFEfhIEQ0qA0PpNd8WdZ1mf7f83taG5mh5mrtJjwVHark_HbeucoeJKhQuSwKdmOuIUt4wqq5V0VONRlQDC_1MFMuLpeM=w426-h240-k-no
Hasana Bhastipur SACCOS,Savings bank,Savings bank,Savings bank,"M6RW+G55, Chandragiri 44600, Nepal",M6RW+G55,Balambu,Chandragiri,,44600,NP,27.6912548,85.2454927,+977 1-4316173,+97714316173,,ChIJAQBr4vEi6zkRNFlw7_GQw4o,ChIJAQBr4vEi6zkRNFlw7_GQw4o,6,4.4,,0,11.0,7 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepH8gta1G1kG1BWIPDs6u5F_IcwE2IQZvLxHd_TKJ4M2iEKs--ayO9ph9W436iYAjrD0q0FJrxrlGLEp0SAOgtb3gZcVcaigdpzowL_Aox3XaWttEdCB5p7G7-m4hLEhj_AS_mNLA=w426-h240-k-no
Sammi & Sounds Tech Co.,Software company,Software company,Software company,"M8J3+6J3, Lalitpur 44600, Nepal",M8J3+6J3,Sanepa,Lalitpur,,44600,NP,27.680501,85.3040582,,,http://snstech.co/,ChIJESk4VAAZ6zkRtk23x5Ii9Jc,ChIJESk4VAAZ6zkRtk23x5Ii9Jc,97,5.0,,0,24.0,Open 24 hours,False,False,,
Daya Baya Pharmacy,Pharmacy,Pharmacy,Pharmacy,"M7PG+FC4, Kirtipur 44600, Nepal",M7PG+FC4,Maitrinagar,Kirtipur,,44600,NP,27.686138,85.2760652,,,,ChIJCxsAXAAZ6zkRcEKhr3gJz20,ChIJCxsAXAAZ6zkRcEKhr3gJz20,135,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N5mz2o0DxQmLZZqX5sXCBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.4457&pitch=0&thumbfov=100
Aquiden Software Pvt Ltd,Software company,Software company,Software company,"Chadani Chowk, Kirtipur 44600, Nepal",Chadani Chowk,,Kirtipur,,44600,NP,27.6860089,85.2822689,+977 1-5916831,+97715916831,https://aquiden.com/,ChIJXwOCD58Z6zkRFHBPC8xWhso,ChIJXwOCD58Z6zkRFHBPC8xWhso,65,5.0,,0,7.0,9 AM to 4 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFmK99NVjJPNHscZKNMxjt8tim1uZufONLxhpp2GMI6cQXtG13yz-oLHwje4cKb6t-Z55obwdQsAw5-O4EHqpvrgCXOBzFI4rZvbY1qaelWi969kVXb9hO3n5HAOMyvnQ9yky0kmzJivgG=w427-h240-k-no
Aster Innovations (Pvt) Ltd,Software company,Software company,Software company,"No, Sitakwa Marg, Lalitpur 44700, Nepal","No, Sitakwa Marg",Jawalakhel,Lalitpur,,44700,NP,27.6764932,85.3131398,+977 984-1038989,+9779841038989,https://asterinnovations.com/,ChIJv8dPKNMZ6zkRAFUKtwUYTUY,ChIJv8dPKNMZ6zkRAFUKtwUYTUY,70,5.0,,0,8.0,9:30 AM to 5:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWgAi2FmeTbiNlwPdZMEmS8Pc3y10frxP2ezP6n_6OYgr58kABadQsivOUHva-ybT9aQRk-FORoABEL95R5O-4RlsBBLgicu_Nz5RN0tvAONkNSzb1HBS37GbT6hl5zCtcigE=w408-h725-k-no
Genese Solution,Software company,Software company,Software company,"Lalitpur 44600, Nepal",,Sanepa,Lalitpur,,44600,NP,27.6828209,85.3123267,+977 980-1910993,+9779801910993,https://www.genesesolution.com/,ChIJQaaAU94Z6zkR61nrrBaW0Cc,ChIJQaaAU94Z6zkR61nrrBaW0Cc,50,4.3,,0,9.0,9 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3nQpAH1zjsxDRiRhJNXOGsVf-EpESG_5NuL6q2sk7uZimrzL-xL5e43cwqodimAug8wWBZHOQtMVk8nbi5LlF9vUV7_mGLOmL5BAWWD3-Qz-eNgcIBpd1gjkXB0alocQwbVvk2w=w408-h306-k-no
