additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Accessibility_Wheelchair accessible seating,additionalInfo_Accessibility_Wheelchair-accessible car park,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Amenities_Gender-neutral toilets,additionalInfo_Amenities_Restroom,additionalInfo_Children_Discounts for kids,additionalInfo_Children_Family discount,additionalInfo_Children_Nursing room,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Offerings_Cosmetic dentistry,additionalInfo_Offerings_Medication disposal,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_On-site parking,additionalInfo_Payments_Cash-only,additionalInfo_Payments_Checks,additionalInfo_Payments_Credit cards,additionalInfo_Payments_Debit cards,additionalInfo_Payments_NFC mobile payments,additionalInfo_Planning_Appointment required,additionalInfo_Planning_Appointments recommended,additionalInfo_Planning_Quick visit,additionalInfo_Service options_Delivery,additionalInfo_Service options_Drive-through,additionalInfo_Service options_Online appointments,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,additionalOpeningHours_Online service hours_day,additionalOpeningHours_Online service hours_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Accessibility_Wheelchair accessible seating,info_Accessibility_Wheelchair-accessible car park,info_Amenities_Gender-neutral restroom,info_Amenities_Gender-neutral toilets,info_Amenities_Restroom,info_Children_Discounts for kids,info_Children_Family discount,info_Children_Nursing room,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Offerings_Cosmetic dentistry,info_Offerings_Medication disposal,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_On-site parking,info_Payments_Cash-only,info_Payments_Checks,info_Payments_Credit cards,info_Payments_Debit cards,info_Payments_NFC mobile payments,info_Planning_Appointment required,info_Planning_Appointments recommended,info_Planning_Quick visit,info_Service options_Delivery,info_Service options_Drive-through,info_Service options_Online appointments,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,Dental clinic,Dental clinic,6315966400633946907,,False,0,0,0,0,0,0,0,0xae568f85875db4c5:0x57a6d1fa5b16c31b,,7 AM to 9 PM,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11lyntmmd4,en,27.6953638,85.4105258,27.6953638,85.4105258,27.6953638,85.4105258,0,Dental clinic,AARATI PHARMACY,,Monday,7 AM to 9 PM,False,+977 984-9861998,+9779849861998,ChIJxbRdh4WPVq4RG8MWW_rRplc,ChIJxbRdh4WPVq4RG8MWW_rRplc,,,,23,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:42:23.356Z,"https://www.google.com/maps/search/clinic/@27.689813953235532,85.41153349407406,17z?hl=en",clinic,clinic,,,,0,False,AARATI PHARMACY,,0,https://www.google.com/maps/search/?api=1&query=AARATI%20PHARMACY&query_place_id=ChIJxbRdh4WPVq4RG8MWW_rRplc,0,,84.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,Dental clinic,Dental clinic,1634276445386181831,,False,0,0,0,0,0,0,0,0x428aedbe32d7e135:0x16ae1dc4b0080cc7,,"12 to 7 AM, 10 AM to 12 AM",https://lh3.googleusercontent.com/p/AF1QipOi9OW3QvZfkpPxF1BYBE0yWz2-ye6VZKdXrQ7Z=w408-h272-k-no,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11ydwqssv7,en,27.6742443,85.4384739,27.6742443,85.4384739,27.6742443,85.4384739,0,Dental clinic,Mid Valley Dental Care,,Monday,"12 to 7 AM, 10 AM to 12 AM",False,+977 984-3351119,+9779843351119,ChIJNeHXMr7tikIRxwwIsMQdrhY,ChIJNeHXMr7tikIRxwwIsMQdrhY,,,,8,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:42:27.330Z,"https://www.google.com/maps/search/dental%20clinic/@27.666993023382226,85.44587990355555,17z?hl=en",dental clinic,dental clinic,,,,0,False,Mid Valley Dental Care,,0,https://www.google.com/maps/search/?api=1&query=Mid%20Valley%20Dental%20Care&query_place_id=ChIJNeHXMr7tikIRxwwIsMQdrhY,0,,83.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Nah Pukhu, Bhaktapur 44800, Nepal",0,0,0,0,0,Public library,Public library,18414873680436315321,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aafc7958c6d:0xff8ec60bd218c4b9,,Open 24 hours,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH5pz-afuqpZngCw1RzUd9UCUJ0Oehg6RUNUyn2V5wHEz1PGB7QjNhYnRtmKIUKmW1_-E9kFGm07dTNOhov5nSoU9s6Ef3Td7GfkTuigILyGhZoYU2I0AQxKEn9Y8p1plaFDc94hlfTveSfbxCldcxHk2EoLbTCeUFOWxi9f7mLoNrG8dLPN5Zs6QFqnH1fd9vhGw=w408-h306-k-no,29,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6q3hs9z,en,27.6736267,85.4239798,27.6736267,85.4239798,27.6736267,85.4239798,0,Public library,Janajyoti Library जनज्योति पुस्तकालय,,Monday,Open 24 hours,False,+977 1-6617212,+97716617212,ChIJbYyVx68a6zkRucQY0gvGjv8,ChIJbYyVx68a6zkRucQY0gvGjv8,44800,44800,,1,4.7,0,31,0,0,0,0,0,31,2025-11-14T08:13:40.189Z,"https://www.google.com/maps/search/library/@27.67530454090198,85.43009086349416,17z?hl=en",library,library,,Nah Pukhu,जनज्योति पुस्तकालय,0,False,Janajyoti Library जनज्योति पुस्तकालय,4.7,0,https://www.google.com/maps/search/?api=1&query=Janajyoti%20Library%20%E0%A4%9C%E0%A4%A8%E0%A4%9C%E0%A5%8D%E0%A4%AF%E0%A5%8B%E0%A4%A4%E0%A4%BF%20%E0%A4%AA%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%95%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJbYyVx68a6zkRucQY0gvGjv8,0,,168.0,0,0
,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCJ+5VW, Araniko Highway, Bhaktapur 44800, Nepal",0,0,0,0,0,Public library,Public library,18432233141207478001,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aae83068c7d:0xffcc72623edaaef1,,10 AM to 4 AM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFlpLkYRJPmsL5_69KFauVkJQ08rF0b1FsRmJ05KMs29bFeuKRMbYzenZzimDJfBcqsnBMz-Ke7RMKD0ZCHqXP8XBPEoHsBtEHI7okst5IbNF9QZYgAT2EWggBR38bKHxtKDqnkzBRfnpG_xoQN5RZ6gXX1ZCFXIqzAtpfjszuWSeHbuytEZiNl2VhgpRat4P7b6A=w408-h306-k-no,3,,True,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6r_5dbd,en,27.6704964,85.4321917,27.6704964,85.4321917,27.6704964,85.4321917,0,Public library,Martyr Memorial Library,,Monday,10 AM to 4 AM,False,,,ChIJfYwGg64a6zkR8a7aPmJyzP8,ChIJfYwGg64a6zkR8a7aPmJyzP8,44800,44800,,2,5.0,0,1,0,0,0,0,0,1,2025-11-14T08:13:40.189Z,"https://www.google.com/maps/search/library/@27.67530454090198,85.43009086349416,17z?hl=en",library,library,,"MCCJ+5VW, Araniko Highway",शहिद स्मृति पुस्तकालय,0,False,Martyr Memorial Library,5,0,https://www.google.com/maps/search/?api=1&query=Martyr%20Memorial%20Library&query_place_id=ChIJfYwGg64a6zkR8a7aPmJyzP8,0,,108.0,1,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCFP+C5W, Dattatraya Square Marg, Bhaktapur 44800, Nepal",0,0,0,0,0,Public library,Public library,6027921533642535480,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aad796fc63d:0x53a77ab292b0f238,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHPSP-ubYIZ7yUcIt_iPY7JkWDd8Kpof7cQF6T14QGXiQHKhde_mbGpJQp89qKQPpe9Sh8a0CFxrokSy9UYHIcYTON2GRgVct1MhLlL2IYwaBBO5GOA9VCKeJjL4fnZ4sEds5CRYfioC4YTBAg5s6CAZkah5HVF5CFRqKmKK4N-s46-BfLsQIRm59I3x4_ofJbAb4Y=w408-h306-k-no,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6rz34nb,en,27.6736015,85.4354604,27.6736015,85.4354604,27.6736015,85.4354604,0,Public library,Yug Vijaya Public Library,,,0,False,,,ChIJPcZvea0a6zkROPKwkrJ6p1M,ChIJPcZvea0a6zkROPKwkrJ6p1M,44800,44800,,3,2.0,0,2,0,0,0,0,0,2,2025-11-14T08:13:40.189Z,"https://www.google.com/maps/search/library/@27.67530454090198,85.43009086349416,17z?hl=en",library,library,,"MCFP+C5W, Dattatraya Square Marg",,0,False,Yug Vijaya Public Library,2,0,https://www.google.com/maps/search/?api=1&query=Yug%20Vijaya%20Public%20Library&query_place_id=ChIJPcZvea0a6zkROPKwkrJ6p1M,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"M9MP+7V8, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Public library,Public library,3438399071123546064,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a67eca55c4f:0x2fb7a5bcde5a1fd0,,10 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vHWTzlFJq86bZR8Bn4ckvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.063931&pitch=0&thumbfov=100,2,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11c76m432s,en,27.683151,85.3871977,27.683151,85.3871977,27.683151,85.3871977,0,Public library,Nawa Chatrodaya Library,,Monday,10 AM to 5 PM,False,+977 1-6638860,+97716638860,ChIJT1yl7Gca6zkR0B9a3rylty8,ChIJT1yl7Gca6zkR0B9a3rylty8,44600,44600,,3,2.1,0,7,0,0,0,0,0,7,2025-11-14T10:19:30.732Z,"https://www.google.com/maps/search/library/@27.695319506932435,85.38815918240205,17z?hl=en",library,library,,M9MP+7V8,,0,False,Nawa Chatrodaya Library,2.1,0,https://www.google.com/maps/search/?api=1&query=Nawa%20Chatrodaya%20Library&query_place_id=ChIJT1yl7Gca6zkR0B9a3rylty8,0,,42.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"M9GP+X8C, ठिमी, 44800, Nepal",0,0,0,0,0,Public library,Public library,9569847064801553825,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6f5907531d:0x84ceed33c44fada1,,7 AM to 10 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH6FXpmqY8pO4WkSOpCNKMg_Od196Wibt3MEANLfHZUl5kF31O6wBHYWNe5eY-SdSIBCom9x_WkABy8ya49Vvjgz7Nkyh5GnNcu2GGs3DjWmyo-5gx7zmq8A5_4nMZM_iHCjPp32cbLmtdZzfCn5pyCjNFJNfzGfEmZxmFQz38DHCc0xXrEV2wSEpjJqcJTLd_kvA=w408-h306-k-no,4,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6p3dsvq,en,27.67743,85.3857699,27.67743,85.3857699,27.67743,85.3857699,0,Public library,Saubhagya Pustakalaya (𑐳𑑁𑐨𑐵𑐐𑑂𑐫 𑐳𑐦𑐹𑐎𑐸𑐠𑐶),मध्यपुर,Monday,7 AM to 10 PM,False,,,ChIJHVMHWW8a6zkRoa1PxDPtzoQ,ChIJHVMHWW8a6zkRoa1PxDPtzoQ,44800,44800,,6,4.7,0,3,0,0,0,0,0,3,2025-11-14T10:19:30.732Z,"https://www.google.com/maps/search/library/@27.695319506932435,85.38815918240205,17z?hl=en",library,library,,"M9GP+X8C, ठिमी",सौभाग्य पुस्तकालय,0,False,Saubhagya Pustakalaya (𑐳𑑁𑐨𑐵𑐐𑑂𑐫 𑐳𑐦𑐹𑐎𑐸𑐠𑐶),4.7,0,https://www.google.com/maps/search/?api=1&query=Saubhagya%20Pustakalaya%20(%F0%91%90%B3%F0%91%91%81%F0%91%90%A8%F0%91%90%B5%F0%91%90%90%F0%91%91%82%F0%91%90%AB%20%F0%91%90%B3%F0%91%90%A6%F0%91%90%B9%F0%91%90%8E%F0%91%90%B8%F0%91%90%A0%F0%91%90%B6)&query_place_id=ChIJHVMHWW8a6zkRoa1PxDPtzoQ,0,,105.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"M9GP+6CM, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Public library,Public library,17267359828393693296,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a65805e1d3b:0xefa1fc470c419070,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG-jN7PT5SuSLK2vsvI4OdLur8nFaI8EdkyPqVXolFG_T1gV5FeG37_oEy0icMFLsCcgwisR4Zar1w7jiCBtQV6fuUzxDCGfdlJvP32HuXLWizCzdUtY-kLvTdBCPu_cbNfx7ZHXB4xCFoM2DxOyfmjavHvwMxr5jc-q6mqYcpScMp9X1XppjbzfKIx0YeerntXRA=w408-h306-k-no,2,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6nzy8fq,en,27.675592,85.386033,27.675592,85.386033,27.675592,85.386033,0,Public library,श्री जन जागृति बाचनालय,,,0,False,,,ChIJOx1egGUa6zkRcJBBDEf8oe8,ChIJOx1egGUa6zkRcJBBDEf8oe8,44800,44800,,9,5.0,0,1,0,0,0,0,0,1,2025-11-14T10:19:40.517Z,"https://www.google.com/maps/search/library/@27.687713004621624,85.37957397800257,17z?hl=en",library,library,,M9GP+6CM,,0,False,श्री जन जागृति बाचनालय,5,0,https://www.google.com/maps/search/?api=1&query=%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80%20%E0%A4%9C%E0%A4%A8%20%E0%A4%9C%E0%A4%BE%E0%A4%97%E0%A5%83%E0%A4%A4%E0%A4%BF%20%E0%A4%AC%E0%A4%BE%E0%A4%9A%E0%A4%A8%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJOx1egGUa6zkRcJBBDEf8oe8,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MF47+V3Q, Suryabinayak, Nepal",0,0,0,0,0,Public library,Public library,4224061923544804761,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0fa8c3cb1f09:0x3a9ee1f07e242d99,,5 to 8 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FGxTNSV7vRZzLN-aCYPckQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.31137&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11k0xr4z7l,en,27.6572124,85.4627423,27.6572124,85.4627423,27.6572124,85.4627423,0,Public library,Devitar Library,Chittapol,Monday,5 to 8 PM,False,+977 984-9364181,+9779849364181,ChIJCR_Lw6gP6zkRmS0kfvDhnjo,ChIJCR_Lw6gP6zkRmS0kfvDhnjo,,,,1,5.0,0,1,0,0,0,0,0,1,2025-11-14T10:19:59.955Z,"https://www.google.com/maps/search/library/@27.64207399075676,85.4568408175979,17z?hl=en",library,library,,MF47+V3Q,,0,False,Devitar Library,5,0,https://www.google.com/maps/search/?api=1&query=Devitar%20Library&query_place_id=ChIJCR_Lw6gP6zkRmS0kfvDhnjo,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MFQ3+FJ5, Nagarkot Road, Changunarayan, Nepal",0,0,0,0,0,Public library,Public library,3254654760371530881,Changunarayan,True,0,NP,NP,0,0,0,0,0x39eb053f3b846fb1:0x2d2adb42ba7aac81,,8 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mBKuB9xxjxat84s08z6A9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.3680632&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11c0p_6x95,en,27.6886344,85.4540977,27.6886344,85.4540977,27.6886344,85.4540977,0,Public library,Garima Library,Kharipati,Monday,8 AM to 5 PM,False,+358 9 7798,+35897798,ChIJsW-EOz8F6zkRgax6ukLbKi0,ChIJsW-EOz8F6zkRgax6ukLbKi0,,,,20,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:19:59.956Z,"https://www.google.com/maps/search/library/@27.64207399075676,85.4568408175979,17z?hl=en",library,library,,"MFQ3+FJ5, Nagarkot Road",,0,False,Garima Library,,0,https://www.google.com/maps/search/?api=1&query=Garima%20Library&query_place_id=ChIJsW-EOz8F6zkRgax6ukLbKi0,0,,63.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"P92J+J8M, Kathmandu 44600, Nepal",0,0,0,0,0,Public library,Public library,9280284805074147272,Kathmandu,True,0,NP,NP,0,0,0,0,0x39eb1bd3d1ae2537:0x80ca31dc74e657c8,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pS79C_Nh6NHzLvq_rGSc7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.27304&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11k34xjyl7,en,27.7015916,85.3807886,27.7015916,85.3807886,27.7015916,85.3807886,0,Public library,Cartrule Pathsala,Thapagaon,,0,False,+977 986-0928983,+9779860928983,ChIJNyWu0dMb6zkRyFfmdNwxyoA,ChIJNyWu0dMb6zkRyFfmdNwxyoA,44600,44600,,21,5.0,0,1,1,0,0,0,0,1,2025-11-14T10:23:25.964Z,"https://www.google.com/maps/search/library/@27.702926009243246,85.37957397800257,17z?hl=en",library,library,,P92J+J8M,,0,True,Cartrule Pathsala,5,0,https://www.google.com/maps/search/?api=1&query=Cartrule%20Pathsala&query_place_id=ChIJNyWu0dMb6zkRyFfmdNwxyoA,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Jagannath Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Software company,Software company,7461376293147209780,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1aae490a3241:0x678c2234e08f7034,,10 AM to 7 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH3UG_dJV84ZORnV6k_KFpPL8YfmutkTQ4pgLXr1CKNODsywyGEdGdvrgR9KfmJeFg34ilzAdoOB26ByE2PH1NBcEuG3b_XU_AXqX_cVVdQCfLpmrO7XXMb0WKhlZPqNoL3vyKisyHLOEhXu9h8NlS6EZIR9fNnbCKsW5VQViht_xir-wb7jJNEDgWXbvJ3QGzxw1Y=w408-h306-k-no,6,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/1tdckcnm,en,27.6723806,85.4301217,27.6723806,85.4301217,27.6723806,85.4301217,0,Software company,Tech-City Pvt. Ltd.,,Monday,10 AM to 7 PM,False,+977 1-6616102,+97716616102,ChIJQTIKSa4a6zkRNHCP4DQijGc,ChIJQTIKSa4a6zkRNHCP4DQijGc,44800,44800,,35,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:13:43.250Z,"https://www.google.com/maps/search/training%20center/@27.67530454090198,85.43009086349416,17z?hl=en",training center,training center,,Jagannath Road,टेक-शहर प्रा। लिमिटेड,0,False,Tech-City Pvt. Ltd.,5,0,https://www.google.com/maps/search/?api=1&query=Tech-City%20Pvt.%20Ltd.&query_place_id=ChIJQTIKSa4a6zkRNHCP4DQijGc,0,http://www.techcity.com.np/,63.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCGJ+426 Bus Stop, Bhaktapur 44800, Nepal",0,0,0,0,0,Ticket office,Ticket office,5318748220231650869,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b0042c8fd8b:0x49cffd538ca60e35,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WNpb1_Fjy37doYETIKYEWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.353584&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11xcfgwnmj,en,27.6753192,85.4300027,27.6753192,85.4300027,27.6753192,85.4300027,0,Ticket office,2nd ticket counter - bhaktapur square,,,0,False,,,ChIJi_3IQgAb6zkRNQ6mjFP9z0k,ChIJi_3IQgAb6zkRNQ6mjFP9z0k,44800,44800,,46,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:51.983Z,"https://www.google.com/maps/search/office/@27.67530454090198,85.43009086349416,17z?hl=en",office,office,,MCGJ+426 Bus Stop,,0,False,2nd ticket counter - bhaktapur square,,0,https://www.google.com/maps/search/?api=1&query=2nd%20ticket%20counter%20-%20bhaktapur%20square&query_place_id=ChIJi_3IQgAb6zkRNQ6mjFP9z0k,0,,0.0,0,0
,,,True,,,,,True,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Suryabinayak 44800, Nepal",0,0,0,0,0,Mental health service,Mental health service,9102395725453674090,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1bf54fa9306d:0x7e5234af8cb3466a,,9 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhpuJ5525RFv8hcpaG6fT4hMhMW2T2cWduXKfCIHoTDN9Xcu-wT1_hnH7XY_G_LtaU64uS9nraj6hDgfnCarWzhlXAGlpTVS3wA0Hv8iUL1JIgnTZfyF6mwD81RWol0b2xLtgH=w532-h240-k-no,3,,,,True,,,,,True,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11sk2nxzj4,en,27.6643255,85.4264016,27.6643255,85.4264016,27.6643255,85.4264016,0,Mental health service,Aashakiran Psychological Counseling And Autism Care Center,Sipadol,Monday,9 AM to 5 PM,False,+977 976-1668133,+9779761668133,ChIJbTCpT_Ub6zkRakazjK80Un4,ChIJbTCpT_Ub6zkRakazjK80Un4,,,,20,5.0,0,3,0,0,0,0,0,3,2025-11-14T08:13:53.263Z,"https://www.google.com/maps/search/clinic/@27.667695459098024,85.42150000000001,17z?hl=en",clinic,clinic,,,,0,False,Aashakiran Psychological Counseling And Autism Care Center,5,0,https://www.google.com/maps/search/?api=1&query=Aashakiran%20Psychological%20Counseling%20And%20Autism%20Care%20Center&query_place_id=ChIJbTCpT_Ub6zkRakazjK80Un4,0,,67.5,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MC8C+H2W, Bhaktapur 44800, Nepal",0,0,0,0,0,Health insurance agency,Health insurance agency,5729870190293180362,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b0024851d8b:0x4f84969475865fca,,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=66aDdmwxY57lTc8V42JrJQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.9109879&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11wh18wf51,en,27.6664834,85.4200751,27.6664834,85.4200751,27.6664834,85.4200751,0,Health insurance agency,Reliable nepal life insurance limited,,Monday,Closed,False,+977 1-6616398,+97716616398,ChIJix2FJAAb6zkRyl-GdZSWhE8,ChIJix2FJAAb6zkRyl-GdZSWhE8,,,,60,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:13:58.953Z,"https://www.google.com/maps/search/health/@27.667695459098024,85.42150000000001,17z?hl=en",health,health,,MC8C+H2W,,0,False,Reliable nepal life insurance limited,5,0,https://www.google.com/maps/search/?api=1&query=Reliable%20nepal%20life%20insurance%20limited&query_place_id=ChIJix2FJAAb6zkRyl-GdZSWhE8,0,https://reliablelife.com.np/,38.0,0,0
,,,,,,,,True,0,0,,,,,,,,,,,,,,,,,True,,,,,,,0,,0,0,0,"Changu road, Bhaktapur 44800, Nepal",0,0,0,0,0,Dentist,Dentist,8353313995227674619,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb05417b7e1515:0x73eceed226d837fb,,10 AM to 2 PM,https://lh3.googleusercontent.com/p/AF1QipPtejINcYAdUj_VOgCiZE32X3EjVBnTneC-Lrja=w408-h272-k-no,5,,,,,,,,,True,0,0,,,,,,,,,,,,,,,,,True,,,,,,False,/g/11vk717vr4,en,27.7077516,85.4402298,27.7077516,85.4402298,27.7077516,85.4402298,0,Dentist,Dental Department of Changunarayan Hospital,Chhaling,Monday,10 AM to 2 PM,False,+977 1-5711012,+97715711012,ChIJFRV-e0EF6zkR-zfYJtLu7HM,ChIJFRV-e0EF6zkR-zfYJtLu7HM,44800,44800,,1,5.0,0,3,0,0,0,0,0,3,2025-11-14T08:41:11.548Z,"https://www.google.com/maps/search/dentist/@27.71263488308884,85.43729330118518,17z?hl=en",dentist,dentist,,Changu road,,0,False,Dental Department of Changunarayan Hospital,5,0,https://www.google.com/maps/search/?api=1&query=Dental%20Department%20of%20Changunarayan%20Hospital&query_place_id=ChIJFRV-e0EF6zkR-zfYJtLu7HM,0,,24.0,0,0
