name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
New Royal Beauty and Unisex Salon,Beauty salon,Beauty salon,Beauty salon,"M8RP+CCR, Kathmandu 44600, Nepal",M8RP+CCR,New Baneshwor,Kathmandu,,,NP,27.6910994,85.3359558,+977 981-3451412,+9779813451412,,ChIJ8zASQtsZ6zkRE2zejYf2DfA,ChIJ8zASQtsZ6zkRE2zejYf2DfA,3,4.9,,0,14.0,7 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAtp8s7MgphA3C1OET5vIioEZocVCj0JXeh-Ue9eo_10bP3xLIqVRqTipa0P37cWUhgD76A7dg2k0vstxmkF2g0Dt0y9a2jWiLTz9C-ekm7loms1-8lhJ8wS9cRQmCfF70Dvih77x192_3=w408-h544-k-no
Sense Unisex Salon,Beauty salon,Beauty salon,Beauty salon,"near sumeru hospital, Damkal chowk, Lalitpur 44700, Nepal","near sumeru hospital, Damkal chowk",Jawalakhel,Lalitpur,,44700,NP,27.6758321,85.3142377,+977 981-8048168,+9779818048168,https://www.sense.unisex.salon.com/,ChIJzyarNJ0Z6zkRl7YJFMOXy-8,ChIJzyarNJ0Z6zkRl7YJFMOXy-8,50,4.8,,0,9.0,10 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNnfofBxZKsw6wIvl1BOxkTI4KdDJZcKe-_UGB0=w408-h510-k-no
THE REFORM SALON & MAKEUP STUDIO,Beauty salon,Beauty salon,Beauty salon,"Lalitpur 44700, Nepal",,Kusunti,Lalitpur,,44700,NP,27.6501492,85.3175207,+977 981-9747146,+9779819747146,,ChIJ2W9RbDkX6zkR6Ih3emkF4bM,ChIJ2W9RbDkX6zkR6Ih3emkF4bM,12,5.0,,0,10.0,10 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipO9lHVH5WTU5yk1rilM_Hp7csOj-k3qoRev7NA3=w513-h240-k-no
Whoopee Land Amusement Water Park,Water park,Water park,Water park,"Kathmandu 44600, Nepal",,Chobhar,Kathmandu,,44600,NP,27.6621611,85.2876759,+977 982-3819303,+9779823819303,https://www.facebook.com/Whoopee.land.water.park,ChIJXyDbpB4Y6zkR2egCJFb6cJY,ChIJXyDbpB4Y6zkR2egCJFb6cJY,1,4.1,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerr_6gv8YzENyo5ht3xo0GE40PbOelpgcOimgu4gSkqvEVlfzlw-RqemBfrsVXxzETvTyVG_UG3cwuTvCMoterzPg6wn29grUebtUXctSLLqr7r813uhGUOEfCnMx99giXdOVyT=w408-h306-k-no
Lalitpur Metropolitan City Ward 13 Office,Local government office,Local government office,Local government office,"M886+45J, Kusunti Marg 13, Lalitpur 44600, Nepal","M886+45J, Kusunti Marg 13",Nakhkhu,Lalitpur,,44600,NP,27.665346,85.3103936,,,,ChIJxSfaY9UZ6zkRyMDeRJ4hltI,ChIJxSfaY9UZ6zkRyMDeRJ4hltI,20,4.2,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervqJpGT5ErGlbTSJl1HTyZpwrs9Hv9zCVIk-FCOBaHd0bKITk9GXMtoqJL978nIne-C9D_0zOqGyQrj46UFGrpicIi4IRkF0NYOzTR_kNLkoeBkoPndkfSdYm5L7GS8upDE_nkgQ=w408-h544-k-no
Lalitpur ward No 16 office,Government office,Government office,Government office,"M8FF+X7C, Lalitpur 44600, Nepal",M8FF+X7C,Patan Dhoka,Lalitpur,,44600,NP,27.6749255,85.3231468,+977 1-5534983,+97715534983,,ChIJcdRVaC8Z6zkRnvjg4c1qWj0,ChIJcdRVaC8Z6zkRnvjg4c1qWj0,58,4.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHro_aqHxYQkUpKV6GN8ZKKJxOdgDl2zVzp6-Q2Rfto1lwBAIWy04VGhEchmTgkfnAEuDssjGogsAxBubYJgaT5JGjCslgKLRC48l1OhpZ22fuAXDOp1QsWTcKAhZ-pB_XHenEChNwQYhKZvMEZCoMY5Gffgb1jYcM303a1tjjamxS6EoWsIKRTgmIFu9uq1e8EUZ0=w426-h240-k-no
Lalitpur Udyog Vanijya Sangh,Federal government office,Federal government office,Federal government office,"M8FG+H5F, भिन्द्यो क्व - सौग: लँ, Lalitpur 44700, Nepal","M8FG+H5F, भिन्द्यो क्व - सौग: लँ",Mangal Bazaar,Lalitpur,,44700,NP,27.6739327,85.3254306,+977 1-5530662,+97715530662,,ChIJCUlfosUZ6zkRE6JUpa_Rtpg,ChIJCUlfosUZ6zkRE6JUpa_Rtpg,38,3.3,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEweDcDaRsucKw3EaGw7XitBCzSDvd_M9nAp_ILDDaEneOIgHhT16R-tL7lnm8x_cXGIW50gHBEkSC61JEZfciGDwOleyW2UhnpMuGAyGg-Z2Kae_epseqjI-Qff7RlmR2z5KKq6h7WNHsJxLLwKTkfoMtLoWBC7rErpPPk6qnsaotJl3RzTJ7Pu6UoBqtJxl8lBL4=w426-h240-k-no
Ananeke Beauty Salon & Spa,Beauty salon,Beauty salon,Beauty salon,"Labim Mall, 2nd Floor, 44600, Nepal","Labim Mall, 2nd Floor",Patan Dhoka,Lalitpur,,44600,NP,27.6772197,85.3170664,+977 1-5453948,+97715453948,https://ananekesalon.com/,ChIJH7rvapsZ6zkRoph4Ufxtr1c,ChIJH7rvapsZ6zkRoph4Ufxtr1c,4,4.7,,0,10.5,9 AM to 7:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerEpPQFdlC8qmXSgh025NwYshu52oA-UYu4FRGWAZMsIoPDG36xQw5gpEK7h8CS2Z4qrR8Jnk_EsdIFWiV_SjW6zQzSa7EIzUpv3v3VERdHwbxuGMAhnAJ-eIIgC_BzvecDF9s=w408-h306-k-no
"Infrastructure Development Office, Lalitpur",Government office,Government office,Government office,"M889+M47, Lalitpur 44700, Nepal",M889+M47,Lagankhel,Lalitpur,,44700,NP,27.6666618,85.3178007,,,,ChIJnV7KCAAZ6zkRcMzQfj9h3gQ,ChIJnV7KCAAZ6zkRcMzQfj9h3gQ,79,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwery9WOv-ufcincvDNbELuJnkYISt6Dc6RV7QNNaCl7v785WcgVnZGj_d-OAconUwxM4LizKxma1dn75pLWhbOGHM-2-vvh3yCXrecZ1UnOghRNOo5ia97r384Pw1QxPOEA-4HPQEg=w408-h544-k-no
Pipal Danda,Park,Park,Park,"H8XP+JJ7, Dandagaun Road, Chapagaun 44700, Nepal","H8XP+JJ7, Dandagaun Road",,Chapagaun,,44700,NP,27.5987605,85.3354766,,,,ChIJYyyjPAAX6zkRJquib8177NM,ChIJYyyjPAAX6zkRJquib8177NM,65,5.0,,0,0.0,0,False,False,,
Kirtipur Municipality Ward No. 7 Office,Local government office,Local government office,Local government office,"M79P+QGR, Kirtipur 44618, Nepal",M79P+QGR,,Kirtipur,,44618,NP,27.6694843,85.2862752,,,,ChIJ476jnhAY6zkRrHKYdsgNeXw,ChIJ476jnhAY6zkRrHKYdsgNeXw,57,3.3,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVQChmTKITIX4vQdseol5_FuUNxGKBIBbClz3bxBKq-6dfKLjnVqdQZQAt79FAnwRubKSr-9ZxOz9EeLht0LeL6FbeqwI7O5RoNQ9g_1KwM8igP-yKsLtco737yj3yOGWOJzsVwQ=w408-h725-k-no
CBT Building,Government office,Government office,Government office,"J8W5+QFG, Karyabinayak 44700, Nepal",J8W5+QFG,Bhaisepati,Karyabinayak,,,NP,27.6469406,85.3086971,,,,ChIJE7imrawX6zkRfeqCX4XfScg,ChIJE7imrawX6zkRfeqCX4XfScg,42,4.5,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WBM2fKqDt1YGeZVH98PJcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.58583&pitch=0&thumbfov=100
Banijya Office Babarmahal,Government office,Government office,Government office,"M8RF+JF7, Radha Krishna Marg, Kathmandu 44600, Nepal","M8RF+JF7, Radha Krishna Marg",Thapathali,Kathmandu,,44600,NP,27.6915242,85.3237437,,,,ChIJr1NMWwAZ6zkRsDVW4mCxDyY,ChIJr1NMWwAZ6zkRsDVW4mCxDyY,47,0.0,,0,0.0,0,False,False,,
Chandragiri Ward Office (15 & 23),Local government office,Local government office,Local government office,"M7QC+33Q, Chandragiri 44600, Nepal",M7QC+33Q,Tinthana,Chandragiri,,44600,NP,27.6877158,85.2702495,,,,ChIJm_a3t50i6zkROvlfFFuI0Eg,ChIJm_a3t50i6zkROvlfFFuI0Eg,75,2.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjr3E92YGpgcxfA5znCqsRr_65VmLoGbha-Nhjn_ilforWX-zARf2bl0hMLzqnAOZkIVBDfkousp8_54yJNc6ys6vtw5g63Zsw5GDxKf5QVDRWO6QGQn-DOnHhODghDgQ2Mhg=w426-h240-k-no
M Style Salon and Beauty Hub,Beauty salon,Beauty salon,Beauty salon,"M8QJ+FVC, Kathmandu 44600, Nepal",M8QJ+FVC,New Baneshwor,Kathmandu,,44600,NP,27.6886919,85.3321346,+977 985-1400005,+9779851400005,,ChIJzwyeZAAZ6zkRZN3Uuy0NNuc,ChIJzwyeZAAZ6zkRZN3Uuy0NNuc,10,4.9,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfNvr4zC1YhuxWrT7Zr9lM4bJtHAhpFlr595AmwJSOyEgr3Xi7WXx3NU2w8NYMlB3Kulj4SnfZin6aTQ3qTXs9PYbIhvWHpdnJUyOfSq-wBgAw0mJxj6ZrexBzPdJcts7zrNZ0I2XOoEbk=w426-h240-k-no
Naraynahiti Rahdani(Passport) office,Government office,Government office,Government office,"M8V7+F62, Kanti Path, Kathmandu 44600, Nepal","M8V7+F62, Kanti Path",Tripureshwor,Kathmandu,,44600,NP,27.6936296,85.3130297,,,,ChIJ_6gsRlcZ6zkR8zb4crrY_Zw,ChIJ_6gsRlcZ6zkR8zb4crrY_Zw,74,3.5,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9q6vgSMQZucCSA5ffG6MfAPEWegR-KQJzckxunhuYVaICaMZBNw0T7Bxbg0sMwtGAn0fJ86X4vSMlsD2FCsvwgwW2xq_RUNmr80mdyulzUWkNVKYf6myrdWSCBIQ9CDxGhJnzo27d4lx9=w408-h544-k-no
Bishnudevi Open Gym,Gym,Gym,Gym,"M7J6+MM7, Chandragiri 44600, Nepal",M7J6+MM7,Tinthana,Chandragiri,,44600,NP,27.6816588,85.2616692,,,,ChIJv8NOAwAj6zkRm8gHh-vRvfE,ChIJv8NOAwAj6zkRm8gHh-vRvfE,79,4.0,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5vZrzcPTV1o2NoVmSSfQc0qgmi3yW97b9O0HQw_v9YEyqNdHisj2psknyuxWgdT2YJGV5q1VH38TqOZu8EqMOG12gAqNIat36iciEoQL2Q1X52RyEzTuwgxDf4CStKCTrZNfH=w408-h544-k-no
nagdhunga tunnel project office,Government office,Government office,Government office,"M8PC+9CP, Lalitpur 44600, Nepal",M8PC+9CP,Jwagal,Lalitpur,,44600,NP,27.6859632,85.321071,,,,ChIJeQntQQ0Z6zkRiA4XNgH-uyU,ChIJeQntQQ0Z6zkRiA4XNgH-uyU,79,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9RvL3UIH3hlP_JCSGuX5FA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.0819&pitch=0&thumbfov=100
Mayas Beauty Parlour and Training Center,Beauty salon,Beauty salon,Beauty salon,"Opposite of Civil Bank, Near EyePlex Mall, Kathmandu, Nepal","Opposite of Civil Bank, Near EyePlex Mall",New Baneshwor,Kathmandu,,,NP,27.6925715,85.3361225,+977 985-1154321,+9779851154321,http://mayas.com.np/,ChIJX1DAFYYY6zkRXp8AznmY-6A,ChIJX1DAFYYY6zkRXp8AznmY-6A,54,4.0,,0,10.0,9 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPj2Ri3a-fpWEPc1m0tKEZEZdPJSHtRLOiy33Oj=w408-h276-k-no
Bhalu Bhairab GYM and Fitness,Gym,Gym,Gym,"M7VF+H4F, Kathmandu 44600, Nepal",M7VF+H4F,Purano Naikap,Kathmandu,,44600,NP,27.6940546,85.2727655,,,,ChIJAcP9AwAZ6zkRRtUJLNqDZsc,ChIJAcP9AwAZ6zkRRtUJLNqDZsc,95,0.0,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerciFDVWeVy2QyACBA8jknH3PUM6e7AEQzM5l_zil_ATCFoZQkXLoAGno74fFjmHRFpCN5W44LNybn1a0x2txRT_9mg1WD-W9tz_XY8lKIdw6zb9QN3l1lMlInPY0qesYCQb3QeXA=w408-h544-k-no
Kirtipur municipality No.10 ward office,Government office,Government office,Government office,"M7HH+25P, Chithu Rd, Kirtipur 44618, Nepal","M7HH+25P, Chithu Rd",,Kirtipur,,44618,NP,27.6775959,85.2779455,+977 1-4330873,+97714330873,,ChIJpTmq3RAZ6zkRKblEUSJ8SkY,ChIJpTmq3RAZ6zkRKblEUSJ8SkY,14,3.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqADzoHk28ZCRTWa20jqrVsUMUjbgj9jpWW5PLedxcqYmVaf_v-wteVlhb8881I9SawyRzTOUcHKHqmHAtWL-PSnxccjVwGTaBaxsG1VJ1LKt4ujoV2yKTmiq1L5mBhHbcf6Go=w408-h839-k-no
"OCMCM Liaison Office, Bagmati Province",Government office,Government office,Government office,"J8X4+P8Q, Karyabinayak 44700, Nepal",J8X4+P8Q,Bhaisepati,Karyabinayak,,,NP,27.6493323,85.3058664,,,,ChIJm-uXOxsX6zkRPMRTNeaRjCk,ChIJm-uXOxsX6zkRPMRTNeaRjCk,76,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5l0tV_CDliVkTHFWVvOxpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=299.32275&pitch=0&thumbfov=100
"Ward no-4 Office, Kirtipur Municipality",Local government office,Local government office,Local government office,"M763+VWP, Kirtipur 44600, Nepal",M763+VWP,Machchhegaun,Kirtipur,,44600,NP,27.6622124,85.2548237,+977 4330824,,,ChIJ9Vf3J7Qi6zkRbvOAtlxl8Zo,ChIJ9Vf3J7Qi6zkRbvOAtlxl8Zo,3,3.8,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPzYJQi86PsZflTv7Ny1Qs4lhAJK6GA4By2OlS-f4OJ9JiyNkU4FGjkArGgYRngqnYhlb03Ah0iRjX-OTbBWqJRiR3m-DUerUd_70vVqsAt4NvxGbWs58HO2xr74V0iOYxWk9ZcQ=w408-h306-k-no
Sunils Gold Gym ( Additional),Gym,Gym,Gym,"M829+8VG, Ramailotar Rd, Lalitpur 44700, Nepal","M829+8VG, Ramailotar Rd",Kusunti,Lalitpur,,44700,NP,27.6507302,85.3197691,+977 985-1034751,+9779851034751,,ChIJ4_-NkKYX6zkRus7qwtqoSNQ,ChIJ4_-NkKYX6zkRus7qwtqoSNQ,75,5.0,,0,14.0,6 AM to 8 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gpxvDntpUrt7_bD16VCOyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.56752&pitch=0&thumbfov=100
Good Neighbors Nepal,Corporate office,Corporate office,Corporate office,"Balkhu-14, Kathmandu 44600, Nepal",Balkhu-14,Kuleshwor,Kathmandu,,44600,NP,27.6864251,85.2979552,+977 1-5553607,+97715553607,http://goodneighbours.org.np/,ChIJOwzrAVMZ6zkRotkExWcuxHg,ChIJOwzrAVMZ6zkRotkExWcuxHg,97,5.0,,0,8.0,9 AM to 5 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cXkfJhuArRt1YEY_LSBrkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.07718&pitch=0&thumbfov=100
Aashish Law Chamber,Public defender's office,Public defender's office,Public defender's office,"M8VC+96M, माईतीधर मण्‍डला, Kathmandu 44600, Nepal","M8VC+96M, माईतीधर मण्‍डला",Thapathali,Kathmandu,,44600,NP,27.693467,85.320554,+977 1-5008011,+97715008011,,ChIJHcEL2bEZ6zkRWzAxNWK5wiA,ChIJHcEL2bEZ6zkRWzAxNWK5wiA,134,4.5,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG1rUJPkGt5kHxRE4l-Tl62Zk5byNtuyeGHsirBjLEbRUxyT8JJfq41VtQ7rD9PbJJGTV8zcpmcfuJ7lVYr7OEWAvLOvDgdABSg-5UWly-FK4KrRgxkt3nyDC7Lt86DehsYuSZ37rbR7InO80nJK7fLHdirxu3XT1VrKzhZ4Texdt06xxvFSOhtbnMI7R2uRBTrXqc=w408-h306-k-no
united focus international,Business park,Business park,Business park,"M7RR+728, Kathmandu 44614, Nepal",M7RR+728,Kuleshwor,Kathmandu,,44614,NP,27.6906739,85.2900927,+977 1-4031593,+97714031593,,ChIJpYgn92gY6zkR_MxEEKpgZLg,ChIJpYgn92gY6zkR_MxEEKpgZLg,2,3.3,,0,15.0,7 AM to 10 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LqwJmYbcVrQaRrXcuPOCcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=48.020702&pitch=0&thumbfov=100
Dance & Act,Business park,Business park,Business park,"Kathmandu 44600, Nepal",,,Kathmandu,,44600,NP,27.681183,85.2925981,+977 985-1122513,+9779851122513,,ChIJww_6xkMZ6zkRrMFYxEhX_oU,ChIJww_6xkMZ6zkRrMFYxEhX_oU,4,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xG2eZcFPHPRJVaciSCuMQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.72388&pitch=0&thumbfov=100
Tourism Office Kathmandu,Government office,Government office,Government office,"M8VG+94M, Kathmandu 44600, Kathmandu 44700, Nepal","M8VG+94M, Kathmandu 44600",Singha Durbar,Kathmandu,,44700,NP,27.6934417,85.3252917,+977 1-5912547,+97715912547,http://tourismktm.bagamati.gov.np/,ChIJZaKwH1oX6zkR9HUbYAf_FvE,ChIJZaKwH1oX6zkR9HUbYAf_FvE,40,3.3,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJEAKHDmi_HdeuE2V6BtTTh9am-gJrmBBIAguUDP9pShTEuk_RKW3sdfDArUYoDM2D2ymfvqrVM2ZuSR9IByV1sLk2wElWhd6hJ39aqvPgcbysi0Ow3_HiuG847HvzQI_XnFXdqA=w408-h544-k-no
Arjun Dhara Consultancy Services Pvt. Ltd.,Visa and passport office,Visa and passport office,Visa and passport office,"M7RQ+XRF, Kathmandu 44600, Nepal",M7RQ+XRF,Kuleshwor,Kathmandu,,44600,NP,27.6924543,85.289586,,,,ChIJxUUXeQAZ6zkReFCf8SJAO5o,ChIJxUUXeQAZ6zkReFCf8SJAO5o,128,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UuXjaPCkzy8ntaM_dNSS_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.092&pitch=0&thumbfov=100
Canada Visa Application Center,Visa and passport office,Visa and passport office,Visa and passport office,"LS Building, Shikhar Biz Center, Kathmandu 44600, Nepal","LS Building, Shikhar Biz Center",Thapathali,Kathmandu,,44600,NP,27.6916997,85.3191556,,,,ChIJVXOlZQAZ6zkR_yMkmR0Gzfg,ChIJVXOlZQAZ6zkR_yMkmR0Gzfg,175,3.0,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYF-OCVkJzYV1tdHJNfQB30fozCBx_9oxCJTFYWrt1FF9Am_oSZa3QFd4jSJcT90Pq6kYEpwZosnFO-WXhEQj0NjpV8eL1wuvcjhSTJGPh5XalZLx01gufZSpL7_Dz8gq8PyfqpEkcOi4=w408-h727-k-no
UK Visa Application Centre VFS Global,Visa and passport office,Visa and passport office,Visa and passport office,"2nd Floor, M8R9+33Q Rotary Complex Building, Kathmandu 44600, Nepal","2nd Floor, M8R9+33Q Rotary Complex Building",Thapathali,Kathmandu,,44600,NP,27.6926121,85.3182549,+977 1-5252211,+97715252211,,ChIJMxiAUQAZ6zkRuk0rpdU73yg,ChIJMxiAUQAZ6zkRuk0rpdU73yg,133,2.3,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQBoJXP_FkDdGfIIwJy84eMJt-WYn4EVtcRqXccA5oSsKVEauXhwpqxVaDkPW_ypbdPErAGjZqWhfhN2BW25hfodJ3Tk16LwjovBmhJVrlZDWbK8EistwLaOvfTUbD4LPj8ZQ=w408-h544-k-no
Australia Biometric Collection Center - Thapathali,Visa and passport office,Visa and passport office,Visa and passport office,"M8R9+PMQ LS Building, Kathmandu 44600, Nepal",M8R9+PMQ LS Building,Thapathali,Kathmandu,,44600,NP,27.6919625,85.319175,+977 970-0014139,+9779700014139,http://www.vfsglobal.com/,ChIJX3KOfgAZ6zkRATNgLBVKN8U,ChIJX3KOfgAZ6zkRATNgLBVKN8U,135,0.0,,0,7.0,9 AM to 4 PM,False,False,,
Department Of Revenue Investigation,Government office,Government office,Government office,"M8J6+5CC, Lalitpur 44600, Nepal",M8J6+5CC,Sanepa,Lalitpur,,44600,NP,27.6804348,85.3110301,+977 1-5544745,+97715544745,http://dri.gov.np/,ChIJG2yVTFMZ6zkRexZV6yLCogE,ChIJG2yVTFMZ6zkRexZV6yLCogE,36,4.3,,0,8.0,9 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8VGCHE__SWhAwC3eQi52fT5bdVrSF_KqgoA7xjRY4bXyLEiCNgPr2NVbErVTyV3CxPH4AUoX82Ha4Isgv1CYlLqGrrkAeiu-DDex68hSHOICTGuLUlTx4v5fgHrHnD8Oi1B8=w408-h294-k-no
Nepal Government Employees Association,Office,Office,Office,"M88F+RVM, Lalitpur 44700, Nepal",M88F+RVM,Lagankhel,Lalitpur,,44700,NP,27.667096,85.324681,+977 1-5522577,+97715522577,,ChIJs8a9ZNoZ6zkRDIzocCkzORY,ChIJs8a9ZNoZ6zkRDIzocCkzORY,125,0.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEzYDK5lkp1PYSgLgQpwoSdwXVIn6fbb__xqF1nbFogyV9aGJKfWbcx4EPkXZdwwSU1LBwblJaaB-kgWAFsuRS0mXG00KOejgc7G3wxGCOBSB60keaT6ZD_MOvheadLYfySQmJcmQx2NV0ida1zij44toQCoZB-BafSbHtlTHW6YFoKLs4ibOBnB1sxEGLPMizye20=w426-h240-k-no
Naresh K. Shrestha(PDMCS),Consultant,Consultant,Consultant,"111 Kusunti Milijuli Marg, Lalitpur 47000, Nepal",111 Kusunti Milijuli Marg,Nakhkhu,Lalitpur,,47000,NP,27.665502,85.3088647,+977 984-1397885,+9779841397885,,ChIJKTkLosIZ6zkRyIMlQDc_Ilw,ChIJKTkLosIZ6zkRyIMlQDc_Ilw,127,0.0,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipP4NhKbI97kMw-xCuacn4ers1i3lemNrOoifR3e=w408-h306-k-no
JIWANTA SAVING & CREDIT CO-OPERATIVE LTD.,Financial institution,Financial institution,Financial institution,"Khahare Kathmandu 44600, Dakshinkali 44600, Nepal",Khahare Kathmandu 44600,Chalnakhel,Dakshinkali,,44600,NP,27.6471087,85.2772105,+977 1-5124127,+97715124127,,ChIJK1cT0cQX6zkRzUJ4_zhcXaU,ChIJK1cT0cQX6zkRzUJ4_zhcXaU,15,5.0,,0,6.0,10 AM to 4 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MrhS4s09neaVgWHYBv2lcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.06223&pitch=0&thumbfov=100
Taudaha Saving & Credit Cooperative Ltd.,Financial institution,Financial institution,Financial institution,"M73P+FM3, Dakshinkali Road, Kathmandu 44600, Nepal","M73P+FM3, Dakshinkali Road",Chobhar,Kathmandu,,,NP,27.653637,85.2866609,+977 985-1254867,+9779851254867,,ChIJu6ruWVY96zkRfg7BTTnN4Kg,ChIJu6ruWVY96zkRfg7BTTnN4Kg,13,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXx5b9OGvt1ToD6DIMjyIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.0947&pitch=0&thumbfov=100
Classic Hair & Beauty Unisex Salon,Beauty salon,Beauty salon,Beauty salon,"Kathmandu 44600, Nepal",,Shankhamul,Kathmandu,,44600,NP,27.6810028,85.3315953,+977 974-5696332,+9779745696332,,ChIJ32RlYQA59YsRaLDlyrxRVy8,ChIJ32RlYQA59YsRaLDlyrxRVy8,5,4.9,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMmlRS0_44mlFLtToq30rGpNfgCWd7IWPHlt64dEUzaEZfv4wLtJ_RM2eRaccMvKrb55T7harzZazGsdbiGyImpBE8cllIQbQzFrbYcweVMOGuEEvbibaKZC_GPu6vO9bByijFmtT9Iwye=w408-h544-k-no
REDD- Implementation Centre,Government office,Government office,Government office,"M8RG+H57 बबरमहल, मदन भण्डारी रोड, Kathmandu 44600, Nepal","M8RG+H57 बबरमहल, मदन भण्डारी रोड",Thapathali,Kathmandu,,44600,NP,27.6914155,85.3254328,+977 1-4239126,+97714239126,https://redd.gov.np/,ChIJLdqb9LoZ6zkREtuw9pFhFnM,ChIJLdqb9LoZ6zkREtuw9pFhFnM,6,4.0,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH2GtwlazNtq2c2izb4fJRe8Ug5fOBIhOikCestRrdmkoMgnZ8T1ELr3OStXqRo8eeoU55hxy8a_SdXjjfl0YGww7TRgf5ExNuusAn9wKqy0LMG43sHEFnoPJ8EBLRFhJupAXXkF-0-KY2Ax2j9xqBKfAxo3zl8JgwXzbAZ-d9ZDZl-rE12GaEY06-suVfppb6bV6o=w408-h306-k-no
