name,lat,lng,reviews_count,weekly_hours,cafe_individual_score,cafe_weight,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,banks_rank,education_rank,health_rank,temples_rank,other_rank
Aamako Bara Pasal,27.6719045,85.4294079,188,85.0,0.8821900303266748,0.8821900303266748,65,31.445596253098525,174,55.450820701005426,178,75.06284846567736,251,104.18911503337115,126,49.061864093765735,7.0,112.0,13.0,54.0,5.0
Aankhijhyal Restaurant and Lounge,27.6773192,85.3984238,10,85.0,0.6748370656573115,0.6748370656573115,38,19.312032734199633,42,15.503630978111751,50,21.03819604368424,128,52.74637057851396,50,21.2009137134544,565.0,526.0,493.0,699.0,616.0
Aaunty ko chiya pasal,27.67656,85.377639,2,85.0,0.5801028097535045,0.5801028097535045,49,24.231157686953992,3,1.150433017007727,10,3.729308810431845,158,65.13245647128215,55,22.59165738508107,299.0,947.0,820.0,391.0,513.0
Aayan’s cafe and fastfood,27.6734265,85.4311372,0,85.0,0.5,0.5,64,31.102161909654388,171,55.34242941340207,177,74.26757027887258,245,101.87317116365944,123,48.22972123653432,55.0,126.0,38.0,164.0,83.0
Abc Cafe,27.6689225,85.4049667,1,85.0,0.55053924601816,0.55053924601816,17,9.11469574474096,64,22.594513822826425,45,18.96743486485721,27,11.946491083755925,37,15.63292517742686,1019.0,447.0,580.0,1119.0,879.0
Abyss home,27.6629221,85.3785616,0,85.0,0.5,0.5,29,14.409551514046886,2,0.8125108499600547,5,1.8472942488495765,48,20.52760970845601,30,12.911309568933758,824.0,996.0,1026.0,877.0,932.0
AD-hose,27.6692427,85.4052233,0,85.0,0.5,0.5,17,9.11469574474096,66,23.462369920042025,48,19.825381231279486,27,11.946491083755925,39,16.36548420781685,1019.0,442.0,562.0,1119.0,852.0
Aesamari Sattal,27.6708855,85.4290938,1,85.0,0.55053924601816,0.55053924601816,65,31.445596253098525,179,56.98334500213295,176,74.15441724039204,249,103.26248179526823,125,48.54799117843478,7.0,24.0,46.0,100.0,48.0
Agleshwori Laxmi Vojanalays and Khaja Ghar,27.6737968,85.3720042,0,85.0,0.5,0.5,38,19.511244603614077,2,0.8125108499600547,9,3.4221855949294655,109,44.754060141385295,44,17.658437855630858,549.0,996.0,874.0,785.0,804.0
Ajima cafe,27.670873,85.4255394,3,85.0,0.6010784920363198,0.6010784920363198,63,30.48796485731127,177,56.97019721016251,166,69.86438058353451,251,104.58419656755821,123,47.76209298579552,131.0,26.0,145.0,44.0,103.0
Ajima cafe,27.6849416,85.3876473,0,85.0,0.5,0.5,39,19.564337993977038,4,1.5251019049326242,10,3.813627401368537,139,57.52440678674209,46,19.125556978952936,517.0,873.0,802.0,603.0,733.0
Akleshwori Laxmi Bhojanalaya,27.6765033,85.3743339,0,85.0,0.5,0.5,43,21.75569907597443,2,0.8099228582392453,10,4.0009854863968615,150,61.91825859721265,49,19.86700248402934,386.0,1144.0,794.0,484.0,695.0
Alfa home,27.6485793,85.448664,2,85.0,0.5801028097535045,0.5801028097535045,3,1.8993809796026047,4,1.4973544974766104,5,2.2261442757363645,22,10.213590025780789,9,4.121664690648312,1166.0,887.0,1009.0,1173.0,1232.0
Amarsinghchowk Hotel,27.7015551,85.3855875,0,85.0,0.5,0.5,11,5.563421698297306,0,0.0,1,0.3939914982044257,18,7.77409880789035,20,8.270449788270755,1081.0,1261.0,1194.0,1246.0,1147.0
Amity Tea & Coffee Corner,27.67029,85.42765,6,85.0,0.6418816010661614,0.6418816010661614,64,30.82748492990018,180,57.67667088553482,172,72.07701576471234,251,104.39504519696617,124,48.37506813369013,103.0,4.0,97.0,47.0,69.0
Amrit Khaja Ghar,27.6645726,85.3922817,0,85.0,0.5,0.5,18,9.029935948708774,11,3.2938813377684673,12,5.344837153878499,48,20.36948345537681,30,12.93455564293755,1032.0,694.0,679.0,879.0,931.0
